strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
P_IC_qb0of3__None__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__None,C4_ROE_DYN_qmax8,0.2569526511296425,0.18180748761405363,0.07514516351558886,-0.537586722190061,0.5314848406322882,14.34,66.0
P_IC_qb0of3__EPS_qb1of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__EPS_qb1of3,C4_ROE_DYN_qmax8,0.2566415954113823,0.18068945219265653,0.07595214321872579,-0.5230430222382599,0.5295336787564767,13.72,31.28755364806867
PS_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__ACCRUAL_qb0of3,C4_ROE_DYN_qmax8,0.2564435854766973,0.16627029120688008,0.09017329426981724,-0.38999259754664595,0.5193650793650794,15.1,23.266094420600858
EV_S_qb0of3__EPS_qb1of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__EPS_qb1of3,C4_ROE_DYN_qmax8,0.2564189175040641,0.15550135169844892,0.10091756580561517,-0.4853665199103332,0.5198307773664728,12.77,30.888412017167383
P_IC_qb1of3__CROIC_qb1of3__C11_EPS_DYN_qmax8__v0,P_IC_qb1of3__CROIC_qb1of3,C11_EPS_DYN_qmax8,0.25629657288322805,0.11627816401735003,0.14001840886587802,-0.36649002256616925,0.5372881355932203,13.93,26.863436123348016
MOM_qb2of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.25623528684964825,0.15505270527372694,0.1011825815759213,-0.5568242545913199,0.5128320576316975,16.01,32.00858369098712
EV_S_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.2559674031317427,0.19563407710056202,0.06033332603118069,-0.6541344973143628,0.5307543520309478,14.11,40.107296137339056
PS_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.2548064040907754,0.16533570385241192,0.08947070023836345,-0.4993815868080441,0.5142740619902121,14.35,41.918454935622314
EV_S_qb1of3__VOL_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb1of3__VOL_qb2of3,C4_ROE_DYN_qmax8,0.25468607248031927,0.12686792798835955,0.12781814449195972,-0.6692648326480302,0.4679176755447942,15.61,26.78540772532189
P_IC_qb0of3__VOL_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__VOL_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.2544816271200856,0.22561198135881777,0.028869645761267826,-0.6001755236290105,0.49246231155778897,11.94,64.97894736842105
PS_qb0of3__REVENUE_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__REVENUE_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.25424141954927526,0.2095689024040155,0.04467251714525977,-0.5569177770456901,0.5094494658997535,10.51,26.62456140350877
PS_qb0of3__REVENUE_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__REVENUE_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.2539948977339168,0.2095689024040155,0.044425995329901324,-0.4709750126280817,0.49907063197026025,10.71,24.743859649122808
P_IC_qb0of3__VOL_qb2of3__C3_ROE_DYN_qmax4__v0,P_IC_qb0of3__VOL_qb2of3,C3_ROE_DYN_qmax4,0.2539040996177446,0.22561198135881777,0.028292118258926857,-0.6417896864710768,0.5066722268557131,12.52,37.48473282442748
PB_qb0of3__ROIC_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__ROIC_qb2of3,C4_ROE_DYN_qmax8,0.2538232472690938,0.2065902141161089,0.04723303315298488,-0.4427726894188527,0.5262096774193549,15.42,22.34763948497854
P_IC_qb0of3__REVENUE_qb0of3__C2_ROE_DYN_riseq2__v0,P_IC_qb0of3__REVENUE_qb0of3,C2_ROE_DYN_riseq2,0.25373798008750836,0.24055303039082032,0.013184949696688042,-0.5663562535312272,0.5229835212489159,11.97,47.74087591240876
P_IC_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__VOL_qb2of3,C11_EPS_DYN_qmax8,0.2525613800004036,0.22561198135881777,0.026949398641585853,-0.6134855671512291,0.48161764705882354,13.6,22.445887445887447
PB_qb0of3__VOL_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__VOL_qb2of3,C4_ROE_DYN_qmax8,0.25224047707776776,0.20120138940201193,0.05103908767575582,-0.632862334635929,0.49684400360685305,15.01,18.047210300429185
PS_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,PS_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.25223834093391173,0.19253203521120743,0.0597063057227043,-0.4196698481484755,0.5081705858907931,13.6,107.96
MOM_qb2of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v0,MOM_qb2of3__OCF_E_qb2of3,C10_EPS_DYN_qmax4,0.2520188103866916,0.16128648413460045,0.09073232625209116,-0.6959807592981353,0.5216879293424926,15.34,70.25954198473282
