strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
EV_S_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,EV_S_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.23372790312650427,0.17847911845269882,0.05524878467380545,-0.4412827502068172,0.5177460050462573,14.44,133.796
PS_qb0of3__ROIC_qb1of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__ROIC_qb1of3,C4_ROE_DYN_qmax8,0.23359307318899836,0.16131933517355046,0.0722737380154479,-0.5301778281057126,0.5056584362139918,13.58,32.506437768240346
P_IC_qb0of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__ROE_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.23263644908509185,0.20928208051419395,0.0233543685708979,-0.3492635344268704,0.5153467222432739,14.24,50.628352490421456
P_IC_qb0of3__EV_EBITDA_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.23250477417429471,0.19372967359465032,0.038775100579644395,-0.46685743487828335,0.5203868269733403,12.58,84.84912280701755
PB_qb0of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__NETDEBT_EBITDA_qb2of3,C11_EPS_DYN_qmax8,0.23181641513568585,0.17776664450601265,0.0540497706296732,-0.5563111245470427,0.5050761421319797,14.33,27.84978540772532
ROE_qb2of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,ROE_qb2of3__ACCRUAL_qb0of3,C4_ROE_DYN_qmax8,0.23139075910273266,0.1151828149211398,0.11620794418159286,-0.31634793071089573,0.48698250106700813,18.85,36.433476394849784
PB_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,PB_qb0of3__OCF_E_qb2of3,C2_ROE_DYN_riseq2,0.231153585843914,0.1959933102234963,0.03516027562041768,-0.46668794033072347,0.5264306498545102,15.17,60.57664233576642
MOM_qb2of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v0,MOM_qb2of3__OCF_E_qb2of3,C3_ROE_DYN_qmax4,0.2311136462099448,0.16128648413460045,0.06982716207534434,-0.681407049225272,0.526507054296708,14.26,64.08396946564885
P_IC_qb1of3__FCF_OI_qb1of3__C11_EPS_DYN_qmax8__v0,P_IC_qb1of3__FCF_OI_qb1of3,C11_EPS_DYN_qmax8,0.23106163636292032,0.11805734728393036,0.11300428907898996,-0.5840362733155993,0.5217616580310881,13.88,29.433476394849784
P_IC_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,P_IC_qb0of3__OCF_E_qb2of3,C2_ROE_DYN_riseq2,0.2309811455179751,0.18457415552402745,0.046406989993947656,-0.4770658435061764,0.5219573400250941,14.95,72.9051094890511
