strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
VOL_qb2of3__PS_qb0of3__None__v0,VOL_qb2,PS_qb0,0.35400887389014946,0.25285819442136814,0.10115067946878131,-0.6406219088676549,0.5744294082003636,223.73076923076923,True,
EV_S_qb0of3__EPS_qb0of3__None__v0,EPS_qb0,EV_S_qb0,0.3425832129917248,0.26560293444647587,0.07698027854524891,-0.6297739562053998,0.5919914859651457,171.41346153846155,True,
EV_EBITDA_qb0of3__PB_qb0of3__None__v0,EV_EBITDA_qb0,PB_qb0,0.3390859412130165,0.25599388902078135,0.08309205219223514,-0.5971500676284611,0.594498502994012,257.4807692307692,True,
OCF_E_qb2of3__ROIC_qb0of3__None__v0,ROIC_qb0,OCF_E_qb2,0.3386286260470799,0.23271673984712682,0.10591188619995306,-0.5643428078183043,0.5191792122087028,126.91025641025641,True,
PS_qb0of3__EPS_qb0of3__None__v0,EPS_qb0,PS_qb0,0.33742583163878637,0.26560293444647587,0.0718228971923105,-0.6399744601853454,0.594864659752087,179.49358974358975,True,
PB_qb0of3__EPS_qb0of3__None__v0,EPS_qb0,PB_qb0,0.3339727102039718,0.26560293444647587,0.06836977575749592,-0.6076294945683391,0.5895206766917294,209.7051282051282,True,
REVENUE_qb0of3__PB_qb0of3__None__v0,REVENUE_qb0,PB_qb0,0.33225476637868967,0.26113072634453705,0.07112404003415262,-0.4708837136130546,0.6220059880239521,229.9198717948718,True,
EPS_qb0of3__ACCRUAL_qb0of3__None__v0,EPS_qb0,ACCRUAL_qb0,0.3282891840419029,0.26560293444647587,0.06268624959542701,-0.5315686566237179,0.5190673099012175,292.8942307692308,True,
PS_qb0of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,PS_qb0,0.32817073524322726,0.25599388902078135,0.07217684622244591,-0.6077333181668734,0.5943159171648904,254.30448717948718,True,
PS_qb0of3__EV_S_qb2of3__None__v0,PS_qb0,EV_S_qb2,0.32769476622659055,0.24461023704239326,0.08308452918419729,-0.7007060448459694,0.6042154566744731,11.451612903225806,True,
VOL_qb2of3__EV_S_qb0of3__None__v0,VOL_qb2,EV_S_qb0,0.3263139500769534,0.25285819442136814,0.07345575565558526,-0.617660780806764,0.5732650396705835,217.3846153846154,True,
VOL_qb2of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,VOL_qb2,0.32512678340321544,0.25599388902078135,0.06913289438243408,-0.5795189237641762,0.5504096304965724,310.0544871794872,True,
REVENUE_qb0of3__ROE_qb2of3__None__v0,REVENUE_qb0,ROE_qb2,0.32292729906563067,0.26113072634453705,0.06179657272109362,-0.3502316963792452,0.5241324291982449,116.24358974358974,True,
PB_qb0of3__ACCRUAL_qb0of3__None__v0,PB_qb0,ACCRUAL_qb0,0.3220953309220955,0.24792669849479632,0.07416863242729921,-0.5961667436831267,0.5534229612595082,169.0352564102564,True,
NETDEBT_EBITDA_qb0of3__DEBTRATIO_qb2of3__None__v0,NETDEBT_EBITDA_qb0,DEBTRATIO_qb2,0.31991398939580207,0.216130590957474,0.10378339843832807,-0.5815857774651498,0.5,22.503205128205128,True,
P_IC_qb0of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,P_IC_qb0,0.3187839562490624,0.25599388902078135,0.06279006722828107,-0.6697666548644172,0.5999115337830366,212.41346153846155,True,
VOL_qb2of3__OCF_E_qb2of3__None__v0,VOL_qb2,OCF_E_qb2,0.31786945557861035,0.25285819442136814,0.0650112611572422,-0.5683144805488858,0.538598805182714,167.18910256410257,True,
EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,EV_EBITDA_qb0,NETDEBT_EBITDA_qb2,0.31741247109727144,0.25599388902078135,0.06141858207649009,-0.6593865219948265,0.5795356835769562,82.74679487179488,True,
OCF_E_qb2of3__ROE_qb0of3__None__v0,OCF_E_qb2,ROE_qb0,0.3163848092701833,0.2237152181000417,0.09266959117014162,-0.5876964303222049,0.5336386051426558,98.24038461538461,True,
P_IC_qb0of3__ACCRUAL_qb0of3__None__v0,ACCRUAL_qb0,P_IC_qb0,0.3157403093209006,0.2416909795257831,0.07404932979511747,-0.6741245247526144,0.5694133452754142,126.66666666666667,True,
VOL_qb2of3__FCF_P_qb2of3__None__v0,VOL_qb2,FCF_P_qb2,0.31552386380233477,0.25285819442136814,0.06266566938096663,-0.6088756302851495,0.5563665855636658,151.08653846153845,True,
REVENUE_qb0of3__EPS_qb0of3__None__v0,EPS_qb0,REVENUE_qb0,0.31523671988063273,0.26560293444647587,0.04963378543415686,-0.5012804050466853,0.5445131117421079,324.7019230769231,True,
