strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
OCF_E_qb2of3__MOM_qb0of3__None__v0,MOM_qb0,OCF_E_qb2,0.22978638459578415,0.19300761625623375,0.036778768339550405,-0.552900757918387,0.5796931003584229,177.62820512820514,True,
MOM_qb0of3__REV_G_qb0of3__None__v0,MOM_qb0,REV_G_qb0,0.2297688186025295,0.19300761625623375,0.03676120234629576,-0.6560440222289337,0.5662030445734312,210.94230769230768,True,
P_IC_qb0of3__MOM_qb0of3__None__v0,P_IC_qb0,MOM_qb0,0.22912330825871252,0.2086141354225064,0.020509172836206124,-0.6680262703693053,0.5956504228755538,178.7147435897436,True,
P_IC_qb0of3__REV_G_qb0of3__None__v0,P_IC_qb0,REV_G_qb0,0.2289056622802661,0.2086141354225064,0.0202915268577597,-0.6813866271853553,0.6049609554432706,228.59935897435898,True,
EV_S_qb0of3__MOM_qb2of3__None__v0,EV_S_qb0,MOM_qb2,0.22830034113758768,0.233233900543095,-0.004933559405507326,-0.6003490837354839,0.5307621671258035,214.35576923076923,True,
FCF_P_qb2of3__MOM_qb0of3__None__v0,MOM_qb0,FCF_P_qb2,0.22524176986345257,0.19300761625623375,0.03223415360721882,-0.5882801302836603,0.5782111315274732,160.24679487179486,True,
P_IC_qb1of3__DEBTRATIO_qb0of3__None__v0,P_IC_qb1,DEBTRATIO_qb0,0.22433968643521385,0.17236760960399167,0.05197207683122218,-0.508554731822914,0.5762521102982555,121.74038461538461,True,
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__None__v0,P_IC_qb1,NETDEBT_EBITDA_qb0,0.21862639769726977,0.17236760960399167,0.0462587880932781,-0.5299426297102292,0.5769146847043422,150.45192307692307,True,
P_IC_qb0of3__FCF_P_qb2of3__None__v0,P_IC_qb0,FCF_P_qb2,0.2183209091094498,0.2086141354225064,0.009706773686943393,-0.6152808258837421,0.5905339273975604,289.27564102564105,True,
CROIC_qb0of3__MOM_qb0of3__None__v0,MOM_qb0,CROIC_qb0,0.213114464844397,0.19300761625623375,0.02010684858816325,-0.6177099611412675,0.5390517810864374,230.68910256410257,True,
