strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
OCF_E_qb0of3__CROIC_qb1of3__None__v0,—,—,0.1486601781991883,,,-0.5282987882394237,0.5362258145573331,113.85576923076923,False,兩邊都不具 primary 資格
REVENUE_qb1of3__DEBTRATIO_qb1of3__None__v0,REVENUE_qb1,DEBTRATIO_qb1,0.14852664819475558,0.1555425319936541,-0.0070158837988985034,-0.5734821228996112,0.5956449834619625,200.69551282051282,False,配對後退步過多
DEBTRATIO_qb1of3__NETDEBT_EBITDA_qb1of3__None__v0,—,—,0.1485075190815981,,,-0.5164004586427604,0.580110497237569,304.35897435897436,False,兩邊都不具 primary 資格
FCF_P_qb0of3__ROIC_qb2of3__None__v0,—,—,0.1484777572479814,,,-0.5057513559609453,0.5472876151484135,105.2275641025641,False,兩邊都不具 primary 資格
PS_qb2of3__CROIC_qb0of3__None__v0,—,—,0.14837518524344384,,,-0.5520142574535606,0.5224068479355488,211.22756410256412,False,兩邊都不具 primary 資格
FCF_P_qb0of3__FCF_OI_qb2of3__None__v0,—,—,0.1483488515081519,,,-0.8994446594330077,0.480225988700565,5.7756410256410255,False,兩邊都不具 primary 資格
EV_S_qb0of3__EPS_qb2of3__None__v0,EV_S_qb0,EPS_qb2,0.14833373137264916,0.23313276131624505,-0.0847990299435959,-0.5842950994260667,0.5756457564575646,205.80448717948718,False,配對後退步過多
ROIC_qb1of3__DEBTRATIO_qb1of3__None__v0,—,—,0.1482448301278323,,,-0.5371324065394187,0.568645931511153,187.01923076923077,False,兩邊都不具 primary 資格
ROIC_qb1of3__None__None__v0,ROIC_qb1,（空集合）,0.14823204742339935,0.14823204742339935,0.0,-0.5457869361080754,0.5638935610471385,609.2339743589744,False,primary 單獨不夠強
REVENUE_qb2of3__DEBTRATIO_qb2of3__None__v0,—,—,0.14822633302689248,,,-0.5775832147788891,0.6008032128514056,241.79807692307693,False,兩邊都不具 primary 資格
