market,company_symbol,sector_name,industry_name,type
TW,3708,,綠能環保,twse
TW,3709,,電腦及週邊設備業,tpex
TW,3710,,電子零組件業,tpex
TW,3711,,半導體業,twse
TW,3712,,電子工業,twse
TW,3713,,綠能環保類,tpex
TW,3714,,光電業,twse
TW,3715,,電子工業,twse
TW,4102,,生技醫療業,tpex
TW,4104,,化學生技醫療,twse
TW,4105,,生技醫療業,tpex
TW,4106,,化學生技醫療,twse
TW,4107,,生技醫療業,tpex
TW,4108,,化學生技醫療,twse
TW,4109,,生技醫療業,tpex
TW,4111,,生技醫療業,tpex
TW,4113,,建材營造,tpex
TW,4114,,生技醫療業,tpex
TW,4116,,生技醫療業,tpex
TW,4119,,化學生技醫療,twse
TW,4120,,生技醫療業,tpex
TW,4121,,生技醫療業,tpex
TW,4123,,生技醫療業,tpex
TW,4126,,生技醫療業,tpex
TW,4127,,生技醫療業,tpex
TW,4128,,生技醫療業,tpex
TW,4129,,生技醫療業,tpex
TW,4130,,生技醫療業,tpex
TW,4131,,生技醫療業,tpex
TW,4133,,化學生技醫療,twse
TW,4137,,化學生技醫療,twse
TW,4138,,生技醫療業,tpex
TW,4139,,生技醫療業,tpex
TW,4142,,化學生技醫療,twse
TW,4147,,生技醫療業,tpex
TW,4148,,化學生技醫療,twse
TW,4153,,生技醫療業,tpex
TW,4154,,其他,tpex
TW,4155,,化學生技醫療,twse
TW,4157,,生技醫療業,tpex
TW,4160,,生技醫療業,tpex
TW,4161,,生技醫療業,tpex
TW,4162,,生技醫療業,tpex
TW,4163,,生技醫療業,tpex
TW,4164,,化學生技醫療,twse
TW,4167,,生技醫療業,tpex
TW,4168,,生技醫療業,tpex
TW,4171,,農業科技業,tpex
TW,4173,,生技醫療業,tpex
TW,4174,,生技醫療業,tpex
TW,4175,,生技醫療業,tpex
TW,4183,,生技醫療業,tpex
TW,4188,,生技醫療業,tpex
TW,4190,,化學生技醫療,twse
TW,4192,,生技醫療業,tpex
TW,4198,,生技醫療業,tpex
TW,4205,,食品工業,tpex
TW,4207,,食品工業,tpex
TW,4303,,塑膠工業,tpex
TW,4304,,塑膠工業,tpex
TW,4305,,塑膠工業,tpex
TW,4306,,塑膠工業,twse
TW,4401,,紡織纖維,tpex
TW,4402,,紡織纖維,tpex
TW,4406,,紡織纖維,tpex
TW,4413,,紡織纖維,tpex
TW,4414,,紡織纖維,twse
TW,4416,,建材營造,tpex
TW,4417,,紡織纖維,tpex
TW,4419,,觀光餐旅,tpex
TW,4420,,紡織纖維,tpex
TW,4426,,紡織纖維,twse
TW,4430,,其他,tpex
TW,4432,,紡織纖維,tpex
TW,4433,,紡織纖維,tpex
TW,4438,,紡織纖維,twse
TW,4439,,紡織纖維,twse
TW,4440,,紡織纖維,twse
TW,4502,,電機機械,tpex
TW,4503,,電機機械,tpex
TW,4506,,電機機械,tpex
TW,4510,,電機機械,tpex
TW,4513,,電機機械,tpex
TW,4523,,電機機械,tpex
TW,4526,,電機機械,twse
TW,4527,,電機機械,tpex
TW,4528,,電機機械,tpex
TW,4529,,其他,tpex
TW,4530,,觀光餐旅,tpex
TW,4532,,電機機械,twse
TW,4533,,電機機械,tpex
TW,4534,,電機機械,tpex
TW,4535,,電機機械,tpex
TW,4536,,運動休閒,twse
TW,4538,,電機機械,tpex
TW,4540,,電機機械,twse
TW,4541,,其他,tpex
TW,4542,,電子零組件業,tpex
TW,4543,,電機機械,tpex
TW,4545,,電子工業,twse
TW,4549,,電機機械,tpex
TW,4550,,電機機械,tpex
TW,4551,,汽車工業,twse
TW,4552,,電機機械,twse
TW,4554,,其他電子類,tpex
TW,4555,,電機機械,twse
TW,4556,,其他,tpex
TW,4557,,汽車工業,twse
TW,4558,,電機機械,tpex
TW,4560,,電機機械,twse
TW,4561,,電機機械,tpex
TW,4562,,電機機械,twse
TW,4563,,電機機械,tpex
TW,4564,,電機機械,twse
TW,4566,,電機機械,twse
TW,4568,,電機機械,tpex
TW,4571,,電機機械,twse
TW,4572,,電機機械,twse
TW,4576,,電機機械,twse
TW,4577,,其他電子類,tpex
TW,4580,,電機機械,tpex
TW,4581,,汽車工業,twse
TW,4583,,電機機械,twse
TW,4609,,居家生活類,tpex
TW,4702,,居家生活類,tpex
TW,4706,,化學工業,tpex
TW,4707,,化學工業,tpex
TW,4711,,化學工業,tpex
TW,4712,,食品工業,tpex
TW,4714,,化學工業,tpex
TW,4716,,化學工業,tpex
TW,4720,,化學工業,twse
TW,4721,,化學工業,tpex
TW,4722,,化學工業,twse
TW,4726,,生技醫療業,tpex
TW,4728,,生技醫療業,tpex
TW,4729,,光電業,tpex
TW,4735,,生技醫療業,tpex
TW,4736,,化學生技醫療,twse
TW,4737,,化學生技醫療,twse
TW,4739,,化學工業,twse
TW,4741,,化學工業,tpex
TW,4743,,生技醫療業,tpex
TW,4744,,生技醫療業,tpex
TW,4745,,生技醫療業,tpex
TW,4746,,化學生技醫療,twse
TW,4747,,生技醫療業,tpex
TW,4754,,化學工業,tpex
TW,4755,,化學工業,twse
TW,4760,,其他電子類,tpex
TW,4763,,化學工業,twse
TW,4764,,化學工業,twse
TW,4766,,化學工業,twse
TW,4767,,化學工業,tpex
TW,4768,,化學工業,tpex
TW,4770,,化學工業,twse
TW,4804,,觀光餐旅,tpex
TW,4806,,文化創意業,tpex
TW,4807,,貿易百貨,twse
TW,4903,,通信網路業,tpex
TW,4904,,通信網路業,twse
TW,4905,,生技醫療業,tpex
TW,4906,,通信網路業,twse
TW,4907,,建材營造,tpex
TW,4908,,通信網路業,tpex
TW,4909,,通信網路業,tpex
TW,4911,,生技醫療業,tpex
TW,4912,,電子工業,twse
TW,4915,,電子工業,twse
TW,4916,,電子工業,twse
TW,4919,,電子工業,twse
TW,4923,,半導體業,tpex
TW,4924,,綠能環保類,tpex
TW,4927,,電子工業,twse
TW,4930,,電器電纜,twse
TW,4931,,電腦及週邊設備業,tpex
TW,4933,,光電業,tpex
TW,4934,,光電業,twse
TW,4935,,光電業,twse
TW,4938,,電子工業,twse
TW,4939,,電子零組件業,tpex
TW,4942,,光電業,twse
TW,4943,,電子工業,twse
TW,4944,,光電業,tpex
TW,4945,,半導體業,tpex
TW,4946,,文化創意業,tpex
TW,4950,,鋼鐵工業,tpex
TW,4952,,半導體業,twse
TW,4953,,資訊服務業,tpex
TW,4956,,光電業,twse
TW,4958,,電子零組件業,twse
TW,4960,,電子工業,twse
TW,4961,,電子工業,twse
TW,4966,,半導體業,tpex
TW,4967,,電子工業,twse
TW,4968,,半導體業,twse
TW,4971,,半導體業,tpex
TW,4972,,光電業,tpex
TW,4973,,半導體業,tpex
TW,4974,,電子零組件業,tpex
TW,4976,,電子工業,twse
TW,4977,,電子工業,twse
TW,4979,,通信網路業,tpex
TW,4987,,電腦及週邊設備業,tpex
TW,4989,,電子零組件業,twse
TW,4991,,半導體業,tpex
TW,4994,,電子工業,twse
TW,4995,,光電業,tpex
TW,4999,,電子工業,twse
TW,5007,,鋼鐵工業,twse
TW,5009,,鋼鐵工業,tpex
TW,5011,,鋼鐵工業,tpex
TW,5013,,鋼鐵工業,tpex
TW,5014,,鋼鐵工業,tpex
TW,5015,,鋼鐵工業,tpex
TW,5016,,鋼鐵工業,tpex
TW,5201,,資訊服務業,tpex
TW,5202,,資訊服務業,tpex
TW,5203,,電子工業,twse
TW,5205,,綠能環保類,tpex
TW,5206,,建材營造,tpex
TW,5209,,其他,tpex
TW,5210,,資訊服務業,tpex
TW,5211,,資訊服務業,tpex
TW,5212,,資訊服務業,tpex
TW,5213,,建材營造,tpex
TW,5215,,電腦及週邊設備業,twse
TW,5220,,光電業,tpex
TW,5222,,電子工業,twse
TW,5223,,電腦及週邊設備業,tpex
TW,5225,,電子工業,twse
TW,5227,,電子零組件業,tpex
TW,5228,,電子零組件業,tpex
TW,5230,,光電業,tpex
TW,5234,,光電業,twse
TW,5236,,電子工業,twse
TW,5243,,電子工業,twse
TW,5244,,電子工業,twse
TW,5245,,光電業,tpex
TW,5251,,光電業,tpex
TW,5258,,電子工業,twse
TW,5263,,文化創意業,tpex
TW,5269,,半導體業,twse
TW,5272,,半導體業,tpex
TW,5274,,半導體業,tpex
TW,5276,,其他,tpex
TW,5278,,數位雲端類,tpex
TW,5281,,光電業,tpex
TW,5283,,電器電纜,twse
TW,5284,,其他,twse
TW,5285,,電子工業,twse
TW,5287,,數位雲端類,tpex
TW,5288,,電機機械,twse
TW,5289,,電腦及週邊設備業,tpex
TW,5291,,電子零組件業,tpex
TW,5299,,半導體業,tpex
TW,5301,,觀光餐旅,tpex
TW,5302,,半導體業,tpex
TW,5306,,運動休閒,twse
TW,5309,,電子零組件業,tpex
TW,5310,,資訊服務業,tpex
TW,5312,,生技醫療業,tpex
TW,5314,,其他,tpex
TW,5315,,光電業,tpex
TW,5321,,數位雲端類,tpex
TW,5324,,建材營造,tpex
TW,5328,,電子零組件業,tpex
TW,5340,,電子零組件業,tpex
TW,5344,,半導體業,tpex
TW,5345,,其他,tpex
TW,5347,,半導體業,tpex
TW,5348,,運動休閒類,tpex
TW,5351,,半導體業,tpex
TW,5353,,通信網路業,tpex
TW,5355,,電子零組件業,tpex
TW,5356,,電腦及週邊設備業,tpex
TW,5364,,觀光餐旅,tpex
TW,5371,,光電業,tpex
TW,5381,,電機機械,tpex
TW,5383,,其他電子類,tpex
TW,5386,,電腦及週邊設備業,tpex
TW,5388,,通信網路業,twse
TW,5392,,光電業,tpex
TW,5398,,其他,tpex
TW,5403,,資訊服務業,tpex
TW,5410,,資訊服務業,tpex
TW,5425,,半導體業,tpex
TW,5426,,電腦及週邊設備業,tpex
TW,5432,,綠能環保類,tpex
TW,5434,,電子工業,twse
TW,5438,,電腦及週邊設備業,tpex
TW,5439,,電子零組件業,tpex
TW,5443,,半導體業,tpex
TW,5450,,其他,tpex
TW,5452,,其他電子類,tpex
TW,5455,,建材營造,tpex
TW,5457,,電子零組件業,tpex
TW,5460,,電子零組件業,tpex
TW,5464,,電子零組件業,tpex
TW,5465,,電腦及週邊設備業,tpex
TW,5468,,半導體業,tpex
TW,5469,,電子零組件業,twse
TW,5471,,電子工業,twse
TW,5474,,電腦及週邊設備業,tpex
TW,5475,,電子零組件業,tpex
TW,5478,,文化創意業,tpex
TW,5481,,其他,tpex
TW,5483,,半導體業,tpex
TW,5484,,光電業,twse
TW,5487,,半導體業,tpex
TW,5488,,電子零組件業,tpex
TW,5489,,其他電子類,tpex
TW,5490,,電腦及週邊設備業,tpex
TW,5493,,其他電子類,tpex
TW,5498,,電子零組件業,tpex
TW,5508,,建材營造,tpex
TW,5511,,建材營造,tpex
TW,5512,,建材營造,tpex
TW,5514,,建材營造,tpex
TW,5515,,建材營造,twse
TW,5516,,建材營造,tpex
TW,5519,,建材營造,twse
TW,5520,,建材營造,tpex
TW,5521,,建材營造,twse
TW,5522,,建材營造,twse
TW,5523,,建材營造,tpex
TW,5525,,建材營造,twse
TW,5529,,建材營造,tpex
TW,5530,,其他,tpex
TW,5531,,建材營造,twse
TW,5533,,建材營造,twse
TW,5534,,建材營造,twse
TW,5536,,其他電子類,tpex
TW,5538,,鋼鐵工業,twse
TW,5543,,建材營造,tpex
TW,5546,,建材營造,twse
TW,5601,,航運業,tpex
TW,5603,,航運業,tpex
TW,5604,,其他,tpex
TW,5607,,航運業,twse
TW,5608,,航運業,twse
TW,5609,,航運業,tpex
TW,5701,,觀光餐旅,tpex
TW,5703,,觀光餐旅,tpex
TW,5704,,觀光餐旅,tpex
TW,5706,,觀光餐旅,twse
TW,5820,,金融業,tpex
TW,5864,,金融業,tpex
TW,5871,,其他,twse
TW,5876,,金融保險,twse
TW,5878,,金融業,tpex
TW,5880,,金融保險,twse
TW,5902,,居家生活類,tpex
TW,5903,,居家生活類,tpex
TW,5904,,居家生活類,tpex
TW,5905,,觀光餐旅,tpex
TW,5906,,貿易百貨,twse
TW,5907,,貿易百貨,twse
TW,6005,,金融保險,twse
TW,6015,,金融業,tpex
TW,6016,,金融業,tpex
TW,6020,,金融業,tpex
TW,6021,,金融業,tpex
TW,6023,,金融業,tpex
TW,6024,,金融保險,twse
TW,6026,,金融業,tpex
TW,6101,,文化創意業,tpex
TW,6103,,半導體業,tpex
TW,6104,,半導體業,tpex
TW,6108,,電子零組件業,twse
TW,6109,,通信網路業,tpex
TW,6111,,文化創意業,tpex
TW,6112,,電子工業,twse
TW,6113,,電子通路業,tpex
TW,6114,,電子零組件業,tpex
TW,6115,,電子零組件業,twse
TW,6116,,電子工業,twse
TW,6117,,電腦及週邊設備業,twse
TW,6118,,電子通路業,tpex
TW,6120,,電子工業,twse
TW,6121,,電腦及週邊設備業,tpex
TW,6122,,電機機械,tpex
TW,6123,,資訊服務業,tpex
TW,6124,,電子零組件業,tpex
TW,6125,,電機機械,tpex
TW,6126,,電子零組件業,tpex
TW,6127,,電子零組件業,tpex
TW,6128,,電子工業,twse
TW,6129,,半導體業,tpex
TW,6130,,生技醫療業,tpex
TW,6133,,電子零組件業,twse
TW,6134,,電子零組件業,tpex
TW,6136,,電子工業,twse
TW,6138,,半導體業,tpex
TW,6139,,電子工業,twse
TW,6140,,資訊服務業,tpex
TW,6141,,電子工業,twse
TW,6142,,電子工業,twse
TW,6143,,通信網路業,tpex
TW,6144,,文化創意業,tpex
TW,6146,,其他電子類,tpex
TW,6147,,半導體業,tpex
TW,6148,,資訊服務業,tpex
TW,6150,,電腦及週邊設備業,tpex
TW,6151,,其他電子類,tpex
TW,6152,,電子工業,twse
TW,6153,,電子零組件業,twse
TW,6154,,電子通路業,tpex
TW,6155,,電子零組件業,twse
TW,6156,,電子零組件業,tpex
TW,6158,,電子零組件業,tpex
TW,6160,,電腦及週邊設備業,tpex
TW,6161,,電腦及週邊設備業,tpex
TW,6163,,資訊服務業,tpex
TW,6164,,電子工業,twse
TW,6165,,數位雲端,twse
TW,6166,,電腦及週邊設備業,twse
TW,6167,,光電業,tpex
TW,6168,,光電業,twse
TW,6169,,文化創意業,tpex
TW,6170,,通信網路業,tpex
TW,6171,,建材營造,tpex
TW,6173,,電子零組件業,tpex
TW,6174,,電子零組件業,tpex
TW,6175,,電子零組件業,tpex
TW,6176,,電子工業,twse
TW,6177,,建材營造,twse
TW,6179,,其他,tpex
TW,6180,,文化創意業,tpex
TW,6182,,半導體業,tpex
TW,6183,,資訊服務業,twse
TW,6184,,其他,twse
TW,6185,,電子零組件業,tpex
TW,6186,,建材營造,tpex
TW,6187,,半導體業,tpex
TW,6188,,電腦及週邊設備業,tpex
TW,6189,,電子工業,twse
TW,6190,,通信網路業,tpex
TW,6191,,電子工業,twse
TW,6192,,其他電子業,twse
TW,6194,,電子零組件業,tpex
TW,6195,,居家生活類,tpex
TW,6196,,電子工業,twse
TW,6197,,電子零組件業,twse
TW,6198,,建材營造,tpex
TW,6199,,其他,tpex
TW,6201,,其他電子業,twse
TW,6202,,電子工業,twse
TW,6203,,電子零組件業,tpex
TW,6204,,電子零組件業,tpex
TW,6205,,電子工業,twse
TW,6206,,電子工業,twse
TW,6207,,電子零組件業,tpex
TW,6208,,半導體業,tpex
TW,6209,,光電業,twse
TW,6210,,電子零組件業,tpex
TW,6212,,建材營造,tpex
TW,6213,,電子工業,twse
TW,6214,,資訊服務業,twse
TW,6215,,其他電子業,twse
TW,6216,,電子工業,twse
TW,6217,,電子零組件業,tpex
TW,6218,,通信網路業,tpex
TW,6219,,建材營造,tpex
TW,6220,,電子零組件業,tpex
TW,6221,,資訊服務業,tpex
TW,6222,,光電業,tpex
TW,6223,,半導體業,tpex
TW,6224,,電子零組件業,twse
TW,6225,,電子工業,twse
TW,6226,,光電業,twse
TW,6227,,電子通路業,tpex
TW,6228,,電腦及週邊設備業,tpex
TW,6229,,半導體業,tpex
TW,6230,,電腦及週邊設備業,twse
TW,6231,,資訊服務業,tpex
TW,6233,,半導體業,tpex
TW,6234,,光電業,tpex
TW,6235,,電子工業,twse
TW,6236,,數位雲端類,tpex
TW,6237,,半導體業,tpex
TW,6239,,半導體業,twse
TW,6240,,資訊服務業,tpex
TW,6241,,通信網路業,tpex
TW,6242,,生技醫療業,tpex
TW,6243,,半導體業,twse
TW,6244,,光電業,tpex
TW,6245,,通信網路業,tpex
TW,6246,,光電業,tpex
TW,6247,,其他電子類,tpex
TW,6248,,鋼鐵工業,tpex
TW,6251,,電子工業,twse
TW,6257,,半導體業,twse
TW,6259,,電子零組件業,tpex
TW,6261,,半導體業,tpex
TW,6263,,通信網路業,tpex
TW,6264,,建材營造,tpex
TW,6265,,電子通路業,tpex
TW,6266,,電子零組件業,tpex
TW,6269,,電子工業,twse
TW,6270,,電子通路業,tpex
TW,6271,,半導體業,twse
TW,6274,,電子零組件業,tpex
TW,6275,,電子零組件業,tpex
TW,6276,,電腦及週邊設備業,tpex
TW,6277,,電腦及週邊設備業,twse
TW,6278,,光電業,twse
TW,6279,,電子零組件業,tpex
TW,6281,,電子工業,twse
TW,6282,,電子工業,twse
TW,6283,,電子工業,twse
TW,6284,,電子零組件業,tpex
TW,6285,,通信網路業,twse
TW,6287,,半導體業,tpex
TW,6288,,汽車工業,twse
TW,6289,,電子工業,twse
TW,6290,,電子零組件業,tpex
TW,6291,,半導體業,tpex
TW,6292,,電子零組件業,tpex
TW,6294,,文化創意業,tpex
TW,6404,,資訊服務業,tpex
TW,6405,,光電業,twse
TW,6409,,電子工業,twse
TW,6411,,半導體業,tpex
TW,6412,,電子零組件業,twse
TW,6414,,電子工業,twse
TW,6415,,半導體業,twse
TW,6416,,通信網路業,twse
TW,6417,,通信網路業,tpex
TW,6418,,電子零組件業,tpex
TW,6419,,光電業,tpex
TW,6425,,電機機械,tpex
TW,6426,,通信網路業,twse
TW,6431,,生技醫療業,twse
TW,6432,,電子零組件業,tpex
TW,6435,,半導體業,tpex
TW,6438,,其他電子業,twse
TW,6441,,電腦及週邊設備業,tpex
TW,6442,,通信網路業,twse
TW,6443,,光電業,twse
TW,6446,,生技醫療業,twse
TW,6449,,電子工業,twse
TW,6451,,電子工業,twse
TW,6456,,光電業,twse
TW,6457,,半導體業,tpex
TW,6461,,生技醫療業,tpex
TW,6462,,半導體業,tpex
TW,6464,,其他,twse
TW,6465,,通信網路業,tpex
TW,6469,,生技醫療業,tpex
TW,6470,,通信網路業,tpex
TW,6472,,生技醫療業,twse
TW,6477,,電子工業,twse
TW,6482,,文化創意業,tpex
TW,6485,,半導體業,tpex
TW,6486,,通信網路業,tpex
TW,6488,,半導體業,tpex
TW,6491,,化學生技醫療,twse
TW,6492,,生技醫療業,tpex
TW,6494,,半導體業,tpex
TW,6496,,生技醫療業,tpex
TW,6499,,生技醫療業,tpex
TW,6504,,其他,twse
TW,6505,,油電燃氣業,twse
TW,6506,,紡織纖維,tpex
TW,6508,,農業科技業,tpex
TW,6509,,化學工業,tpex
TW,6510,,半導體業,tpex
TW,6512,,其他電子類,tpex
TW,6514,,通信網路業,tpex
TW,6515,,電子工業,twse
TW,6516,,資訊服務業,tpex
TW,6523,,生技醫療業,tpex
TW,6525,,半導體業,twse
TW,6527,,生技醫療業,tpex
TW,6530,,通信網路業,tpex
TW,6531,,半導體業,twse
TW,6532,,半導體業,tpex
TW,6533,,電子工業,twse
TW,6535,,生技醫療業,tpex
TW,6538,,電子零組件業,tpex
TW,6541,,化學生技醫療,twse
TW,6542,,文化創意業,tpex
TW,6546,,通信網路業,tpex
TW,6547,,生技醫療業,tpex
TW,6548,,半導體業,tpex
TW,6550,,化學生技醫療,twse
TW,6552,,電子工業,twse
TW,6556,,光電業,tpex
TW,6558,,其他電子業,twse
TW,6560,,光電業,tpex
TW,6561,,通信網路業,tpex
TW,6568,,半導體業,tpex
TW,6569,,生技醫療業,tpex
TW,6570,,電腦及週邊設備業,tpex
TW,6573,,半導體業,twse
TW,6574,,生技醫療業,tpex
TW,6576,,生技醫療業,tpex
TW,6577,,電腦及週邊設備業,tpex
TW,6578,,農業科技業,tpex
TW,6579,,電腦及週邊設備業,twse
TW,6581,,綠能環保,twse
TW,6582,,橡膠工業,twse
TW,6585,,其他,twse
TW,6588,,通信網路業,tpex
TW,6589,,化學生技醫療,twse
TW,6590,,資訊服務業,tpex
TW,6591,,電子工業,twse
TW,6592,,其他,twse
TW,6593,,資訊服務業,tpex
TW,6594,,半導體業,tpex
TW,6596,,文化創意業,tpex
TW,6598,,化學生技醫療,twse
TW,6603,,電機機械,tpex
TW,6605,,汽車工業,twse
TW,6609,,電機機械,tpex
TW,6612,,生技醫療業,tpex
TW,6613,,其他電子類,tpex
TW,6615,,生技醫療業,tpex
TW,6616,,居家生活類,tpex
TW,6624,,綠能環保類,tpex
TW,6625,,其他,twse
TW,6629,,居家生活類,tpex
TW,6640,,半導體業,tpex
TW,6641,,綠能環保,twse
TW,6642,,電子零組件業,tpex
TW,6643,,半導體業,tpex
TW,6649,,生技醫療業,tpex
TW,6651,,半導體業,tpex
TW,6654,,其他電子類,tpex
TW,6655,,其他,twse
TW,6661,,生技醫療業,tpex
TW,6662,,生技醫療業,tpex
TW,6664,,電子零組件業,tpex
TW,6666,,化學生技醫療,twse
TW,6667,,其他電子類,tpex
TW,6668,,光電業,twse
TW,6669,,電腦及週邊設備業,twse
TW,6670,,運動休閒,twse
TW,6671,,居家生活,twse
TW,6672,,電子工業,twse
TW,6674,,通信網路業,twse
TW,6679,,半導體業,tpex
TW,6680,,電腦及週邊設備業,tpex
TW,6683,,半導體業,tpex
TW,6684,,半導體業,tpex
TW,6690,,數位雲端類,tpex
TW,6691,,其他電子業,twse
TW,6693,,半導體業,tpex
TW,6697,,資訊服務業,tpex
TW,6698,,其他電子業,twse
TW,6703,,生技醫療業,tpex
TW,6706,,光電業,twse
TW,6712,,生技醫療業,tpex
TW,6715,,電子零組件業,twse
TW,6716,,半導體業,tpex
TW,6719,,電子工業,twse
TW,6721,,其他,tpex
TW,6727,,電子零組件業,tpex
TW,6728,,居家生活類,tpex
TW,6732,,半導體業,tpex
TW,6733,,生技醫療業,tpex
TW,6735,,其他電子類,tpex
TW,6741,,數位雲端類,tpex
TW,6743,,其他電子業,twse
TW,6747,,生技醫療業,tpex
TW,6751,,資訊服務業,tpex
TW,6752,,資訊服務業,tpex
TW,6754,,居家生活,twse
TW,6756,,半導體業,twse
TW,6761,,電子零組件業,tpex
TW,6762,,生技醫療業,tpex
TW,6763,,數位雲端類,tpex
TW,6767,,生技醫療業,tpex
TW,6768,,運動休閒,twse
TW,6770,,半導體業,twse
TW,6776,,電子工業,twse
TW,6781,,電子工業,twse
TW,6788,,半導體業,tpex
TW,6789,,半導體業,twse
TW,6790,,造紙工業,twse
TW,6792,,通信網路業,twse
TW,6796,,生技醫療業,twse
TW,6799,,半導體業,twse
TW,6803,,綠能環保類,tpex
TW,6804,,運動休閒類,tpex
TW,6806,,綠能環保,twse
TW,6807,,居家生活,twse
TW,6823,,半導體業,tpex
TW,6829,,半導體業,tpex
TW,7402,,光電業,tpex
TW,7556,,半導體業,tpex
TW,8011,,通信網路業,twse
TW,8016,,半導體業,twse
TW,8021,,其他電子業,twse
TW,8024,,半導體業,tpex
TW,8027,,電機機械,tpex
TW,8028,,半導體業,twse
TW,8032,,電子通路業,tpex
TW,8033,,其他,twse
TW,8034,,通信網路業,tpex
TW,8038,,電子零組件業,tpex
TW,8039,,電子零組件業,twse
TW,8040,,半導體業,tpex
TW,8042,,電子零組件業,tpex
TW,8043,,電子零組件業,tpex
TW,8044,,數位雲端類,tpex
TW,8046,,電子工業,twse
TW,8047,,其他電子類,tpex
TW,8048,,通信網路業,tpex
TW,8049,,光電業,tpex
TW,8050,,電腦及週邊設備業,tpex
TW,8054,,半導體業,tpex
TW,8059,,通信網路業,tpex
TW,8064,,光電業,tpex
TW,8066,,居家生活類,tpex
TW,8067,,電子通路業,tpex
TW,8068,,電子通路業,tpex
TW,8069,,光電業,tpex
TW,8070,,電子工業,twse
TW,8071,,電子零組件業,tpex
TW,8072,,電子工業,twse
TW,8074,,電子零組件業,tpex
TW,8076,,電腦及週邊設備業,tpex
TW,8077,,觀光餐旅,tpex
TW,8080,,建材營造,tpex
TW,8081,,半導體業,twse
TW,8083,,電機機械,tpex
TW,8084,,電子通路業,tpex
TW,8085,,其他電子類,tpex
TW,8086,,半導體業,tpex
TW,8087,,綠能環保類,tpex
TW,8088,,半導體業,tpex
TW,8089,,通信網路業,tpex
TW,8091,,半導體業,tpex
TW,8092,,其他電子類,tpex
TW,8093,,電子零組件業,tpex
TW,8096,,電子通路業,tpex
TW,8097,,通信網路業,tpex
TW,8099,,資訊服務業,tpex
TW,8101,,通信網路業,twse
TW,8103,,電子工業,twse
TW,8104,,光電業,twse
TW,8105,,電子工業,twse
TW,8107,,電機機械,tpex
TW,8109,,電子零組件業,tpex
TW,8110,,電子工業,twse
TW,8111,,光電業,tpex
TW,8112,,電子工業,twse
TW,8114,,電子工業,twse
TW,8121,,電子零組件業,tpex
TW,8131,,半導體業,twse
TW,8147,,電子零組件業,tpex
TW,8150,,半導體業,twse
TW,8155,,電子零組件業,tpex
TW,8163,,電子工業,twse
TW,8171,,綠能環保類,tpex
TW,8176,,通信網路業,tpex
TW,8182,,電子零組件業,tpex
TW,8183,,其他電子類,tpex
TW,8201,,其他電子業,twse
TW,8210,,電子工業,twse
TW,8213,,電子工業,twse
TW,8215,,光電業,twse
TW,8222,,電機機械,twse
TW,8234,,電腦及週邊設備業,tpex
TW,8240,,光電業,tpex
TW,8249,,電子工業,twse
TW,8255,,電機機械,tpex
TW,8261,,半導體業,twse
TW,8271,,半導體業,twse
TW,8277,,半導體業,tpex
TW,8279,,生技醫療業,tpex
TW,8284,,資訊服務業,tpex
TW,8289,,電子零組件業,tpex
TW,8291,,電子零組件業,tpex
TW,8299,,半導體業,tpex
TW,8341,,綠能環保,twse
TW,8342,,其他,tpex
TW,8349,,鋼鐵工業,tpex
TW,8354,,其他,tpex
TW,8358,,電子零組件業,tpex
TW,8367,,航運業,twse
TW,8374,,電機機械,twse
TW,8383,,半導體業,tpex
TW,8390,,綠能環保類,tpex
TW,8401,,其他,tpex
TW,8403,,生技醫療業,tpex
TW,8404,,其他,twse
TW,8409,,生技醫療業,tpex
TW,8410,,電腦及週邊設備業,tpex
TW,8411,,其他,twse
TW,8415,,鋼鐵工業,tpex
TW,8416,,資訊服務業,tpex
TW,8418,,其他,tpex
TW,8420,,運動休閒類,tpex
TW,8421,,其他,tpex
TW,8422,,綠能環保,twse
TW,8423,,綠能環保類,tpex
TW,8424,,建材營造,tpex
TW,8426,,其他,tpex
TW,8429,,貿易百貨,twse
TW,8431,,其他電子類,tpex
TW,8432,,生技醫療業,tpex
TW,8433,,居家生活類,tpex
TW,8435,,其他,tpex
TW,8436,,生技醫療業,tpex
TW,8437,,其他,tpex
TW,8438,,綠能環保,twse
TW,8440,,綠能環保類,tpex
TW,8442,,其他,twse
TW,8443,,貿易百貨,twse
TW,8444,,其他,tpex
TW,8446,,文化創意業,tpex
TW,8450,,文化創意業,tpex
TW,8454,,數位雲端,twse
TW,8455,,其他電子類,tpex
TW,8462,,運動休閒,twse
TW,8463,,其他,twse
TW,8464,,居家生活,twse
TW,8466,,其他,twse
TW,8467,,運動休閒,twse
TW,8472,,數位雲端類,tpex
TW,8473,,綠能環保,twse
TW,8476,,綠能環保,twse
TW,8477,,數位雲端類,tpex
TW,8478,,運動休閒,twse
TW,8480,,其他,twse
TW,8481,,其他,twse
TW,8482,,居家生活,twse
TW,8488,,其他,twse
TW,8489,,其他,tpex
TW,8499,,其他電子業,twse
TW,8905,,其他,tpex
TW,8906,,其他,tpex
TW,8908,,油電燃氣業,tpex
TW,8916,,其他,tpex
TW,8917,,油電燃氣業,tpex
TW,8921,,其他,tpex
TW,8923,,文化創意業,tpex
TW,8924,,運動休閒類,tpex
