strategy_uid,market,F1_factor,CAGR,max_drawdown,calmar,selects_tsmc
TW::P_IC_qb0of3__VOL_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2414129365749762,-0.6217650805667161,0.3882703357270195,False
TW::P_IC_qb0of3__VOL_qb2of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.2411863806195582,-0.6472272089495221,0.3726456139120204,False
TW::P_IC_qb0of3__ROE_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.2409575612711454,-0.4392341411503594,0.5485856828890274,False
TW::PS_qb0of3__None__C4_ROE_DYN_qmax8__v0,TW,PS,0.2408615573487371,-0.5000337138028401,0.48169063545124713,False
TW::PS_qb0of3__MOM_qb2of3__C10_EPS_DYN_qmax4__v1,TW,PS,0.2407987428606048,-0.5296520317854313,0.4546357389565446,False
TW::P_IC_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2401609066676509,-0.6134857553642767,0.39146940995402196,False
TW::PS_qb0of3__ROIC_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PS,0.2401094836943504,-0.5446372417500495,0.4408613023281723,False
TW::EV_S_qb0of3__None__C11_EPS_DYN_qmax8__v1,TW,EV_S,0.2401034185120842,-0.3908526901298058,0.6143066801774951,False
TW::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,TW,EV_S,0.2398855415903946,-0.6261998470596535,0.3830814439140904,False
TW::PS_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v1,TW,PS,0.2395092508216096,-0.5758137910413139,0.4159491393710386,False
TW::PS_qb0of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.2393623732376451,-0.5866792635207306,0.40799528485326647,False
TW::EV_S_qb0of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,TW,EV_S,0.2390794634249038,-0.4394144262400732,0.5440865141152266,False
TW::MOM_qb2of3__ROIC_qb1of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2388090819197654,-0.5598516374742157,0.4265577984145199,False
TW::EV_S_qb0of3__ROIC_qb2of3__C5_ROE_DYN_yoy__v1,TW,EV_S,0.2387763231799231,-0.5889130710043413,0.40545257854900435,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb1of3__C10_EPS_DYN_qmax4__v1,TW,MOM,0.2387222711307128,-0.3401918747387081,0.7017283152752214,True
TW::PS_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,TW,PS,0.2384309504401782,-0.4441025921266077,0.5368825912464045,False
TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2384074071858226,-0.4634444364509983,0.514425006396706,False
TW::PS_qb0of3__REVENUE_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.2383352729612065,-0.5261564578011919,0.45297414757049587,False
TW::P_IC_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,TW,P_IC,0.2379171969686755,-0.5605075954710554,0.424467391505601,False
TW::P_IC_qb0of3__VOL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.2378356517798943,-0.5983026639957019,0.39751728697233896,False
TW::EV_S_qb0of3__REVENUE_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,EV_S,0.2374475213359932,-0.4067705254367069,0.5837382663875921,False
TW::PB_qb0of3__FCF_OI_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.2373081004053294,-0.5813082935686738,0.4082310592000777,False
TW::MOM_qb2of3__ACCRUAL_qb1of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2372996256971689,-0.6952093403403006,0.34133549699003213,False
TW::PB_qb0of3__CROIC_qb1of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.2370718927650268,-0.5668639478188109,0.41821656444590666,False
TW::PB_qb0of3__ROE_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.2369063015720061,-0.5593029337435174,0.42357421583031696,False
TW::PB_qb0of3__REVENUE_qb0of3__C9_EPS_DYN_riseq2__v0,TW,PB,0.2365754225847232,-0.5423409273936106,0.4362116348505369,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C4_ROE_DYN_qmax8__v0,TW,P_IC,0.236569995445167,-0.392162381062373,0.6032449996970536,False
TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,TW,EV_S,0.2365423677600029,-0.3343591296329895,0.707450004489617,False
TW::P_IC_qb0of3__EPS_qb2of3__C12_EPS_DYN_yoy__v0,TW,P_IC,0.2365229052301125,-0.433817485492623,0.5452129366374618,False
TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.2365211514521268,-0.4661191921936134,0.5074263308898086,False
TW::OCF_E_qb2of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,TW,OCF_E,0.2364510261923793,-0.5757577190090339,0.4106779959447999,False
TW::MOM_qb2of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,TW,MOM,0.2358459223347475,-0.5972402777502246,0.39489286158523623,False
TW::PS_qb0of3__REVENUE_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PS,0.235840562599408,-0.5569177181073074,0.4234746982030226,False
TW::OCF_E_qb2of3__FCF_P_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,OCF_E,0.2355452940489195,-0.4841335752757418,0.48652955729162756,False
TW::MOM_qb2of3__REVENUE_qb1of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2353866778548785,-0.7017694471254673,0.3354188171329642,False
TW::P_IC_qb0of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.2353259131237035,-0.6029312041919379,0.3903030917749441,False
TW::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v1,TW,EV_S,0.2352599622004969,-0.4923105473329044,0.47786902692826566,False
TW::PB_qb0of3__NETDEBT_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.2351482924004158,-0.6160714418440332,0.38168997364423646,False
TW::PB_qb0of3__PS_qb0of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.2351392293764265,-0.5111042844125719,0.4600611588429147,False
TW::EV_S_qb0of3__CROIC_qb1of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.2350963565265351,-0.4897399383485988,0.48004325993767044,False
TW::PS_qb0of3__REVENUE_qb0of3__C1_ROE_DYN_riseq1__v0,TW,PS,0.2349928419698408,-0.4715130303573666,0.49838037729675533,False
TW::P_IC_qb0of3__EPS_qb1of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2345854304366521,-0.4797727226409426,0.4889511624282434,False
TW::PB_qb0of3__EV_S_qb0of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.2345845420834653,-0.4980173639692103,0.471036873521479,False
TW::PS_qb0of3__REVENUE_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PS,0.2345068897973747,-0.5669293793356168,0.41364391817582774,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,TW,EV_S,0.2344853829826134,-0.4402199680889676,0.5326550360732941,False
TW::MOM_qb2of3__ACCRUAL_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.2342403045727932,-0.5481668181367033,0.4273157309466655,False
TW::EV_S_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,TW,EV_S,0.2339261018255933,-0.4713854746855836,0.49625224871772544,False
TW::P_IC_qb1of3__VOL_qb0of3__C2_ROE_DYN_riseq2__v1,TW,P_IC,0.2338299544252589,-0.2702369571164371,0.8652774843246496,False
TW::P_IC_qb1of3__ROIC_qb2of3__C3_ROE_DYN_qmax4__v1,TW,P_IC,0.2338173794636191,-0.640351818154269,0.36513893274726283,False
TW::PB_qb1of3__REVENUE_qb0of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.233510639684751,-0.6749261938118245,0.3459795186877217,False
TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.2332939399563467,-0.4577043511382799,0.5097044399428592,False
TW::P_IC_qb0of3__FCF_P_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2332507481991628,-0.5630785056852953,0.4142419677612889,False
TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,TW,MOM,0.2332233826478087,-0.5857476623277935,0.3981635739201521,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v1,TW,EV_S,0.2331618633424261,-0.3579302710852073,0.6514169998405098,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,TW,PS,0.2330905299741299,-0.5741674446476721,0.40596263711392044,False
TW::MOM_qb2of3__FCF_P_qb2of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2330594028090915,-0.6345375717345307,0.36729015457983905,False
TW::P_IC_qb0of3__VOL_qb2of3__C18_FCF_P_DYN_qmax8__v0,TW,P_IC,0.2328344282735732,-0.5734229397308002,0.40604310037348684,False
TW::PS_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v1,TW,PS,0.232719695198809,-0.5412029116062169,0.4300045144031625,False
TW::MOM_qb2of3__FCF_P_qb0of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2327093737253422,-0.6531265726649582,0.3563005755160383,False
TW::MOM_qb2of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v1,TW,MOM,0.2325632032710829,-0.5412259144947486,0.42969709513667315,True
TW::P_IC_qb0of3__VOL_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.2325200140899082,-0.6283849397426402,0.3700279866432485,False
TW::MOM_qb2of3__OCF_E_qb2of3__C5_ROE_DYN_yoy__v1,TW,MOM,0.2325147980585531,-0.5453994829091583,0.4263201659420729,True
TW::EV_S_qb0of3__DEBTRATIO_qb0of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.2324894888405877,-0.6190216136498774,0.37557572096680497,False
TW::PB_qb0of3__REVENUE_qb0of3__C12_EPS_DYN_yoy__v0,TW,PB,0.2324125483711763,-0.5271415914309714,0.44089207178714995,False
TW::MOM_qb2of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v1,TW,MOM,0.2323288843608297,-0.3760874105044526,0.617752357222495,True
TW::PB_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.2322880692106619,-0.3906512600812694,0.5946174835384831,False
TW::MOM_qb2of3__CROIC_qb1of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2320998007010826,-0.6366460808357026,0.36456644859324894,False
TW::P_IC_qb1of3__OCF_E_qb1of3__C4_ROE_DYN_qmax8__v0,TW,P_IC,0.2320706533646459,-0.4348342520010985,0.5336991101705107,False
TW::P_IC_qb0of3__PS_qb0of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2319277759003541,-0.5027937187564469,0.4612781887450345,False
TW::OCF_E_qb2of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,TW,OCF_E,0.2317452774688666,-0.4239006579109259,0.5466971403416957,True
TW::P_IC_qb0of3__ROE_qb2of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.2317140273740061,-0.4804647029799278,0.4822706557565506,False
TW::PS_qb0of3__VOL_qb2of3__C4_ROE_DYN_qmax8__v0,TW,PS,0.2316930776793953,-0.6678276397405761,0.3469354424584742,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,TW,EV_S,0.231656076591957,-0.5004848097541849,0.46286335184825256,False
TW::P_IC_qb1of3__FCF_OI_qb1of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2315934268543433,-0.5856246980203264,0.39546389972491386,False
TW::PS_qb0of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.2313091703263379,-0.589984230776708,0.3920599200114583,False
TW::MOM_qb2of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v0,TW,MOM,0.2311326678316254,-0.6814071528066705,0.339199063114623,True
TW::PB_qb0of3__ROIC_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.2310720726685093,-0.5198722550062669,0.44447856265328833,False
TW::PB_qb0of3__VOL_qb2of3__C5_ROE_DYN_yoy__v0,TW,PB,0.2310671617674982,-0.6333153426132762,0.3648532511687399,False
TW::P_IC_qb0of3__ROIC_qb2of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.2310654837917896,-0.4551970809968618,0.5076163566026527,False
TW::PS_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,TW,PS,0.2309779450022899,-0.6273553623346562,0.3681772068429012,False
TW::PB_qb0of3__ROE_qb2of3__C5_ROE_DYN_yoy__v0,TW,PB,0.2309012763005258,-0.4602595318355417,0.5016762507441793,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2308753046817815,-0.652426276931602,0.3538718669756853,False
TW::PB_qb0of3__REVENUE_qb0of3__C5_ROE_DYN_yoy__v0,TW,PB,0.2306477036923593,-0.5273493005191914,0.4373717827354272,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2305800130786646,-0.6558655132414215,0.35156599702748664,False
TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.2305356904431845,-0.4616082797050801,0.4994184475860635,False
TW::EV_S_qb0of3__FCF_OI_qb1of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.2304967276982221,-0.4463876999324909,0.5163599439076864,False
TW::P_IC_qb1of3__None__C4_ROE_DYN_qmax8__v1,TW,P_IC,0.2303431878849369,-0.3848558985711248,0.5985180134698324,False
TW::PB_qb0of3__ROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.2303398411913275,-0.5132392001215107,0.4487962749859986,False
TW::P_IC_qb0of3__ROIC_qb1of3__C4_ROE_DYN_qmax8__v0,TW,P_IC,0.2303189362693753,-0.5609148712094758,0.4106129968933589,False
TW::P_IC_qb1of3__ROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.2303177697561442,-0.5199668107713102,0.4429470592834466,False
TW::PB_qb0of3__REVENUE_qb0of3__C2_ROE_DYN_riseq2__v0,TW,PB,0.2303000950891933,-0.5593668925923112,0.4117156344772181,False
TW::PS_qb0of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PS,0.2302659656929691,-0.5730440267176939,0.40182944932154047,False
TW::OCF_E_qb2of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,TW,OCF_E,0.230182596044518,-0.4207333410733984,0.5470985386070505,False
TW::PB_qb0of3__OCF_E_qb2of3__C9_EPS_DYN_riseq2__v0,TW,PB,0.2301349956327227,-0.4587149718755162,0.5016949734424094,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v1,TW,MOM,0.2301247086414977,-0.5981322449405583,0.38473884427409066,False
TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2301085457442442,-0.4669083624741766,0.4928344922435842,False
TW::EV_S_qb0of3__MOM_qb2of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.2299554818167801,-0.6182536815144832,0.37194357056391125,False
TW::P_IC_qb0of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,P_IC,0.2299080571016021,-0.6306965860735764,0.36453036559608276,False
TW::PB_qb1of3__EPS_qb1of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.2298787515867406,-0.4214420990618474,0.5454574948693142,False
TW::PB_qb0of3__ROE_qb2of3__C12_EPS_DYN_yoy__v0,TW,PB,0.2297765921837102,-0.443025858978275,0.5186527773201111,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,TW,PS,0.2297752586000969,-0.5087482063530557,0.4516482922804447,False
TW::PB_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,TW,PB,0.2297605996946392,-0.4459309973229826,0.5152380100821434,False
TW::PS_qb0of3__EPS_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.2296746017197883,-0.5102489735920921,0.4501226138739808,False
TW::P_IC_qb0of3__REVENUE_qb0of3__C16_FCF_P_DYN_riseq2__v0,TW,P_IC,0.2295809766935477,-0.6271505831498262,0.3660699405563669,False
TW::PB_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,TW,PB,0.2295023402605847,-0.4756609019801787,0.4824914961586401,False
TW::PS_qb1of3__REV_G_qb1of3__C4_ROE_DYN_qmax8__v0,TW,PS,0.2294932939614806,-0.5013434051763688,0.4577566825293067,False
TW::EV_S_qb0of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,TW,EV_S,0.2294830873851672,-0.5160986624208715,0.44464964568737214,False
TW::EV_S_qb0of3__MOM_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.2294124200853085,-0.4978901615376492,0.46076913706590866,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,TW,EV_S,0.2294009150409905,-0.4535111022088717,0.5058330742591971,False
TW::MOM_qb2of3__EPS_qb2of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2293653724151725,-0.6580917371224019,0.34853100179939145,False
TW::EV_S_qb0of3__None__C10_EPS_DYN_qmax4__v1,TW,EV_S,0.2292422143373014,-0.328426978114796,0.6980005590684872,False
TW::P_IC_qb0of3__REVENUE_qb1of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2289092602888693,-0.603824857253894,0.37909876935162073,False
TW::PS_qb0of3__REVENUE_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,PS,0.2287612257151583,-0.5144233725154579,0.44469446362156545,False
TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.2287561365451571,-0.6361141164546102,0.3596149348486907,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C3_ROE_DYN_qmax4__v1,TW,EV_S,0.2286880882791886,-0.5537403825401397,0.41298791904997356,False
TW::P_IC_qb0of3__EV_S_qb0of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.2286317916060605,-0.4633712825356768,0.49340949735800094,False
TW::EV_S_qb0of3__ACCRUAL_qb0of3__C10_EPS_DYN_qmax4__v0,TW,EV_S,0.2286177859236036,-0.382372585103336,0.5978927225178022,False
TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v0,TW,EV_S,0.2285151917588332,-0.4986169794318632,0.4582980547898894,False
TW::PB_qb0of3__CROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.2285140667218759,-0.5826030694200298,0.39222942465675176,False
TW::P_IC_qb0of3__REVENUE_qb0of3__None__v0,TW,P_IC,0.2284126841223002,-0.5270445863566964,0.4333839869246161,False
TW::P_IC_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,TW,P_IC,0.2284054932697485,-0.6128308611214305,0.37270559914653295,False
TW::PB_qb0of3__ROIC_qb2of3__C5_ROE_DYN_yoy__v0,TW,PB,0.2282594797828072,-0.477830566574604,0.47769961938416283,False
TW::P_IC_qb0of3__EPS_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2281499645848232,-0.4248033583130546,0.5370719419235155,False
TW::PB_qb0of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.2280853537989149,-0.5563110707428045,0.4099960719716902,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C5_ROE_DYN_yoy__v0,TW,P_IC,0.2280268456971419,-0.4817175415921513,0.4733621386164966,False
TW::EV_S_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,TW,EV_S,0.2279621322108314,-0.6262852324362503,0.36399091085711605,False
TW::PB_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,TW,PB,0.2279546622552735,-0.5481557850335563,0.41585744140476205,False
TW::PS_qb0of3__REVENUE_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.2276430387375925,-0.4659908310993227,0.48851398685368547,False
TW::MOM_qb2of3__None__C11_EPS_DYN_qmax8__v1,TW,MOM,0.2276043683112925,-0.6134135602041512,0.37104554427447467,True
TW::P_IC_qb0of3__VOL_qb2of3__C10_EPS_DYN_qmax4__v0,TW,P_IC,0.2275969368225852,-0.64970759247345,0.35030672176096794,False
TW::P_IC_qb1of3__ROIC_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.2275760408959539,-0.5927503994367328,0.38393232819785594,False
TW::P_IC_qb0of3__REVENUE_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.2275367707163789,-0.5820911679696019,0.3908954185133099,False
TW::EV_S_qb0of3__REVENUE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,EV_S,0.2273401098272238,-0.4444401891886711,0.5115201445716123,False
TW::P_IC_qb0of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v0,TW,P_IC,0.2270774367753933,-0.4400477315195231,0.5160291043684628,False
TW::PB_qb0of3__VOL_qb2of3__C18_FCF_P_DYN_qmax8__v0,TW,PB,0.2269977530865794,-0.5204877791106814,0.43612503923614404,False
TW::MOM_qb2of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2269799247336184,-0.7027198571872155,0.32300200771635146,False
TW::EV_S_qb0of3__REVENUE_qb0of3__C16_FCF_P_DYN_riseq2__v0,TW,EV_S,0.2269050968085726,-0.5092573413120123,0.44556077723689047,False
TW::OCF_E_qb2of3__FCF_P_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,OCF_E,0.2268505751879044,-0.4828685691532438,0.4697977662652771,False
TW::EV_S_qb0of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v1,TW,EV_S,0.2267814855917749,-0.6550070339075013,0.34622755764757257,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C12_EPS_DYN_yoy__v0,TW,P_IC,0.2267540866830379,-0.4689200635791916,0.48356661251015864,False
TW::MOM_qb2of3__ROE_qb2of3__C11_EPS_DYN_qmax8__v1,TW,MOM,0.226737491065541,-0.6420095953077838,0.35316838365451764,True
TW::PS_qb0of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,TW,PS,0.2266051948533005,-0.3769608041202271,0.6011372863610178,False
TW::P_IC_qb0of3__CROIC_qb1of3__C5_ROE_DYN_yoy__v0,TW,P_IC,0.2265785934493205,-0.5401211899102178,0.41949584219605185,False
TW::MOM_qb2of3__None__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2263779136735138,-0.6503631371286944,0.34807925103651427,False
TW::P_IC_qb0of3__VOL_qb2of3__C2_ROE_DYN_riseq2__v0,TW,P_IC,0.2263560177274903,-0.653917520043072,0.3461537744279749,False
TW::P_IC_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,TW,P_IC,0.2261864119361187,-0.4647493603347583,0.4866847192069225,False
TW::PB_qb0of3__VOL_qb2of3__C12_EPS_DYN_yoy__v0,TW,PB,0.2261465216734126,-0.6352079005610731,0.35601969288111734,False
TW::PS_qb0of3__MOM_qb2of3__C9_EPS_DYN_riseq2__v1,TW,PS,0.2260217315111909,-0.5728889307343359,0.39452975853709293,False
TW::EV_S_qb0of3__ROIC_qb2of3__C10_EPS_DYN_qmax4__v1,TW,EV_S,0.2259750539495828,-0.4974065112867033,0.4543065859050076,False
TW::MOM_qb2of3__OCF_E_qb2of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.2259371470679538,-0.6174542444460203,0.36591723046727864,True
TW::MOM_qb2of3__None__C4_ROE_DYN_qmax8__v1,TW,MOM,0.2258870802083035,-0.615671981093318,0.36689517656329007,False
TW::PB_qb0of3__REVENUE_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.2258397699614425,-0.5942282295207015,0.380055606149177,False
TW::P_IC_qb0of3__ROE_qb2of3__C8_EPS_DYN_riseq1__v0,TW,P_IC,0.2257481709863547,-0.4681469400633288,0.48221648304657616,False
TW::P_IC_qb0of3__CROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2255371038860978,-0.5319967979831055,0.42394447624712983,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2254425988629245,-0.4793085236082978,0.47034965530294115,False
TW::MOM_qb2of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v1,TW,MOM,0.2254021447990579,-0.4890365421352945,0.4609106383234225,False
TW::P_IC_qb0of3__FCF_OI_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,P_IC,0.2253920506570985,-0.5077962040110024,0.44386320511410304,False
TW::EV_S_qb0of3__DEBTRATIO_qb0of3__C3_ROE_DYN_qmax4__v0,TW,EV_S,0.2252971715297622,-0.5324214490826535,0.4231557010295933,False
TW::P_IC_qb0of3__FCF_P_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.2252736123418162,-0.5501380332878117,0.40948561762855146,False
TW::EV_S_qb0of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,TW,EV_S,0.2252597978325552,-0.5404785884004364,0.4167783935700742,False
TW::PB_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,TW,PB,0.2252595925245271,-0.48995805081865,0.45975281383406286,False
TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.2251604032835155,-0.2828330361818113,0.7960894749889734,False
TW::PS_qb0of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v1,TW,PS,0.2251595436156874,-0.6512215427735304,0.3457495319591864,False
TW::PS_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,TW,PS,0.2251503150034519,-0.6264937354066431,0.35938159039581113,False
TW::MOM_qb2of3__VOL_qb0of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2251032156877959,-0.6252972519387308,0.35999393087026144,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,TW,PS,0.2249659695546177,-0.4074045832411681,0.5521930258242735,False
TW::PS_qb0of3__EPS_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.2249573257620454,-0.4817873539095627,0.46692243774474956,False
TW::MOM_qb2of3__REV_G_qb2of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.2248927255379127,-0.624578910778578,0.36007095605832956,False
