strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
REVENUE_qb0of3__EV_S_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,REVENUE_qb0of3__EV_S_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.4062540963883281,-0.4839399995711444,0.5840496657115568,53.81666666666667,v0
PB_qb0of3__EPS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PB_qb0of3__EPS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.4060120559763072,-0.5870831655228526,0.5660146699266504,83.01,v0
EV_S_qb0of3__ROIC_qb0of3__C10_EPS_DYN_qmax4__v0,EV_S_qb0of3__ROIC_qb0of3,C10_EPS_DYN_qmax4,0.40598222092466396,-0.7213072345367688,0.5675675675675675,21.551155115511552,v0
P_IC_qb0of3__ROE_qb0of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__ROE_qb0of3,C10_EPS_DYN_qmax4,0.4053772090965744,-0.7806663654208199,0.5583090379008746,26.54605263157895,v0
PB_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,PB_qb0of3__EPS_qb0of3,C9_EPS_DYN_riseq2,0.40301198191867127,-0.6343391733339017,0.561491935483871,77.84640522875817,v0
EV_S_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__EPS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.402905280672752,-0.590023802716283,0.5679012345679012,58.96333333333333,v0
PS_qb0of3__EPS_qb0of3__C18_FCF_P_DYN_qmax8__v0,PS_qb0of3__EPS_qb0of3,C18_FCF_P_DYN_qmax8,0.4028880565106019,-0.6205133328314392,0.590515275877793,24.302405498281786,v0
PB_qb0of3__EPS_qb0of3__C8_EPS_DYN_riseq1__v0,PB_qb0of3__EPS_qb0of3,C8_EPS_DYN_riseq1,0.4023063934003297,-0.6578109107981309,0.552054794520548,80.72168284789645,v0
P_IC_qb0of3__EPS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__EPS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.4017372624678579,-0.6932553262945844,0.5803933812051202,59.19,v0
PS_qb0of3__EPS_qb0of3__C3_ROE_DYN_qmax4__v0,PS_qb0of3__EPS_qb0of3,C3_ROE_DYN_qmax4,0.4016534130377012,-0.7018207507579055,0.5543534260690366,23.0,v0
REVENUE_qb0of3__PS_qb0of3__C19_FCF_P_DYN_yoy__v0,REVENUE_qb0of3__PS_qb0of3,C19_FCF_P_DYN_yoy,0.4011771250988341,-0.5622961656793275,0.5813097866077999,46.17666666666667,v0
EV_S_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,EV_S_qb0of3__EPS_qb0of3,C1_ROE_DYN_riseq1,0.4006073784095301,-0.6699354937283468,0.5625521267723103,62.58709677419355,v0
