strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
P_IC_qb0of3__EV_S_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__EV_S_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.11928445272423027,-0.48271760388637897,0.5180180180180181,18.408071748878925,v1
PS_qb0of3__EV_S_qb1of3__C17_FCF_P_DYN_qmax4__v0,PS_qb0of3__EV_S_qb1of3,C17_FCF_P_DYN_qmax4,0.11916349524043968,-0.6052608892307387,0.45429208472686733,25.65234375,v0
PB_qb1of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,PB_qb1of3__MOM_qb2of3,C12_EPS_DYN_yoy,0.11893376562374947,-0.7122333173927378,0.4883760393687426,83.31316725978648,v0
MOM_qb2of3__EV_S_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__EV_S_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.11878294777986675,-0.6101234129534465,0.4669260700389105,79.82656826568265,v0
MOM_qb2of3__DEBTRATIO_qb0of3__None__v1,MOM_qb2of3__DEBTRATIO_qb0of3,None,0.11861554936983931,-0.612517195330403,0.47869542346133614,24.959183673469386,v1
MOM_qb2of3__None__None__v0,MOM_qb2of3__None,None,0.11856824252898823,-0.6749403235113269,0.4558436546086102,434.93831168831167,v0
P_IC_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,P_IC_qb0of3__REVENUE_qb1of3,C5_ROE_DYN_yoy,0.11838858700733534,-0.6261660189136709,0.48343373493975905,10.127853881278538,v1
PB_qb0of3__P_IC_qb1of3__C1_ROE_DYN_riseq1__v1,PB_qb0of3__P_IC_qb1of3,C1_ROE_DYN_riseq1,0.11835861408888504,-0.6471805684740529,0.5061224489795918,10.515021459227468,v1
PB_qb0of3__None__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__None,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.11798686051074458,-0.5160455794845962,0.4972401103955842,33.12970711297071,v1
P_IC_qb0of3__REVENUE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__REVENUE_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1179280538734857,-0.5572478252904997,0.4978601997146933,11.576036866359447,v1
PB_qb1of3__MOM_qb2of3__C12_EPS_DYN_yoy__v1,PB_qb1of3__MOM_qb2of3,C12_EPS_DYN_yoy,0.11790489030719797,-0.6885410613530654,0.5110410094637224,15.430188679245283,v1
PB_qb0of3__DEBTRATIO_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,PB_qb0of3__DEBTRATIO_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.11785425234249902,-0.6610634040544003,0.5042492917847026,10.86864406779661,v1
EV_S_qb0of3__ROIC_qb1of3__None__v1,EV_S_qb0of3__ROIC_qb1of3,None,0.11777645834982309,-0.5890871768665201,0.49266164220547404,33.78378378378378,v1
P_IC_qb1of3__EV_S_qb0of3__C19_FCF_P_DYN_yoy__v0,P_IC_qb1of3__EV_S_qb0of3,C19_FCF_P_DYN_yoy,0.11767784145951898,-0.608631765947265,0.48080514629591203,97.10204081632654,v0
EV_S_qb0of3__OCF_E_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb0of3__OCF_E_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1176047496713093,-0.4662761858365181,0.5259326660600546,15.31304347826087,v1
PS_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v1,PS_qb0of3__OCF_E_qb2of3,C12_EPS_DYN_yoy,0.11759492971994012,-0.5902554748326863,0.5318559556786704,15.109170305676855,v1
PS_qb0of3__MOM_qb1of3__C17_FCF_P_DYN_qmax4__v0,PS_qb0of3__MOM_qb1of3,C17_FCF_P_DYN_qmax4,0.11756060602474738,-0.6230066246362438,0.45890611289850836,41.96138996138996,v0
EV_S_qb0of3__DEBTRATIO_qb2of3__C2_ROE_DYN_riseq2__v1,EV_S_qb0of3__DEBTRATIO_qb2of3,C2_ROE_DYN_riseq2,0.11747648038775194,-0.763972772912467,0.4961832061068702,13.0418410041841,v1
MOM_qb2of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,MOM_qb2of3__DEBTRATIO_qb0of3,C5_ROE_DYN_yoy,0.11744348492619316,-0.7633641609946846,0.4822060353798127,80.40082644628099,v0
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C17_FCF_P_DYN_qmax4__v0,EV_S_qb0of3__NETDEBT_EBITDA_qb0of3,C17_FCF_P_DYN_qmax4,0.11738567611581141,-0.41850710966831106,0.4482758620689655,51.66122448979592,v0
PB_qb1of3__MOM_qb2of3__C5_ROE_DYN_yoy__v1,PB_qb1of3__MOM_qb2of3,C5_ROE_DYN_yoy,0.11735258716010688,-0.7598917955890291,0.5166666666666667,15.612903225806452,v1
PB_qb0of3__EV_S_qb1of3__None__v1,PB_qb0of3__EV_S_qb1of3,None,0.11725131056748395,-0.6100032670016177,0.4773095623987034,18.244897959183675,v1
PB_qb0of3__NETDEBT_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v1,PB_qb0of3__NETDEBT_EBITDA_qb0of3,C19_FCF_P_DYN_yoy,0.11717934932980256,-0.5524370209346525,0.47327249022164275,11.4009009009009,v1
EV_S_qb0of3__DEBTRATIO_qb1of3__C5_ROE_DYN_yoy__v1,EV_S_qb0of3__DEBTRATIO_qb1of3,C5_ROE_DYN_yoy,0.11682194803466794,-0.6174002634608358,0.5077605321507761,14.018264840182649,v1
MOM_qb1of3__EV_S_qb0of3__C16_FCF_P_DYN_riseq2__v0,MOM_qb1of3__EV_S_qb0of3,C16_FCF_P_DYN_riseq2,0.11674460588330904,-0.5920867548249122,0.5134408602150538,79.53877551020408,v0
P_IC_qb0of3__REVENUE_qb1of3__C17_FCF_P_DYN_qmax4__v0,P_IC_qb0of3__REVENUE_qb1of3,C17_FCF_P_DYN_qmax4,0.11667291501327903,-0.4009393703161883,0.44132841328413286,46.46938775510204,v0
PS_qb0of3__DEBTRATIO_qb2of3__C17_FCF_P_DYN_qmax4__v0,PS_qb0of3__DEBTRATIO_qb2of3,C17_FCF_P_DYN_qmax4,0.1162471663810245,-0.4857755071708604,0.45241317095173655,76.62857142857143,v0
P_IC_qb0of3__NETDEBT_EBITDA_qb2of3__C15_FCF_P_DYN_riseq1__v1,P_IC_qb0of3__NETDEBT_EBITDA_qb2of3,C15_FCF_P_DYN_riseq1,0.11622189340995925,-0.6354585678975235,0.47193500738552435,17.538775510204083,v1
PB_qb0of3__EV_S_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__EV_S_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.11618276132858307,-0.440180457803655,0.5223097112860893,19.08968609865471,v1
P_IC_qb0of3__None__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__None,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.11605682739714962,-0.4575741993670914,0.5120509322419281,36.56053811659193,v1
P_IC_qb0of3__MOM_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,P_IC_qb0of3__MOM_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.11605586331355644,-0.6004102469640573,0.5729411764705883,11.804166666666667,v1
P_IC_qb0of3__DEBTRATIO_qb2of3__C16_FCF_P_DYN_riseq2__v1,P_IC_qb0of3__DEBTRATIO_qb2of3,C16_FCF_P_DYN_riseq2,0.11603262552438331,-0.6127612823035069,0.48839071257005606,17.30204081632653,v1
PS_qb0of3__MOM_qb1of3__C1_ROE_DYN_riseq1__v1,PS_qb0of3__MOM_qb1of3,C1_ROE_DYN_riseq1,0.11598649110344272,-0.6886641578330732,0.5144329896907216,12.576763485477178,v1
MOM_qb2of3__EPS_qb1of3__C15_FCF_P_DYN_riseq1__v1,MOM_qb2of3__EPS_qb1of3,C15_FCF_P_DYN_riseq1,0.11584916648441612,-0.5660080274641912,0.4502283105022831,13.224066390041493,v1
P_IC_qb0of3__DEBTRATIO_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__DEBTRATIO_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.11580477934595068,-0.45135799303014346,0.5104669887278583,10.223744292237443,v1
