strategy_uid,CAGR_reported,CAGR_without_anomaly,CAGR_inflation_pp,n_anomaly_months,n_months,anomaly_stocks
US::PS_qb0of3__VOL_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.3886588566824673,0.33356991792906765,5.51224853046981,1,307,AMTX｜AREC｜ASYS｜BNED｜BXC｜CPRX｜CRNC｜DAR｜DCTH｜DUOT｜ELA｜ELMD｜ESOA｜GORO｜GRBK｜HIG｜KNTK｜LAD｜MVST｜NCMI｜ORGO｜RILY｜RXT｜SBET｜SLS｜TRON｜TSSI｜UVE
US::REVENUE_qb0of3__PS_qb0of3__C9_EPS_DYN_riseq2__v1,0.3813488790608943,0.32637355350389496,5.500815909708234,1,307,ASYS｜CHCI｜CRNC｜CTMX｜REI｜RILY
US::REVENUE_qb0of3__PS_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.3767052528367522,0.32196702251923837,5.477061239828562,1,307,ASYS｜CRNC｜HIG｜REI｜RILY｜TSSI
US::EV_S_qb0of3__VOL_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.3765402172661498,0.32194413116128984,5.462845216184631,1,307,AREC｜ASYS｜BNED｜BXC｜COGT｜CPRX｜CRNC｜DAR｜DCTH｜ELA｜ELMD｜ESOA｜GORO｜GRBK｜HIG｜LAD｜MVST｜ORGO｜RILY｜RXT｜SBET｜SLS｜TRON｜TSSI｜UVE
US::EV_S_qb0of3__VOL_qb2of3__C2_ROE_DYN_riseq2__v0,0.3682130427315087,0.3137479343238776,5.449666784870044,1,307,ASYS｜BKKT｜BNED｜BXC｜CPRX｜CRNC｜DCTH｜ELA｜ELMD｜GME｜GORO｜HDSN｜LEU｜ORGO｜RZLT｜SPRB｜STXS｜SVRA｜TRON｜TSSI
US::VOL_qb2of3__FCF_P_qb0of3__C3_ROE_DYN_qmax4__v1,0.2596429094770807,0.20530343777576787,5.434938944113066,1,301,ARMP｜CNTN｜ERII｜EYPT｜GERN｜PBYI｜SRPT｜STXS
US::REVENUE_qb0of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,0.4473888968703376,0.39307237723255906,5.432409861698306,1,290,ACRS｜ASST｜BDTX｜CATX｜CPRX｜ELA｜ELDN｜EPM｜EYPT｜FCEL｜FULC｜JANX｜MGNX｜SIDU｜SLS｜SPRB｜TENX｜TNXP｜TSHA｜VNDA｜VRDN｜VSTM｜WATT
TW::P_IC_qb0of3__DEBTRATIO_qb0of3__C15_FCF_P_DYN_riseq1__v0,0.2133621709093445,0.15920649131947773,5.420318633579568,1,284,6130
US::REVENUE_qb0of3__EV_S_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.3510242265772145,0.2972970720904087,5.375706074379516,1,307,ASYS｜CRNC｜HIG｜REI｜RILY｜TSSI
US::REVENUE_qb0of3__EV_S_qb0of3__C9_EPS_DYN_riseq2__v1,0.3488606080360861,0.2951380122232956,5.375229511353674,1,307,ASYS｜CRNC｜CTMX｜REI｜RILY
US::P_IC_qb0of3__ROE_qb0of3__C10_EPS_DYN_qmax4__v0,0.4053772090965744,0.35177283772942447,5.367891832908578,1,303,AMPY｜ASST｜AVTX｜BDTX｜CCCC｜CRNC｜ELMD｜ESOA｜FCEL｜IVT｜PCYO｜SIDU｜SPRB｜TENX｜VNDA
TW::P_IC_qb0of3__ROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,0.1977209639525929,0.14437195352801124,5.3392758638345805,1,284,6130
US::REVENUE_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,0.3639160213095056,0.3105621310514983,5.338503492318969,1,307,APPS｜ARMP｜ASYS｜CNTN｜DCTH｜HYMC｜KINS｜LEU｜PCYO｜RZLT｜SERV｜SIGA｜SMTI｜STXS｜TGTX｜TSHA
US::P_IC_qb0of3__ROIC_qb0of3__C10_EPS_DYN_qmax4__v0,0.3864186458921732,0.3333635234908878,5.304896257544955,1,302,ASST｜AVTX｜BDTX｜CCCC｜CRNC｜DCH｜ELMD｜ESOA｜FCEL｜IVT｜PROK｜SIDU｜SPRB｜TENX｜TSHA｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,0.3880171723236805,0.33504324833042665,5.298036878401691,1,290,ASST｜BDTX｜CTMX｜EPM｜LODE｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::EPS_qb0of3__None__C11_EPS_DYN_qmax8__v0,0.4065954251578476,0.35392989056179225,5.267233049500608,1,290,ACRS｜ASST｜BDTX｜CATX｜CPRX｜ELA｜ELDN｜EPM｜EYPT｜FCEL｜FULC｜JANX｜MGNX｜SIDU｜SLS｜SPRB｜TENX｜TNXP｜TSHA｜VNDA｜VRDN｜VSTM｜WATT
US::PB_qb0of3__FCF_OI_qb0of3__C11_EPS_DYN_qmax8__v0,0.3676776310134282,0.31501794033825936,5.26657551112919,1,290,ASST｜CTMX｜LODE｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
TW::P_IC_qb0of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2299080571016021,0.17737193478703195,5.258398231701977,1,273,6130
US::PB_qb0of3__CROIC_qb0of3__C11_EPS_DYN_qmax8__v0,0.3720045246532089,0.31952407596737364,5.248659367941477,1,290,ASST｜BDTX｜CTMX｜EPM｜LODE｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::P_IC_qb1of3__VOL_qb2of3__C9_EPS_DYN_riseq2__v0,0.3123783264474364,0.2600388228763322,5.236575202408256,1,307,ASYS｜CTMX｜ELA｜INBX｜JANX｜LODE｜LXRX｜OLMA｜OMER｜ORGO｜PAYS｜PED｜REPL｜RLMD｜SLS｜SVRA｜TNGX｜TNXP｜TRON｜VSTM｜WATT
US::REVENUE_qb0of3__ROIC_qb2of3__C9_EPS_DYN_riseq2__v1,0.3040566338023431,0.2521502463211742,5.193185916628074,1,307,ASYS｜CTMX｜SRPT
US::PB_qb0of3__ROE_qb0of3__C3_ROE_DYN_qmax4__v0,0.2994542845928665,0.24774345088227467,5.176388979897495,1,303,CCCC｜ELMD｜FCEL｜TENX｜TRON｜VNDA
US::VOL_qb2of3__None__C16_FCF_P_DYN_riseq2__v1,0.2555331830704721,0.2039445093006278,5.160969478731969,1,307,ACAD｜ARMP｜ASYS｜BNED｜BXC｜CRNC｜EYPT｜HIG｜PBYI｜PED｜QXO｜RILY｜RLMD｜TSSI
US::P_IC_qb1of3__VOL_qb2of3__C2_ROE_DYN_riseq2__v0,0.2912284713215587,0.23968864542630208,5.15641078305078,1,307,ARMP｜ASYS｜ELA｜JANX｜KRMD｜LODE｜LXRX｜ORGO｜PALI｜PED｜RLMD｜SVRA｜TAYD｜TGTX｜TRON｜VSTM
US::REVENUE_qb0of3__CROIC_qb2of3__C2_ROE_DYN_riseq2__v0,0.3182741041052264,0.26675085294128453,5.1550052295049165,1,307,ASYS｜ELMD｜KINS｜PCYO｜TSSI
US::REVENUE_qb0of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.283104421143955,0.23208748378084798,5.104047067619644,1,307,ASYS
US::REVENUE_qb0of3__FCF_P_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2982038558457007,0.24721429334338008,5.101449021334914,1,307,ASYS｜CRNC｜ELMD｜ESOA｜FCEL｜GRBK｜HIG｜IVT｜KINS｜KNTK｜NCMI｜PCYO｜TSSI｜UVE｜WLDN
US::REVENUE_qb0of3__FCF_P_qb2of3__C2_ROE_DYN_riseq2__v0,0.2932312874098191,0.24241609837401468,5.083965610713492,1,307,ASYS｜CHCI｜CRNC｜ELMD｜FCEL｜IVT｜KINS｜PCYO｜TSSI
US::PS_qb0of3__FCF_OI_qb2of3__C2_ROE_DYN_riseq2__v0,0.3019446418066809,0.25116001694214707,5.080990003166441,1,307,ASYS｜CHCI｜CPRX｜ELMD｜REI｜SVRA
US::P_IC_qb0of3__ACCRUAL_qb0of3__C10_EPS_DYN_qmax4__v0,0.3646193330566434,0.31416336523058175,5.045019895000835,1,302,ASST｜CRNC｜ELMD｜ESOA｜PCYO｜SIDU｜VNDA
US::EV_S_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.273045009269024,0.22261900838034632,5.044861248558741,1,307,ASYS｜BXC｜RILY
US::PS_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2668408831336695,0.21656096441788275,5.030196475879722,1,307,ASYS｜BXC｜RILY
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v1,0.2501920766312422,0.20015716777733839,5.00554483099116,1,307,ASYS｜CADL｜CTMX｜ERII｜EYPT｜HQI｜RCAT｜RLMD｜SANA
US::REVENUE_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v1,0.2520920679462639,0.2021213153389001,4.99914631771583,1,307,ASYS｜CADL｜CHCI｜CNTN｜CRNC｜CTMX｜ERII｜EYPT｜FULC｜GERN｜HQI｜NAUT｜RCAT｜REI｜RILY｜RLMD｜SANA｜SRPT
US::PS_qb0of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,0.5088453014511845,0.45891714934186756,4.993694142123517,1,290,ASST｜CPRX｜ELA｜SLS
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,0.2444473898625008,0.1946157519476186,4.985166129636709,1,307,ASYS｜ERII｜EYPT｜HQI｜RLMD｜SANA
US::PS_qb0of3__FCF_P_qb2of3__C9_EPS_DYN_riseq2__v1,0.2567092599132141,0.206904044168297,4.982634302393496,1,307,ASYS｜BXC｜CHCI｜CRNC
US::PS_qb0of3__CROIC_qb2of3__C9_EPS_DYN_riseq2__v1,0.2524251587316286,0.2027081975251448,4.973770179639914,1,307,ASYS｜BXC
US::PS_qb0of3__FCF_P_qb2of3__C2_ROE_DYN_riseq2__v1,0.2510573853101534,0.2014726626627814,4.960534000701067,1,307,ASYS｜BXC｜CHCI｜CRNC｜TSSI
US::EV_S_qb0of3__FCF_P_qb2of3__C9_EPS_DYN_riseq2__v1,0.2488999865186449,0.19933211883792445,4.958829089205974,1,307,ASYS｜BXC｜CRNC
US::PS_qb0of3__CROIC_qb2of3__C2_ROE_DYN_riseq2__v1,0.2511930195257736,0.20171962262093568,4.949402647960088,1,307,ASYS｜BXC｜TSSI
US::P_IC_qb0of3__EPS_qb0of3__C3_ROE_DYN_qmax4__v0,0.393718546343105,0.3443441067991264,4.939022139623117,1,301,CCCC｜ELMD｜FCEL｜HYMC｜PCYO｜TENX｜TSHA｜VNDA
US::REVENUE_qb0of3__None__C9_EPS_DYN_riseq2__v1,0.2358984537415533,0.18653465881626174,4.938305392749753,1,307,ASYS｜CADL｜CHCI｜CNTN｜CRNC｜CTMX｜ERII｜EYPT｜FULC｜GERN｜HQI｜NAUT｜PED｜RCAT｜REI｜RILY｜RLMD｜SANA｜SRPT
US::EV_S_qb0of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,0.5495085815026561,0.5001556340171198,4.9362557207833335,1,290,ASST｜CPRX｜ELA｜SLS｜SPRB
US::EV_S_qb0of3__FCF_P_qb2of3__C2_ROE_DYN_riseq2__v1,0.2435486056948719,0.1942230080686267,4.934554044165984,1,307,ASYS｜BXC｜CRNC｜TSSI
US::EV_S_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v1,0.2417500865450375,0.19247439056208648,4.92954777245509,1,307,ASYS｜BXC｜STXS
US::PS_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v1,0.2417774358430806,0.19251525523201418,4.928196480061131,1,307,ASYS｜BXC｜STXS
US::PS_qb0of3__OCF_E_qb2of3__C9_EPS_DYN_riseq2__v1,0.2377267589538492,0.18853598421622508,4.921019684788952,1,307,ASYS｜BXC｜CTMX｜RILY
US::REVENUE_qb0of3__P_IC_qb1of3__C9_EPS_DYN_riseq2__v1,0.2279688870592733,0.17878597783462125,4.920146311587059,1,307,ASYS｜CTMX｜PED｜RLMD
US::PS_qb0of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.2897084980760309,0.24057194221514644,4.916069744557294,1,307,ASYS｜BXC｜CRNC｜TSSI
US::REVENUE_qb0of3__EV_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.229366151609043,0.18027731514186351,4.910751433284588,1,307,ACAD｜ARMP｜ASYS｜CRNC｜EYPT｜HIG｜NAUT｜PBYI｜QXO｜REI｜RILY｜RLMD
US::EV_S_qb0of3__OCF_E_qb2of3__C9_EPS_DYN_riseq2__v1,0.2388142448198882,0.18975196945565442,4.908179458632911,1,307,ASYS｜BXC｜CTMX｜RILY
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,0.2293614755203361,0.18034556764058873,4.903458533032556,1,307,ASYS｜ERII｜EYPT｜HQI｜PED｜RLMD｜SANA
US::REVENUE_qb0of3__None__C16_FCF_P_DYN_riseq2__v1,0.2233213918011722,0.17431654221128623,4.9022991967353935,1,307,ACAD｜ARMP｜ASYS｜CRNC｜EYPT｜HIG｜NAUT｜PBYI｜PED｜QXO｜REI｜RILY｜RLMD｜TSSI
US::EV_S_qb0of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.2798178693423514,0.23103163602601895,4.8809464851275575,1,307,ASYS｜BXC｜CRNC｜TSSI
US::EV_EBITDA_qb0of3__EPS_qb1of3__C9_EPS_DYN_riseq2__v1,0.2806377547839398,0.23185801918740245,4.880304235702337,1,307,ASYS｜CTMX｜SRPT
US::PS_qb0of3__ACCRUAL_qb0of3__C2_ROE_DYN_riseq2__v1,0.2776664602380068,0.2289991378344094,4.8690356727816075,1,307,ASYS｜BXC｜CHCI｜CRNC｜TSSI
US::PB_qb0of3__EV_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,0.3536415778041994,0.3050006226455255,4.864675961123699,1,290,ASST｜BDTX｜CRNC｜CTMX｜EPM｜LODE｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::REVENUE_qb0of3__None__C2_ROE_DYN_riseq2__v1,0.2177589290043897,0.1691602850486933,4.861629551177704,1,307,ARMP｜ASYS｜CHCI｜CNTN｜CRNC｜ERII｜EYPT｜FULC｜GERN｜HQI｜NAUT｜PBYI｜PED｜REI｜RLMD｜SANA｜SRPT｜STXS｜TSSI
US::REVENUE_qb0of3__REV_G_qb2of3__C2_ROE_DYN_riseq2__v1,0.2143494763393008,0.16582410005535397,4.854272791986269,1,307,ASYS｜ERII｜EYPT｜FULC｜PBYI｜STXS｜TSSI
US::REVENUE_qb0of3__P_IC_qb1of3__C16_FCF_P_DYN_riseq2__v1,0.2095259647623768,0.16130547580665633,4.82374174841933,1,307,ARMP｜ASYS｜PED｜RLMD
US::EV_S_qb0of3__ACCRUAL_qb0of3__C2_ROE_DYN_riseq2__v1,0.2620716896398043,0.21397786297429833,4.811543947904728,1,307,ASYS｜BXC｜CRNC｜TSSI
US::EPS_qb1of3__REV_G_qb2of3__C2_ROE_DYN_riseq2__v1,0.2052767410156477,0.1571916484021092,4.810164958224861,1,307,ASYS
US::PS_qb0of3__ACCRUAL_qb0of3__C9_EPS_DYN_riseq2__v1,0.2596861280297378,0.21173157342123505,4.797595121689868,1,307,ASYS｜BXC｜CHCI｜CRNC
US::EV_EBITDA_qb0of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.2484956135354052,0.20075105556927908,4.776494481769644,1,307,ACAD｜ARMP｜ASYS｜CRNC｜PBYI｜QXO｜RLMD
US::EV_EBITDA_qb0of3__EPS_qb1of3__C16_FCF_P_DYN_riseq2__v1,0.2504157320357087,0.2027734480352057,4.766284358795669,1,307,ASYS
US::EV_S_qb0of3__ACCRUAL_qb0of3__C9_EPS_DYN_riseq2__v1,0.249127251989587,0.20156724098770207,4.758045465234972,1,307,ASYS｜BXC｜CRNC
US::P_IC_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,0.317664185993525,0.2701069871884072,4.756234632845002,1,290,ASST｜BDTX｜SIDU｜SPRB｜TENX｜TSHA｜VNDA
US::P_IC_qb0of3__FCF_OI_qb0of3__C11_EPS_DYN_qmax8__v0,0.307728421547883,0.26049011431430524,4.724327577029963,1,290,ASST｜SIDU｜SPRB｜TENX｜TSHA｜VNDA
US::P_IC_qb0of3__CROIC_qb0of3__C11_EPS_DYN_qmax8__v0,0.2983037503189747,0.2513212588347591,4.698729122920531,1,290,ASST｜BDTX｜SIDU｜SPRB｜TENX｜TSHA｜VNDA
US::EV_EBITDA_qb0of3__EPS_qb1of3__C2_ROE_DYN_riseq2__v1,0.226237812904205,0.17946575988978108,4.679045347568533,1,307,ASYS｜SRPT
US::P_IC_qb1of3__REV_G_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.204166152982701,0.15744454091628768,4.673807210484937,1,307,ASYS
US::P_IC_qb0of3__ROIC_qb0of3__C3_ROE_DYN_qmax4__v0,0.2981666264902547,0.2517725318516366,4.640564961824301,1,301,CCCC｜DCTH｜ELMD｜FCEL｜HYMC｜TENX｜TSHA｜VNDA
US::EPS_qb1of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2142948554321879,0.16795089135980912,4.636131090917117,1,307,ASYS
US::EV_EBITDA_qb0of3__ACCRUAL_qb0of3__C2_ROE_DYN_riseq2__v1,0.2049288761253986,0.15890926563281327,4.603613709212495,1,307,ARMP｜ASYS｜CHCI｜CRNC｜PBYI｜RLMD
US::EV_EBITDA_qb0of3__ROIC_qb0of3__C11_EPS_DYN_qmax8__v0,0.3632526325372145,0.31755174988256774,4.570686490731646,1,290,ACRS｜ASST｜BDTX｜CATX｜CPRX｜CRNC｜ELDN｜EPM｜EYPT｜FULC｜JANX｜MGNX｜SIDU｜SLS｜SPRB｜TENX｜TNXP｜TSHA｜VNDA｜VRDN｜VSTM｜WATT
US::EV_EBITDA_qb0of3__ACCRUAL_qb0of3__C9_EPS_DYN_riseq2__v1,0.1946472181058636,0.14902960421514555,4.5633246230951,1,307,ASYS｜CHCI｜CRNC｜RCAT｜RLMD
US::REVENUE_qb0of3__EV_S_qb0of3__C9_EPS_DYN_riseq2__v0,0.4798393339867361,0.4345657249069228,4.531628261171217,1,307,AMPY｜AREC｜ASST｜ASYS｜AVTX｜CPRX｜CRNC｜CTMX｜ELA｜ELMD｜ESOA｜GEVO｜GORO｜GRBK｜HDSN｜OMER｜ORGO｜REI｜RILY｜SLS｜SPRB｜SVRA｜TRON
US::REVENUE_qb0of3__ROE_qb0of3__C3_ROE_DYN_qmax4__v0,0.2513152334292083,0.20695241328167424,4.435900521868907,1,302,CATX｜CCCC｜CPRX｜ELMD｜ERII｜EYPT｜FCEL｜GERN｜GSIT｜IDR｜JANX｜PBYI｜PCYO｜TENX｜TRON｜VNDA
TW::P_IC_qb0of3__EPS_qb2of3__C15_FCF_P_DYN_riseq1__v0,0.1848324738070033,0.14090063586658474,4.397252015140385,1,284,6130
US::P_IC_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,0.3170054926661898,0.27314911279399,4.386874976574373,1,301,DCTH｜ELMD｜HYMC｜PCYO｜VNDA
TW::P_IC_qb0of3__ROIC_qb2of3__C12_EPS_DYN_yoy__v0,0.2585435239276699,0.21506780915348545,4.351628794359885,1,249,6130
US::REVENUE_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,0.3382867653927888,0.29482345840686563,4.349199854987629,1,307,ACRS｜ANAB｜ARMP｜ARWR｜ASYS｜BNAI｜CATX｜CCCC｜CCOI｜CHCI｜CNTN｜CPRX｜CRNC｜CYRX｜DCTH｜ELDN｜ELMD｜ERII｜EYPT｜FULC｜GERN｜GORO｜GSIT｜HQI｜HYMC｜JANX｜KINS｜KRMD｜LEU｜LODE｜LXRX｜NAUT｜PALI｜PBYI｜REI｜RIGL｜RLMD｜RZLT｜SANA｜SERV｜SIGA｜SMTI｜SPRB｜SRPT｜STXS｜SVRA｜TECX｜TENX｜TGTX｜TRON｜TSHA｜VKTX｜VNDA｜VRDN｜VSTM｜XFOR
US::PS_qb0of3__VOL_qb2of3__C9_EPS_DYN_riseq2__v0,0.3950634205169845,0.35188673256570424,4.321086152783393,1,307,AREC｜ASST｜ASYS｜BKKT｜BXC｜CCOI｜CHCI｜CPRX｜CRNC｜CTMX｜DCH｜DUOT｜ELA｜ELMD｜ESOA｜GEVO｜GME｜GORO｜GRBK｜HDSN｜KNTK｜NCMI｜OMER｜ORGO｜RILY｜RXT｜SLS｜SVRA｜TRON
TW::P_IC_qb0of3__ROIC_qb2of3__C5_ROE_DYN_yoy__v0,0.2784421694294028,0.23553077025239588,4.295542548839593,1,249,6130
US::P_IC_qb0of3__OCF_E_qb0of3__C11_EPS_DYN_qmax8__v0,0.2584956345145532,0.21570101121176832,4.279872087548031,1,290,ASST｜BDTX｜FCEL｜MFA｜SIDU｜SPRB｜TENX｜VNDA
US::REVENUE_qb0of3__ROIC_qb0of3__C11_EPS_DYN_qmax8__v0,0.3382968211590411,0.2958542196946081,4.244812405202292,1,290,ACRS｜ASST｜BDTX｜CATX｜CPRX｜CRNC｜ELDN｜EPM｜EYPT｜FCEL｜FULC｜JANX｜MGNX｜SIDU｜SLS｜SPRB｜TENX｜TNXP｜TSHA｜VNDA｜VRDN｜VSTM｜WATT
US::EPS_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v1,0.3779860930507892,0.33584653005522225,4.210011939029723,1,299,CNTN｜RLMD
US::VOL_qb2of3__FCF_P_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.3299172602753357,0.28797064607002554,4.197451247238848,1,307,ASYS｜BXC｜CRNC｜DAR｜ELMD｜ESOA｜FCEL｜GRBK｜HIG｜IVT｜KNTK｜LAD｜NCMI｜PCYO｜RXT｜TSSI｜UVE
US::REVENUE_qb0of3__ROIC_qb2of3__C2_ROE_DYN_riseq2__v0,0.2861600369861288,0.24434834008988116,4.1835511338149445,1,307,ASYS｜LODE｜LXRX｜ORGO｜SRPT
US::REVENUE_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.3109526104973865,0.2691450412167893,4.183368437733659,1,307,ARMP｜ASYS｜DCTH｜ESOA｜GRBK｜HROW｜INSM｜KINS｜KNTK｜PCYO｜QXO｜RILY｜SMTI｜UVE
US::PS_qb0of3__FCF_OI_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2974440533670452,0.2558405798795431,4.162833072249383,1,307,ASYS｜CPRX｜ELMD｜KNTK｜REI｜SLS｜UVE
US::REVENUE_qb0of3__PB_qb0of3__C11_EPS_DYN_qmax8__v0,0.3940403929827725,0.3525872288530303,4.145972236912421,1,290,ASST｜BDTX｜CRNC｜CTMX｜EPM｜FCEL｜LODE｜ORGO｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::P_IC_qb1of3__VOL_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2706392319458783,0.22946983101482754,4.119179295814068,1,307,AMTX｜ARMP｜ASYS｜ELA｜FBRX｜INBX｜JANX｜ORGO｜PALI｜PAYS｜PED｜RLMD｜SBET｜SLS｜TAYD｜TRON｜VGZ
US::REVENUE_qb0of3__P_IC_qb1of3__C9_EPS_DYN_riseq2__v0,0.3309020265448166,0.28990129040662804,4.1028727544845545,1,307,ASYS｜BNAI｜CTMX｜ELA｜INBX｜JANX｜LODE｜LXRX｜OLMA｜OMER｜ORGO｜PAYS｜PED｜REPL｜RLMD｜SLS｜SVRA｜TNGX｜TNXP｜TRON｜VSTM｜WATT
US::REVENUE_qb0of3__ACCRUAL_qb0of3__C2_ROE_DYN_riseq2__v0,0.3498775961609528,0.30894971398284343,4.095767872486977,1,307,ARMP｜ARWR｜ASYS｜BNAI｜CHCI｜CPRX｜CRNC｜CYRX｜DCTH｜ELMD｜GORO｜HYMC｜KINS｜KRMD｜PALI｜PBYI｜PCYO｜RIGL｜RLMD｜RZLT｜SERV｜SIGA｜SMTI｜TRON｜TSSI｜VNDA
US::EPS_qb0of3__MOM_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.343736774479364,0.30282935941189004,4.087197111899665,1,299,ARMP｜CNTN｜RLMD
US::PB_qb0of3__OCF_E_qb0of3__C11_EPS_DYN_qmax8__v0,0.2988426384444249,0.25806845364128805,4.0778994173327865,1,290,ASST｜BDTX｜EPM｜FCEL｜LODE｜MFA｜SIDU｜SPRB｜TENX｜TNXP｜VNDA
US::VOL_qb2of3__FCF_P_qb2of3__C2_ROE_DYN_riseq2__v0,0.3149532235519734,0.2742819496974982,4.069776344257403,1,307,ASYS｜BXC｜CHCI｜CRNC｜ELMD｜FCEL｜IVT｜PCYO｜TSSI
US::P_IC_qb0of3__MOM_qb2of3__C11_EPS_DYN_qmax8__v0,0.2513261796310513,0.2110275732132043,4.030257940794613,1,290,ASST｜CRNC｜FCEL｜SPRB｜VNDA
US::REVENUE_qb0of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2900981417511152,0.2504938193534494,3.962849994852813,1,307,ASYS｜ORGO
TW::P_IC_qb0of3__REVENUE_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2651963969110364,0.22563665761310103,3.961999065876376,1,284,6130
TW::P_IC_qb0of3__REVENUE_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2570509799542966,0.21751544249445853,3.9593757148036923,1,284,6130
US::REVENUE_qb0of3__P_IC_qb1of3__C16_FCF_P_DYN_riseq2__v0,0.2884530294505953,0.2490501944432082,3.9426860764605998,1,307,AMTX｜ARMP｜ASYS｜BNAI｜ELA｜FBRX｜INBX｜JANX｜ORGO｜PALI｜PAYS｜PED｜RLMD｜SBET｜SLS｜TAYD｜TRON｜VGZ
US::PS_qb0of3__FCF_OI_qb2of3__C9_EPS_DYN_riseq2__v0,0.2900614914302961,0.2509083449324827,3.917732066528812,1,307,ASYS｜CHCI｜CPRX｜ELMD｜KNTK｜OMER｜REI｜SLS｜SVRA
TW::P_IC_qb0of3__REVENUE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.2811406065512787,0.2422532089197198,3.895165655547461,1,284,6130
US::EV_EBITDA_qb0of3__FCF_P_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2700656907003553,0.23126453314828255,3.882349728281098,1,307,ASYS｜CRNC｜HIG
US::PS_qb0of3__FCF_P_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2653445163032384,0.2265779914984698,3.8788434776633185,1,307,ASYS｜BXC｜CRNC｜HIG｜TSSI
TW::P_IC_qb0of3__REVENUE_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.271842060001066,0.2331171770490681,3.878679977841548,1,284,6130
US::EV_EBITDA_qb0of3__CROIC_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2602081875454156,0.2216724881055856,3.855714333445981,1,307,ASYS｜QXO
US::PS_qb0of3__REV_G_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.3019790660542514,0.2634548775568004,3.854946686569116,1,307,AREC｜ASYS｜DCTH｜ELA｜KNTK｜MVST｜NCMI｜SLS｜TSSI｜UVE
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v1,0.4273570442971797,0.3887858269962323,3.852587487091763,1,299,BNED｜REI
US::EV_S_qb0of3__FCF_P_qb2of3__C16_FCF_P_DYN_riseq2__v1,0.2619050860836842,0.22343048981177627,3.849619397526638,1,307,ASYS｜BXC｜CRNC｜HIG｜TSSI
