strategy_uid,market,stock_id,jump_date,entry_date,exit_date,trade_return
US::P_IC_qb1of3__VOL_qb2of3__C16_FCF_P_DYN_riseq2__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::P_IC_qb1of3__VOL_qb2of3__C16_FCF_P_DYN_riseq2__v1,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,ACLS,2007-06-13,2007-06-01,2007-09-04,1.9948847352024937
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,BCO,2008-11-03,2008-11-03,2008-12-01,-0.2692138622891019
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LEU,2016-03-08,2015-09-01,2016-04-01,0.2050844686648505
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,DCTH,2019-04-16,2018-09-04,2019-08-01,-0.961584926269798
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,SLS,2020-12-10,2020-12-01,2021-04-01,1.6008571428571432
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,BKKT,2024-11-18,2024-09-03,2024-12-01,1.1337361963190176
US::EV_S_qb0of3__MOM_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,MVST,2024-11-13,2024-06-03,2025-04-01,3.417731964642141
US::EV_S_qb0of3__CROIC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::EV_S_qb0of3__CROIC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,US,AGL,2026-05-07,2025-10-01,,-0.3131999999999993
US::P_IC_qb0of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::P_IC_qb0of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.87085714285714
US::PS_qb0of3__FCF_OI_qb0of3__C19_FCF_P_DYN_yoy__v0,US,DUOT,2018-02-28,2017-12-01,2018-06-01,-0.7457500000000001
US::PS_qb0of3__FCF_OI_qb0of3__C19_FCF_P_DYN_yoy__v0,US,DCTH,2019-04-16,2018-09-04,2019-12-02,-0.9812463134898962
US::PS_qb0of3__FCF_OI_qb0of3__C19_FCF_P_DYN_yoy__v0,US,MVST,2024-11-13,2024-06-03,2024-12-01,1.1650943826632445
US::PS_qb0of3__FCF_OI_qb0of3__C19_FCF_P_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,UCB,2002-03-18,2001-09-04,2002-04-01,93.66456473766024
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,EPM,2004-01-21,2003-05-01,2004-04-01,-0.2436676872474054
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LTBR,2004-10-20,2002-11-01,2005-06-01,5.497999999999996
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,ACLS,2007-06-13,2007-06-01,2008-04-01,2.5182492211838032
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,FIS,2008-07-03,2008-06-02,2008-09-02,4.292498381877024
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LEU,2016-03-08,2015-09-01,2016-04-01,0.2050844686648505
US::PB_qb0of3__REV_G_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,CRC,2020-10-28,2019-12-02,2021-04-01,2.5844406779661093
US::EV_EBITDA_qb0of3__ROE_qb2of3__C11_EPS_DYN_qmax8__v0,US,LODE,2021-02-17,2020-12-01,2021-04-01,3.813533980582527
US::EV_S_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,US,AREC,2018-09-18,2018-09-04,2018-12-03,9.445761194029844
US::EV_S_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::EV_S_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::EV_S_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,US,SPRB,2025-10-06,2025-09-01,,11.442285714285708
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::PS_qb0of3__DEBTRATIO_qb0of3__None__v1,US,BCO,2008-11-03,2008-07-01,2009-01-02,2.912742451154533
US::PS_qb0of3__DEBTRATIO_qb0of3__None__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::PS_qb0of3__DEBTRATIO_qb0of3__None__v1,US,AGL,2026-05-07,2025-10-01,,-0.3131999999999993
US::P_IC_qb0of3__ROE_qb0of3__C16_FCF_P_DYN_riseq2__v1,US,SVC,2026-07-06,2025-10-01,,-0.3126060606060603
US::EPS_qb0of3__NETDEBT_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v1,US,RCAT,2020-12-28,2020-12-01,2021-01-04,2.00911111111111
US::EV_S_qb0of3__None__C17_FCF_P_DYN_qmax4__v0,US,BCO,2008-11-03,2008-09-02,2008-11-03,2.5930819672131133
US::EV_S_qb0of3__None__C17_FCF_P_DYN_qmax4__v0,US,DCTH,2019-04-16,2018-09-04,2019-07-01,-0.9419235390496996
US::EV_S_qb0of3__None__C17_FCF_P_DYN_qmax4__v0,US,SLS,2020-12-10,2020-09-01,2021-04-01,3.398966183574889
US::EV_S_qb0of3__None__C17_FCF_P_DYN_qmax4__v0,US,MVST,2024-11-13,2024-06-03,2024-12-01,1.1650943826632445
US::EV_S_qb0of3__None__C17_FCF_P_DYN_qmax4__v0,US,ORGO,2025-02-28,2024-12-01,2025-06-01,-0.2939896640826868
US::VOL_qb2of3__ROE_qb2of3__C3_ROE_DYN_qmax4__v1,US,CNTN,2025-08-20,2025-07-01,2025-09-01,2.3406966292134834
US::VOL_qb2of3__ROE_qb2of3__C3_ROE_DYN_qmax4__v1,US,ARMP,2025-10-22,2025-07-01,,2.3207513227513235
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,HCC,2017-11-24,2017-09-01,2017-12-01,4.629578947368424
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,REPX,2021-01-28,2020-12-01,2021-04-01,1.2114387351778653
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,SLS,2020-12-10,2020-12-01,2021-04-01,1.6008571428571432
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,SBET,2025-05-29,2025-04-01,2025-06-01,18.51453944020356
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,TRON,2025-06-16,2025-04-01,2025-09-01,9.360318840579712
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.87085714285714
US::EV_S_qb0of3__REV_G_qb2of3__None__v1,US,BCO,2008-11-03,2008-07-01,2009-01-02,2.912742451154533
US::EV_S_qb0of3__REV_G_qb2of3__None__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::VOL_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,RCAT,2020-12-28,2020-10-01,2021-01-04,2.1862352941176484
US::VOL_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::VOL_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,BNED,2024-05-22,2024-05-01,2024-08-01,-0.4626205250596658
US::VOL_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::VOL_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,CNTN,2025-08-20,2025-07-01,2025-10-01,0.7676629213483137
US::VOL_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,AGL,2026-05-07,2025-12-01,,0.1053954983922833
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,KINS,2009-03-19,2008-06-02,2009-05-01,-0.1383630655632717
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,HCC,2017-11-24,2017-09-01,2017-12-01,4.629578947368424
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,AREC,2018-09-18,2018-09-04,2019-05-01,1.7890447761194024
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,DCTH,2019-04-16,2018-09-04,2019-07-01,-0.9419235390496996
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,IVT,2021-10-07,2021-09-01,2022-03-01,19.951703703703707
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.0368888888888891
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.0553333333333335
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::P_IC_qb0of3__PB_qb0of3__C1_ROE_DYN_riseq1__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.87085714285714
US::EV_S_qb0of3__FCF_OI_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,ACLS,2007-06-13,2007-06-01,2007-09-04,1.9948847352024937
US::EV_S_qb0of3__FCF_OI_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LEU,2016-03-08,2015-09-01,2016-04-01,0.2050844686648505
US::EV_S_qb0of3__FCF_OI_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,DCTH,2019-04-16,2018-09-04,2019-08-01,-0.961584926269798
US::EV_S_qb0of3__FCF_OI_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,BKKT,2024-11-18,2024-09-03,2025-04-01,-0.3056809815950926
US::EV_S_qb0of3__FCF_OI_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,MVST,2024-11-13,2024-06-03,2025-04-01,3.417731964642141
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C3_ROE_DYN_qmax4__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::P_IC_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,US,ACLS,2007-06-13,2007-06-01,2007-09-04,1.9948847352024937
US::P_IC_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::P_IC_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.0368888888888891
US::P_IC_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,US,AVTX,2024-03-28,2023-12-01,2024-05-01,0.0236410256410248
US::P_IC_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.87085714285714
US::VOL_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::VOL_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,US,CNTN,2025-08-20,2025-07-01,2025-09-01,2.3406966292134834
US::PB_qb0of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::PB_qb0of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v1,US,CNTN,2025-08-20,2025-07-01,2025-09-01,2.3406966292134834
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,SLS,2020-12-10,2018-12-03,2021-04-01,-0.9035135135135134
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,AVTX,2024-03-28,2023-12-01,2024-12-01,-0.3898205128205133
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,BKKT,2024-11-18,2024-03-01,2025-06-01,-0.199241379310344
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,SBET,2025-05-29,2024-06-03,2025-09-01,0.5597879053461889
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,AGL,2026-05-07,2025-03-02,,-0.7812307692307692
US::EV_S_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,ASST,2025-05-07,2025-04-01,,0.4172307692307688
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,US,IVT,2021-10-07,2021-09-01,2022-03-01,19.951703703703707
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,US,ARMP,2025-10-22,2025-06-01,,2.218512820512822
US::P_IC_qb0of3__MOM_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__MOM_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,FCEL,2019-11-06,2019-10-01,2020-04-01,3.32372614107884
US::P_IC_qb0of3__MOM_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,GEVO,2020-08-20,2020-06-01,2020-09-01,-0.103449275362319
US::P_IC_qb0of3__MOM_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::EV_EBITDA_qb0of3__PB_qb0of3__C16_FCF_P_DYN_riseq2__v1,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::VOL_qb2of3__FCF_OI_qb2of3__C18_FCF_P_DYN_qmax8__v0,US,EPM,2004-01-21,2003-06-02,2004-04-01,-0.4332557407164412
US::VOL_qb2of3__FCF_OI_qb2of3__C18_FCF_P_DYN_qmax8__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::VOL_qb2of3__FCF_OI_qb2of3__C18_FCF_P_DYN_qmax8__v0,US,SLS,2020-12-10,2020-12-01,2021-06-01,2.658000000000002
US::P_IC_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.0368888888888891
US::P_IC_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,AVTX,2024-03-28,2023-09-01,2024-05-01,-0.2693992673992677
US::P_IC_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,US,BCO,2008-11-03,2008-05-01,2009-05-01,2.446275862068969
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,US,LODE,2021-02-17,2020-09-01,2021-04-01,3.466468468468465
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,US,PED,2021-01-28,2019-12-02,2021-04-01,-0.0402165605095552
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,US,PALI,2023-09-06,2023-06-01,2023-12-01,-0.5816296296296293
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,US,TNXP,2024-12-16,2024-12-01,2025-04-01,-0.0821265155508702
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,ARWR,2003-12-10,2002-09-03,2004-02-02,2.5877435897435883
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,VNDA,2009-05-07,2009-04-01,2010-04-01,11.289156752154948
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TGTX,2012-02-06,2011-12-01,2012-04-02,1.349916376306618
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SMTI,2012-12-21,2012-09-04,2013-05-01,-0.5314117647058825
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,DUOT,2018-02-28,2017-04-03,2018-12-03,-0.8318079260880131
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PED,2021-01-28,2020-04-01,2021-04-01,0.7538139534883705
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,REPX,2021-01-28,2020-09-01,2021-04-01,1.3558947368421057
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,RCAT,2020-12-28,2020-04-01,2022-04-01,0.2321772151898717
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SLS,2020-12-10,2020-06-01,2022-04-01,0.218588235294121
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PALI,2023-09-06,2023-04-03,2024-04-01,-0.8294336283185839
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,AVTX,2024-03-28,2023-04-03,2024-05-01,-0.964962962962963
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CNTN,2025-08-20,2025-06-01,2025-09-01,3.1014482758620714
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TRON,2025-06-16,2024-05-01,2025-09-01,2.1066956521739164
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CAPR,2025-12-03,2025-04-01,,2.04230379746836
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PROK,2025-07-08,2024-09-03,,-0.0686666666666673
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SIDU,2024-12-16,2024-06-03,,0.1964732824427488
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TENX,2023-11-13,2023-09-01,,-0.5616098265895956
US::P_IC_qb0of3__ROE_qb2of3__C9_EPS_DYN_riseq2__v0,US,UCB,2002-03-18,2001-06-01,2002-04-01,67.6316092225835
US::P_IC_qb0of3__ROE_qb2of3__C9_EPS_DYN_riseq2__v0,US,AREC,2018-09-18,2018-09-04,2018-12-03,9.445761194029844
US::VOL_qb2of3__ROIC_qb0of3__C5_ROE_DYN_yoy__v1,US,RCAT,2020-12-28,2020-10-01,2021-01-04,2.1862352941176484
US::VOL_qb2of3__ROIC_qb0of3__C5_ROE_DYN_yoy__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::VOL_qb2of3__ROIC_qb0of3__C5_ROE_DYN_yoy__v1,US,BNED,2024-05-22,2024-05-01,2024-10-01,-0.5704964200477326
US::VOL_qb2of3__ROIC_qb0of3__C5_ROE_DYN_yoy__v1,US,CNTN,2025-08-20,2025-07-01,2025-09-01,2.3406966292134834
US::VOL_qb2of3__ROIC_qb0of3__C5_ROE_DYN_yoy__v1,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::EPS_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::EPS_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::EPS_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,US,AGL,2026-05-07,2025-10-01,,-0.3131999999999993
US::EV_S_qb0of3__OCF_E_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,LEU,2016-03-08,2015-04-01,2016-04-01,-0.0829128630705401
US::EPS_qb0of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::EV_S_qb0of3__None__None__v0,US,FMC,2002-01-02,2000-02-01,2002-06-03,12.161377864934414
US::EV_S_qb0of3__None__None__v0,US,ACLS,2007-06-13,2000-12-01,2007-09-04,1.673938803894295
US::EV_S_qb0of3__None__None__v0,US,BCO,2008-11-03,2000-02-01,2009-04-01,12.442444444444376
US::EV_S_qb0of3__None__None__v0,US,AMPY,2016-10-24,2016-09-01,2016-12-01,27.483574482772624
US::EV_S_qb0of3__None__None__v0,US,LEU,2016-03-08,2014-12-01,2017-06-01,-0.0745190839694655
US::EV_S_qb0of3__None__None__v0,US,AREC,2018-09-18,2018-04-02,2019-05-01,2.3979999999999984
US::EV_S_qb0of3__None__None__v0,US,DCTH,2019-04-16,2018-09-04,2019-08-01,-0.961584926269798
US::EV_S_qb0of3__None__None__v0,US,GEVO,2020-08-20,2017-04-03,2020-09-01,-0.9456363636363636
US::EV_S_qb0of3__None__None__v0,US,REPX,2021-01-28,2017-06-01,2021-04-01,2.6581307189542582
US::EV_S_qb0of3__None__None__v0,US,SLS,2020-12-10,2016-04-01,2021-04-01,-1.001796196868009
US::EV_S_qb0of3__None__None__v0,US,HCC,2017-11-24,2017-09-01,2024-03-01,32.267005847953065
US::EV_S_qb0of3__None__None__v0,US,AVTX,2024-03-28,2023-12-01,2024-12-01,-0.3898205128205133
US::EV_S_qb0of3__None__None__v0,US,MVST,2024-11-13,2024-05-01,2025-04-01,2.833684236575101
US::EV_S_qb0of3__None__None__v0,US,SBET,2025-05-29,2024-06-03,2025-09-01,0.5597879053461889
US::EV_S_qb0of3__None__None__v0,US,TRON,2025-06-16,2025-04-01,2025-09-01,9.360318840579712
US::EV_S_qb0of3__None__None__v0,US,AGL,2026-05-07,2024-03-01,,-0.887960264900662
US::EV_S_qb0of3__None__None__v0,US,ASST,2025-05-07,2023-06-01,,-0.8529090909090906
US::EV_S_qb0of3__None__None__v0,US,BKKT,2024-11-18,2023-09-01,,-0.7191830985915495
US::EV_S_qb0of3__None__None__v0,US,BNED,2024-05-22,2024-01-02,,-0.9445625
US::EV_S_qb0of3__None__None__v0,US,COGT,2025-11-10,2019-12-02,,11.593744680851016
US::EV_S_qb0of3__None__None__v0,US,GDC,2024-08-21,2024-08-01,,1.95633333333334
US::EV_S_qb0of3__None__None__v0,US,ORGO,2025-02-28,2022-09-01,,0.4094441416893728
US::EV_S_qb0of3__None__None__v0,US,SPRB,2025-10-06,2024-06-03,,0.6222774566473932
US::EPS_qb0of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.1165185185185184
US::EPS_qb0of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,HWBK,2000-02-22,2000-02-01,2000-06-01,0.0300000000000006
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,ACLS,2007-06-13,2007-06-01,2007-09-04,1.9948847352024937
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,AMPY,2016-10-24,2015-09-01,2017-04-03,3.287562289562283
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,XFOR,2018-11-27,2018-04-02,2019-04-01,-0.8771737559077007
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,FCEL,2019-11-06,2019-10-01,2020-04-01,3.32372614107884
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,GEVO,2020-08-20,2014-09-02,2020-12-01,-1.0014303797468354
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.0368888888888891
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,HUT,2023-04-03,2023-04-03,2024-01-02,0.4058212290502798
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,AVTX,2024-03-28,2023-12-01,2024-08-01,-0.2936666666666672
US::P_IC_qb0of3__OCF_E_qb0of3__None__v0,US,GDC,2024-08-21,2024-08-01,2024-09-03,3.6993888888888886
