tree_key,scheme,mode,window_no,n_windows,min_is_months,oos_len_months,is_start,is_end,oos_start,oos_end,n_is_months,n_oos_months,n_universe,k_mode,n_clusters,ratio,allocation,group,target_total,n_capped_clusters,n_backfilled,n_members,is_cagr,is_mdd,is_sharpe,oos_cagr,oos_mdd,oos_sharpe,oos_enb,n_clusters_covered,max_cluster_share
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,legacy,equal,D_top_cagr,15,0,0,15,0.47585821705924514,-0.3523439048402037,0.8471945794049709,0.35544974590397804,-0.25558208566989216,1.0716901460062462,2.8684574173196706,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,legacy,equal,E_top_calmar,15,0,0,15,0.41698758343192455,-0.20515113700104481,0.8016673791433558,0.30823231536173945,-0.2576803378774053,1.0390480157863828,2.840664241206657,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,legacy,proportional,A_hrp,15,0,0,15,0.3088735887044134,-0.18037272553050998,1.7379122069286657,0.2675948309680818,-0.22160023076056856,1.2871079647092842,3.6223229073981997,3,0.4666666666666667
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,legacy,proportional,D_top_cagr,15,0,0,15,0.47585821705924514,-0.3523439048402037,0.8471945794049709,0.35544974590397804,-0.25558208566989216,1.0716901460062462,2.8684574173196706,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,legacy,proportional,E_top_calmar,15,0,0,15,0.41698758343192455,-0.20515113700104481,0.8016673791433558,0.30823231536173945,-0.2576803378774053,1.0390480157863828,2.840664241206657,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.01,equal,A_hrp,150,0,0,150,0.24935904263181774,-0.2874099055923248,1.4556777543791877,0.24842899799293194,-0.2407242878020598,1.1464064468173099,5.500758148506593,3,0.3333333333333333
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.01,equal,D_top_cagr,150,0,0,150,0.35173667995550884,-0.38575006754042085,1.284418708088518,0.3462146736095515,-0.26362873458390557,1.2142467318149943,4.2676379173161125,3,0.78
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.01,equal,E_top_calmar,150,0,0,150,0.30497180052327266,-0.26122509210222455,1.4923584773747571,0.28658012584074166,-0.24138079544119706,1.158212318473301,4.358333805563119,3,0.8
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.01,proportional,A_hrp,150,0,0,150,0.2519460429384843,-0.2975275940236767,1.4449654380047394,0.25466021803834504,-0.2304962198109446,1.1949865064222192,5.438773627839916,3,0.44666666666666666
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.01,proportional,D_top_cagr,150,0,0,150,0.35173667995550884,-0.38575006754042085,1.284418708088518,0.3462146736095515,-0.26362873458390557,1.2142467318149943,4.2676379173161125,3,0.78
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.01,proportional,E_top_calmar,150,0,0,150,0.30497180052327266,-0.26122509210222455,1.4923584773747571,0.28658012584074166,-0.24138079544119706,1.158212318473301,4.358333805563119,3,0.8
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.03,equal,A_hrp,451,0,0,451,0.19636273642526536,-0.3774496813974533,1.1480912053922534,0.220573363516944,-0.2671550508687899,1.0165216858642714,,3,0.3348115299334812
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.03,equal,D_top_cagr,451,0,0,451,0.29876665315256146,-0.4181084456164541,1.2671312618686217,0.32203138905013495,-0.27851247251327116,1.152329246453317,,3,0.7627494456762749
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.03,equal,E_top_calmar,451,0,0,451,0.27175297387776487,-0.3113898175723838,1.4215191875189568,0.2894892599641632,-0.2496113649824946,1.1780174896706797,,3,0.7161862527716186
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.03,proportional,A_hrp,451,0,0,451,0.196649741186262,-0.38392426450958117,1.1450769522685158,0.22196489672010156,-0.2500794520771643,1.0616702586301494,,3,0.4434589800443459
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.03,proportional,D_top_cagr,451,0,0,451,0.29876665315256146,-0.4181084456164541,1.2671312618686217,0.32203138905013495,-0.27851247251327116,1.152329246453317,,3,0.7627494456762749
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.03,proportional,E_top_calmar,451,0,0,451,0.27175297387776487,-0.3113898175723838,1.4215191875189568,0.2894892599641632,-0.2496113649824946,1.1780174896706797,,3,0.7161862527716186
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.05,equal,A_hrp,752,0,163,752,0.1948417268280127,-0.39140729121767937,1.1332159199324858,0.23049286846376082,-0.258209792600557,1.064323709733943,,3,0.3337765957446808
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.05,equal,D_top_cagr,752,0,0,752,0.27901833756221217,-0.42773382060386234,1.246591934521197,0.31162536528716966,-0.2869151235519499,1.1383030289040703,,3,0.7313829787234043
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.05,equal,E_top_calmar,752,0,0,752,0.25553613232893846,-0.3314479756635793,1.350744786189272,0.2822666259650519,-0.2532081490731515,1.156721011858558,,3,0.6449468085106383
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.05,proportional,A_hrp,752,0,160,752,0.19935878512338423,-0.3892609168427833,1.1438167660227239,0.2325189461287367,-0.250981533494646,1.100163342864858,,3,0.4441489361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.05,proportional,D_top_cagr,752,0,0,752,0.27901833756221217,-0.42773382060386234,1.246591934521197,0.31162536528716966,-0.2869151235519499,1.1383030289040703,,3,0.7313829787234043
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.05,proportional,E_top_calmar,752,0,0,752,0.25553613232893846,-0.3314479756635793,1.350744786189272,0.2822666259650519,-0.2532081490731515,1.156721011858558,,3,0.6449468085106383
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.1,equal,A_hrp,1504,0,904,1504,0.20713865052625668,-0.37624033174547256,1.1831305514941377,0.24327768287187856,-0.2597092773570947,1.1025601885681864,,3,0.3337765957446808
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.1,equal,D_top_cagr,1504,0,0,1504,0.2524449893561773,-0.44330259808645534,1.1860469018951298,0.29564795611420025,-0.2925954242518074,1.1052056588419692,,3,0.6981382978723404
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.1,equal,E_top_calmar,1504,0,0,1504,0.23709590789053903,-0.36515598567104257,1.2567489832195478,0.273640749475067,-0.2642649039010403,1.1264671891927547,,3,0.6003989361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.1,proportional,A_hrp,1504,0,904,1504,0.21107874585094177,-0.37416383430850186,1.193239196920303,0.24766931599731845,-0.24790323169824613,1.1536621004640244,,3,0.4441489361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.1,proportional,D_top_cagr,1504,0,0,1504,0.2524449893561773,-0.44330259808645534,1.1860469018951298,0.29564795611420025,-0.2925954242518074,1.1052056588419692,,3,0.6981382978723404
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,fixed,3,0.1,proportional,E_top_calmar,1504,0,0,1504,0.23709590789053903,-0.36515598567104257,1.2567489832195478,0.273640749475067,-0.2642649039010403,1.1264671891927547,,3,0.6003989361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,all,unallocated,B_all,15040,0,0,15040,0.1505562385779331,-0.48445999609346047,0.8487543416502351,0.22067749880823273,-0.2786485591168768,1.0152447716380888,,3,0.4440824468085106
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,legacy,equal,A_hrp,15,0,0,15,0.3051420209781459,-0.16278642611696814,1.7362022610913055,0.24136657494790925,-0.22207207997062595,1.169173760115558,4.023310085768604,3,0.3333333333333333
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,legacy,equal,D_top_cagr,15,0,0,15,0.47585821705924514,-0.3523439048402037,0.8471945794049709,0.35544974590397804,-0.25558208566989216,1.0716901460062462,2.8684574173196706,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,legacy,equal,E_top_calmar,15,0,0,15,0.41698758343192455,-0.20515113700104481,0.8016673791433558,0.30823231536173945,-0.2576803378774053,1.0390480157863828,2.840664241206657,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,legacy,proportional,A_hrp,15,0,0,15,0.3088735887044134,-0.18037272553050998,1.7379122069286657,0.2675948309680818,-0.22160023076056856,1.2871079647092842,3.6223229073981997,3,0.4666666666666667
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,legacy,proportional,D_top_cagr,15,0,0,15,0.47585821705924514,-0.3523439048402037,0.8471945794049709,0.35544974590397804,-0.25558208566989216,1.0716901460062462,2.8684574173196706,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,legacy,proportional,E_top_calmar,15,0,0,15,0.41698758343192455,-0.20515113700104481,0.8016673791433558,0.30823231536173945,-0.2576803378774053,1.0390480157863828,2.840664241206657,1,1.0
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.01,equal,A_hrp,150,0,0,150,0.24935904263181774,-0.2874099055923248,1.4556777543791877,0.24842899799293194,-0.2407242878020598,1.1464064468173099,5.500758148506593,3,0.3333333333333333
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.01,equal,D_top_cagr,150,0,0,150,0.35173667995550884,-0.38575006754042085,1.284418708088518,0.3462146736095515,-0.26362873458390557,1.2142467318149943,4.2676379173161125,3,0.78
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.01,equal,E_top_calmar,150,0,0,150,0.30497180052327266,-0.26122509210222455,1.4923584773747571,0.28658012584074166,-0.24138079544119706,1.158212318473301,4.358333805563119,3,0.8
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.01,proportional,A_hrp,150,0,0,150,0.2519460429384843,-0.2975275940236767,1.4449654380047394,0.25466021803834504,-0.2304962198109446,1.1949865064222192,5.438773627839916,3,0.44666666666666666
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.01,proportional,D_top_cagr,150,0,0,150,0.35173667995550884,-0.38575006754042085,1.284418708088518,0.3462146736095515,-0.26362873458390557,1.2142467318149943,4.2676379173161125,3,0.78
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.01,proportional,E_top_calmar,150,0,0,150,0.30497180052327266,-0.26122509210222455,1.4923584773747571,0.28658012584074166,-0.24138079544119706,1.158212318473301,4.358333805563119,3,0.8
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.03,equal,A_hrp,451,0,0,451,0.19636273642526536,-0.3774496813974533,1.1480912053922534,0.220573363516944,-0.2671550508687899,1.0165216858642714,,3,0.3348115299334812
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.03,equal,D_top_cagr,451,0,0,451,0.29876665315256146,-0.4181084456164541,1.2671312618686217,0.32203138905013495,-0.27851247251327116,1.152329246453317,,3,0.7627494456762749
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.03,equal,E_top_calmar,451,0,0,451,0.27175297387776487,-0.3113898175723838,1.4215191875189568,0.2894892599641632,-0.2496113649824946,1.1780174896706797,,3,0.7161862527716186
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.03,proportional,A_hrp,451,0,0,451,0.196649741186262,-0.38392426450958117,1.1450769522685158,0.22196489672010156,-0.2500794520771643,1.0616702586301494,,3,0.4434589800443459
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.03,proportional,D_top_cagr,451,0,0,451,0.29876665315256146,-0.4181084456164541,1.2671312618686217,0.32203138905013495,-0.27851247251327116,1.152329246453317,,3,0.7627494456762749
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.03,proportional,E_top_calmar,451,0,0,451,0.27175297387776487,-0.3113898175723838,1.4215191875189568,0.2894892599641632,-0.2496113649824946,1.1780174896706797,,3,0.7161862527716186
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.05,equal,A_hrp,752,0,163,752,0.1948417268280127,-0.39140729121767937,1.1332159199324858,0.23049286846376082,-0.258209792600557,1.064323709733943,,3,0.3337765957446808
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.05,equal,D_top_cagr,752,0,0,752,0.27901833756221217,-0.42773382060386234,1.246591934521197,0.31162536528716966,-0.2869151235519499,1.1383030289040703,,3,0.7313829787234043
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.05,equal,E_top_calmar,752,0,0,752,0.25553613232893846,-0.3314479756635793,1.350744786189272,0.2822666259650519,-0.2532081490731515,1.156721011858558,,3,0.6449468085106383
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.05,proportional,A_hrp,752,0,160,752,0.19935878512338423,-0.3892609168427833,1.1438167660227239,0.2325189461287367,-0.250981533494646,1.100163342864858,,3,0.4441489361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.05,proportional,D_top_cagr,752,0,0,752,0.27901833756221217,-0.42773382060386234,1.246591934521197,0.31162536528716966,-0.2869151235519499,1.1383030289040703,,3,0.7313829787234043
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.05,proportional,E_top_calmar,752,0,0,752,0.25553613232893846,-0.3314479756635793,1.350744786189272,0.2822666259650519,-0.2532081490731515,1.156721011858558,,3,0.6449468085106383
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.1,equal,A_hrp,1504,0,904,1504,0.20713865052625668,-0.37624033174547256,1.1831305514941377,0.24327768287187856,-0.2597092773570947,1.1025601885681864,,3,0.3337765957446808
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.1,equal,D_top_cagr,1504,0,0,1504,0.2524449893561773,-0.44330259808645534,1.1860469018951298,0.29564795611420025,-0.2925954242518074,1.1052056588419692,,3,0.6981382978723404
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.1,equal,E_top_calmar,1504,0,0,1504,0.23709590789053903,-0.36515598567104257,1.2567489832195478,0.273640749475067,-0.2642649039010403,1.1264671891927547,,3,0.6003989361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.1,proportional,A_hrp,1504,0,904,1504,0.21107874585094177,-0.37416383430850186,1.193239196920303,0.24766931599731845,-0.24790323169824613,1.1536621004640244,,3,0.4441489361702128
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.1,proportional,D_top_cagr,1504,0,0,1504,0.2524449893561773,-0.44330259808645534,1.1860469018951298,0.29564795611420025,-0.2925954242518074,1.1052056588419692,,3,0.6981382978723404
XM,L,anchored,1,2,144,48,2007-01,2018-12,2019-01,2022-12,144,48,15040,silhouette_is,3,0.1,proportional,E_top_calmar,1504,0,0,1504,0.23709590789053903,-0.36515598567104257,1.2567489832195478,0.273640749475067,-0.2642649039010403,1.1264671891927547,,3,0.6003989361702128
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,all,unallocated,B_all,15040,0,0,15040,0.16769957862756724,-0.48445999609346047,0.8924554652758325,0.23134719653351365,-0.13385628799878824,1.436033565574098,,3,0.4440824468085106
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,legacy,equal,A_hrp,15,0,0,15,0.30884957233651833,-0.26052130572601195,1.3153702746912443,0.331891729090521,-0.12802268160459762,1.698698634874966,4.6016349178683695,3,0.3333333333333333
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,legacy,equal,D_top_cagr,15,0,0,15,0.45996238219779406,-0.3950813209524505,0.7634223040108118,0.9400532113802142,-0.19813881060124294,1.9971116995212583,2.664272424720685,1,1.0
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,legacy,equal,E_top_calmar,15,0,0,15,0.39253550951287464,-0.2738643899862342,1.0093518857518793,0.6510696822681907,-0.15437939044740967,2.009959613101485,3.3440741122437516,2,0.8666666666666667
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,legacy,proportional,A_hrp,15,0,0,15,0.331787049308347,-0.2561532308512714,1.3829836591809324,0.3596913519676539,-0.1012454668400945,1.9531725341617259,4.9219769094823596,3,0.4666666666666667
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,legacy,proportional,D_top_cagr,15,0,0,15,0.45996238219779406,-0.3950813209524505,0.7634223040108118,0.9400532113802142,-0.19813881060124294,1.9971116995212583,2.664272424720685,1,1.0
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,legacy,proportional,E_top_calmar,15,0,0,15,0.39253550951287464,-0.2738643899862342,1.0093518857518793,0.6510696822681907,-0.15437939044740967,2.009959613101485,3.3440741122437516,2,0.8666666666666667
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.01,equal,A_hrp,150,0,0,150,0.23430995387510145,-0.3059445647770498,1.2787386217992474,0.2503284151844809,-0.12706098017562506,1.5280603935235344,7.339007838932127,3,0.3333333333333333
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.01,equal,D_top_cagr,150,0,0,150,0.3606595075839334,-0.41552968389581735,1.2526464082121025,0.5761967671295272,-0.17069923142390941,1.8713780596055898,4.587805328358801,2,0.8266666666666667
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.01,equal,E_top_calmar,150,0,0,150,0.3122125557881694,-0.29513432640886894,1.4256480787722543,0.45061811662327256,-0.13279983194959666,1.8399271870607452,5.111346987019974,2,0.82
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.01,proportional,A_hrp,150,0,0,150,0.2514445226111257,-0.30668245302591923,1.3204557916563713,0.26774509442165884,-0.11660612468199394,1.6456622436834671,8.552085621739016,3,0.44666666666666666
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.01,proportional,D_top_cagr,150,0,0,150,0.3606595075839334,-0.41552968389581735,1.2526464082121025,0.5761967671295272,-0.17069923142390941,1.8713780596055898,4.587805328358801,2,0.8266666666666667
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.01,proportional,E_top_calmar,150,0,0,150,0.3122125557881694,-0.29513432640886894,1.4256480787722543,0.45061811662327256,-0.13279983194959666,1.8399271870607452,5.111346987019974,2,0.82
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.03,equal,A_hrp,451,0,48,451,0.1948743291714552,-0.3762652123550585,1.0898436098971287,0.22075305729536288,-0.13494080286704102,1.3666714650105738,,3,0.3348115299334812
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.03,equal,D_top_cagr,451,0,0,451,0.31299183753169846,-0.4412877340095548,1.2160055310379583,0.49598496187943963,-0.17251250186048406,1.7477895528908105,,2,0.8226164079822617
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.03,equal,E_top_calmar,451,0,0,451,0.284451211795379,-0.32945155700359396,1.3563366269841821,0.3953265086701119,-0.13960623350750756,1.7400615399830455,,2,0.7627494456762749
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.03,proportional,A_hrp,451,0,2,451,0.19652676369004474,-0.39489017107535673,1.0713814263138868,0.2341455705466018,-0.12442596253830374,1.454958541878276,,3,0.4434589800443459
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.03,proportional,D_top_cagr,451,0,0,451,0.31299183753169846,-0.4412877340095548,1.2160055310379583,0.49598496187943963,-0.17251250186048406,1.7477895528908105,,2,0.8226164079822617
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.03,proportional,E_top_calmar,451,0,0,451,0.284451211795379,-0.32945155700359396,1.3563366269841821,0.3953265086701119,-0.13960623350750756,1.7400615399830455,,2,0.7627494456762749
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.05,equal,A_hrp,752,0,206,752,0.18554169825454414,-0.3994359861953195,1.04204007828584,0.23300497234661655,-0.13093402758482697,1.4286634081692022,,3,0.3337765957446808
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.05,equal,D_top_cagr,752,0,0,752,0.2933061710281435,-0.45025691723307837,1.1895624302288805,0.4568000494911215,-0.16957864798947786,1.6944795837345337,,2,0.8058510638297872
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.05,equal,E_top_calmar,752,0,0,752,0.2703043728473067,-0.34504798763075517,1.2977263974448723,0.3779390975996515,-0.1390300174982364,1.7223808045150224,,3,0.7207446808510638
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.05,proportional,A_hrp,752,0,204,752,0.21077415526155585,-0.38884276318295063,1.1403077887325006,0.25810895307008064,-0.12192093987893071,1.583129072412744,,3,0.4441489361702128
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.05,proportional,D_top_cagr,752,0,0,752,0.2933061710281435,-0.45025691723307837,1.1895624302288805,0.4568000494911215,-0.16957864798947786,1.6944795837345337,,2,0.8058510638297872
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.05,proportional,E_top_calmar,752,0,0,752,0.2703043728473067,-0.34504798763075517,1.2977263974448723,0.3779390975996515,-0.1390300174982364,1.7223808045150224,,3,0.7207446808510638
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.1,equal,A_hrp,1504,0,947,1504,0.20094211623867242,-0.3836722200411773,1.1185886955228674,0.24206161091628564,-0.12958308163153764,1.4782306533891119,,3,0.3337765957446808
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.1,equal,D_top_cagr,1504,0,0,1504,0.26830018751264073,-0.4591267442591114,1.151461059867769,0.3999530788052996,-0.15416027095139118,1.6510289550294925,,3,0.745345744680851
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.1,equal,E_top_calmar,1504,0,0,1504,0.2521171513299729,-0.375982882200261,1.2232830744192331,0.3459361980906246,-0.13647694663898946,1.6627520730560692,,3,0.6761968085106383
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.1,proportional,A_hrp,1504,0,947,1504,0.22335613211882333,-0.3780001235292615,1.1807186470849853,0.26968827816871443,-0.12151236475750471,1.6221735524277126,,3,0.4441489361702128
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.1,proportional,D_top_cagr,1504,0,0,1504,0.26830018751264073,-0.4591267442591114,1.151461059867769,0.3999530788052996,-0.15416027095139118,1.6510289550294925,,3,0.745345744680851
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,fixed,3,0.1,proportional,E_top_calmar,1504,0,0,1504,0.2521171513299729,-0.375982882200261,1.2232830744192331,0.3459361980906246,-0.13647694663898946,1.6627520730560692,,3,0.6761968085106383
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,silhouette_is,4,all,unallocated,B_all,15040,0,0,15040,0.16769957862756724,-0.48445999609346047,0.8924554652758325,0.23134719653351365,-0.13385628799878824,1.436033565574098,,4,0.4440824468085106
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,silhouette_is,4,legacy,equal,A_hrp,20,0,0,20,0.3208014577065246,-0.26655344623889987,1.386281787725747,0.42235985919569985,-0.13423634848530652,1.8332457578677233,4.728718828446326,4,0.25
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,silhouette_is,4,legacy,equal,D_top_cagr,20,0,0,20,0.44690639724301073,-0.38825833250711117,0.840581420694256,0.9081107673699194,-0.1977680379682616,2.023466660163565,2.9578492168071238,2,0.6
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,silhouette_is,4,legacy,equal,E_top_calmar,20,0,0,20,0.3786636523949396,-0.27909791233944714,1.0822434670342087,0.6395039396715443,-0.15263681870053458,1.9905116417102375,3.1694402733272673,3,0.55
XM,L,anchored,2,2,144,48,2007-01,2022-12,2023-01,2025-12,192,36,15040,silhouette_is,4,legacy,proportional,A_hrp,20,0,0,20,0.31809138531254977,-0.25935513650232056,1.442378841470196,0.37960005355326065,-0.09763228613414776,2.061812723165689,5.552368683774177,4,0.45
