tree_key,scheme,k_mode,ratio,allocation,group,n_windows,n_members_mean,jaccard_adjacent_mean,jaccard_adjacent_max,overlap_coef_adjacent_mean,core_size,core_share
XM,F,fixed,0.03,equal,E_top_calmar,3,451.0,0.6642576296573675,0.673469387755102,0.7982261640798227,295,0.6541019955654102
XM,F,fixed,0.03,proportional,A_hrp,3,451.0,0.3053983014461793,0.3129548762736536,0.46784922394678496,129,0.2860310421286031
XM,F,fixed,0.03,proportional,D_top_cagr,3,451.0,0.5174227760987923,0.5340136054421769,0.6818181818181819,233,0.516629711751663
XM,F,fixed,0.03,proportional,E_top_calmar,3,451.0,0.6642576296573675,0.673469387755102,0.7982261640798227,295,0.6541019955654102
XM,F,fixed,0.05,equal,A_hrp,3,752.0,0.27125781803826043,0.30668983492615115,0.425531914893617,184,0.24468085106382978
XM,F,fixed,0.05,equal,D_top_cagr,3,752.0,0.550794010189948,0.5715778474399164,0.7101063829787234,415,0.5518617021276596
XM,F,fixed,0.05,equal,E_top_calmar,3,752.0,0.6965859493300419,0.7032842582106456,0.8211436170212767,523,0.6954787234042553
XM,F,fixed,0.05,proportional,A_hrp,3,752.0,0.39595622691438337,0.4095595126522962,0.5671542553191489,302,0.4015957446808511
XM,F,fixed,0.05,proportional,D_top_cagr,3,752.0,0.550794010189948,0.5715778474399164,0.7101063829787234,415,0.5518617021276596
XM,F,fixed,0.05,proportional,E_top_calmar,3,752.0,0.6965859493300419,0.7032842582106456,0.8211436170212767,523,0.6954787234042553
XM,F,fixed,0.1,equal,A_hrp,3,1504.0,0.39237239947225644,0.4042950513538749,0.5634973404255319,620,0.4122340425531915
XM,F,fixed,0.1,equal,D_top_cagr,3,1504.0,0.6152907113864386,0.6356715606307776,0.7616356382978723,941,0.6256648936170213
XM,F,fixed,0.1,equal,E_top_calmar,3,1504.0,0.7129840546697038,0.7129840546697038,0.8324468085106383,1089,0.7240691489361702
XM,F,fixed,0.1,proportional,A_hrp,3,1504.0,0.5131167567972421,0.5207280080889788,0.6781914893617021,809,0.5378989361702128
XM,F,fixed,0.1,proportional,D_top_cagr,3,1504.0,0.6152907113864386,0.6356715606307776,0.7616356382978723,941,0.6256648936170213
XM,F,fixed,0.1,proportional,E_top_calmar,3,1504.0,0.7129840546697038,0.7129840546697038,0.8324468085106383,1089,0.7240691489361702
XM,F,fixed,legacy,equal,A_hrp,3,15.0,0.3392857142857143,0.42857142857142855,0.5,5,0.3333333333333333
XM,F,fixed,legacy,equal,D_top_cagr,3,15.0,0.4642857142857143,0.5,0.6333333333333333,5,0.3333333333333333
XM,F,fixed,legacy,equal,E_top_calmar,3,15.0,0.4416475972540046,0.5789473684210527,0.6,6,0.4
XM,F,fixed,legacy,proportional,A_hrp,3,15.0,0.42857142857142855,0.42857142857142855,0.6,6,0.4
XM,F,fixed,legacy,proportional,D_top_cagr,3,15.0,0.4642857142857143,0.5,0.6333333333333333,5,0.3333333333333333
XM,F,fixed,legacy,proportional,E_top_calmar,3,15.0,0.4416475972540046,0.5789473684210527,0.6,6,0.4
XM,F,silhouette_is,0.01,equal,A_hrp,3,150.0,0.2821449444769141,0.29310344827586204,0.44,41,0.2733333333333333
XM,F,silhouette_is,0.01,equal,D_top_cagr,3,150.0,0.5124961901859189,0.5544041450777202,0.6766666666666667,76,0.5066666666666667
XM,F,silhouette_is,0.01,equal,E_top_calmar,3,150.0,0.5504807692307692,0.5625,0.71,79,0.5266666666666666
XM,F,silhouette_is,0.01,proportional,A_hrp,3,150.0,0.357577246759629,0.3698630136986301,0.5266666666666666,52,0.3466666666666667
XM,F,silhouette_is,0.01,proportional,D_top_cagr,3,150.0,0.5124961901859189,0.5544041450777202,0.6766666666666667,76,0.5066666666666667
XM,F,silhouette_is,0.01,proportional,E_top_calmar,3,150.0,0.5504807692307692,0.5625,0.71,79,0.5266666666666666
XM,F,silhouette_is,0.03,equal,A_hrp,3,451.0,0.249017758918749,0.2758132956152758,0.39800443458980045,107,0.23725055432372505
XM,F,silhouette_is,0.03,equal,D_top_cagr,3,451.0,0.5174227760987923,0.5340136054421769,0.6818181818181819,233,0.516629711751663
XM,F,silhouette_is,0.03,equal,E_top_calmar,3,451.0,0.6642576296573675,0.673469387755102,0.7982261640798227,295,0.6541019955654102
XM,F,silhouette_is,0.03,proportional,A_hrp,3,451.0,0.29785247432306255,0.30158730158730157,0.458980044345898,130,0.28824833702882485
XM,F,silhouette_is,0.03,proportional,D_top_cagr,3,451.0,0.5174227760987923,0.5340136054421769,0.6818181818181819,233,0.516629711751663
XM,F,silhouette_is,0.03,proportional,E_top_calmar,3,451.0,0.6642576296573675,0.673469387755102,0.7982261640798227,295,0.6541019955654102
XM,F,silhouette_is,0.05,equal,A_hrp,3,752.0,0.28528535538482636,0.3286219081272085,0.442154255319149,205,0.2726063829787234
XM,F,silhouette_is,0.05,equal,D_top_cagr,3,752.0,0.550794010189948,0.5715778474399164,0.7101063829787234,415,0.5518617021276596
XM,F,silhouette_is,0.05,equal,E_top_calmar,3,752.0,0.6965859493300419,0.7032842582106456,0.8211436170212767,523,0.6954787234042553
XM,F,silhouette_is,0.05,proportional,A_hrp,3,752.0,0.37289166565287746,0.37477148080438755,0.543218085106383,289,0.38430851063829785
XM,F,silhouette_is,0.05,proportional,D_top_cagr,3,752.0,0.550794010189948,0.5715778474399164,0.7101063829787234,415,0.5518617021276596
XM,F,silhouette_is,0.05,proportional,E_top_calmar,3,752.0,0.6965859493300419,0.7032842582106456,0.8211436170212767,523,0.6954787234042553
XM,F,silhouette_is,0.1,equal,A_hrp,3,1504.0,0.3890381730686413,0.4095595126522962,0.5598404255319149,606,0.4029255319148936
XM,F,silhouette_is,0.1,equal,D_top_cagr,3,1504.0,0.6152907113864386,0.6356715606307776,0.7616356382978723,941,0.6256648936170213
XM,F,silhouette_is,0.1,equal,E_top_calmar,3,1504.0,0.7129840546697038,0.7129840546697038,0.8324468085106383,1089,0.7240691489361702
XM,F,silhouette_is,0.1,proportional,A_hrp,3,1504.0,0.48214169552675856,0.5055055055055055,0.6502659574468086,770,0.511968085106383
XM,F,silhouette_is,0.1,proportional,D_top_cagr,3,1504.0,0.6152907113864386,0.6356715606307776,0.7616356382978723,941,0.6256648936170213
XM,F,silhouette_is,0.1,proportional,E_top_calmar,3,1504.0,0.7129840546697038,0.7129840546697038,0.8324468085106383,1089,0.7240691489361702
XM,F,silhouette_is,legacy,equal,A_hrp,3,18.333333333333332,0.30344827586206896,0.4,0.5333333333333333,5,0.27272727272727276
XM,F,silhouette_is,legacy,equal,D_top_cagr,3,18.333333333333332,0.4291666666666667,0.4583333333333333,0.7,6,0.32727272727272727
XM,F,silhouette_is,legacy,equal,E_top_calmar,3,18.333333333333332,0.4436026936026936,0.5909090909090909,0.7,7,0.38181818181818183
XM,F,silhouette_is,legacy,proportional,A_hrp,3,18.333333333333332,0.40224358974358976,0.4583333333333333,0.6666666666666666,7,0.38181818181818183
XM,F,silhouette_is,legacy,proportional,D_top_cagr,3,18.333333333333332,0.4291666666666667,0.4583333333333333,0.7,6,0.32727272727272727
XM,F,silhouette_is,legacy,proportional,E_top_calmar,3,18.333333333333332,0.4436026936026936,0.5909090909090909,0.7,7,0.38181818181818183
XM,G,fixed,0.01,equal,A_hrp,4,150.0,0.3617651723250567,0.3761467889908257,0.5311111111111112,44,0.29333333333333333
XM,G,fixed,0.01,equal,D_top_cagr,4,150.0,0.6133104368398486,0.6483516483516484,0.7599999999999999,82,0.5466666666666666
XM,G,fixed,0.01,equal,E_top_calmar,4,150.0,0.6676414539982756,0.7241379310344828,0.7999999999999999,87,0.58
XM,G,fixed,0.01,proportional,A_hrp,4,150.0,0.42876583170520705,0.4492753623188406,0.6,52,0.3466666666666667
XM,G,fixed,0.01,proportional,D_top_cagr,4,150.0,0.6133104368398486,0.6483516483516484,0.7599999999999999,82,0.5466666666666666
XM,G,fixed,0.01,proportional,E_top_calmar,4,150.0,0.6676414539982756,0.7241379310344828,0.7999999999999999,87,0.58
XM,G,fixed,0.03,equal,A_hrp,4,451.0,0.33313211077198707,0.3502994011976048,0.4996304508499631,116,0.2572062084257206
XM,G,fixed,0.03,equal,D_top_cagr,4,451.0,0.5790655726103112,0.6611418047882136,0.7317073170731708,230,0.5099778270509978
XM,G,fixed,0.03,equal,E_top_calmar,4,451.0,0.7154668026537183,0.7932405566600398,0.8329637841832964,302,0.6696230598669624
XM,G,fixed,0.03,proportional,A_hrp,4,451.0,0.364121433859456,0.38769230769230767,0.5336289726533628,128,0.2838137472283814
XM,G,fixed,0.03,proportional,D_top_cagr,4,451.0,0.5790655726103112,0.6611418047882136,0.7317073170731708,230,0.5099778270509978
XM,G,fixed,0.03,proportional,E_top_calmar,4,451.0,0.7154668026537183,0.7932405566600398,0.8329637841832964,302,0.6696230598669624
XM,G,fixed,0.05,equal,A_hrp,4,752.0,0.35279551962774214,0.37602927721866425,0.5212765957446809,217,0.28856382978723405
XM,G,fixed,0.05,equal,D_top_cagr,4,752.0,0.6168568733726194,0.6975169300225733,0.7615248226950354,433,0.5757978723404256
XM,G,fixed,0.05,equal,E_top_calmar,4,752.0,0.7149635190067588,0.7631887456037515,0.8333333333333334,509,0.6768617021276596
XM,G,fixed,0.05,proportional,A_hrp,4,752.0,0.4499361786303276,0.45877788554801163,0.6205673758865249,309,0.4109042553191489
XM,G,fixed,0.05,proportional,D_top_cagr,4,752.0,0.6168568733726194,0.6975169300225733,0.7615248226950354,433,0.5757978723404256
XM,G,fixed,0.05,proportional,E_top_calmar,4,752.0,0.7149635190067588,0.7631887456037515,0.8333333333333334,509,0.6768617021276596
XM,G,fixed,0.1,equal,A_hrp,4,1504.0,0.4679267620526825,0.4876360039564787,0.6374113475177304,657,0.43683510638297873
XM,G,fixed,0.1,equal,D_top_cagr,4,1504.0,0.6555279316680167,0.7110352673492605,0.7912234042553191,929,0.617686170212766
XM,G,fixed,0.1,equal,E_top_calmar,4,1504.0,0.7353514521098603,0.7936791890280263,0.8468528368794326,1068,0.7101063829787234
XM,G,fixed,0.1,proportional,A_hrp,4,1504.0,0.5604733210856446,0.5691184141888367,0.7183067375886525,809,0.5378989361702128
XM,G,fixed,0.1,proportional,D_top_cagr,4,1504.0,0.6555279316680167,0.7110352673492605,0.7912234042553191,929,0.617686170212766
XM,G,fixed,0.1,proportional,E_top_calmar,4,1504.0,0.7353514521098603,0.7936791890280263,0.8468528368794326,1068,0.7101063829787234
XM,G,fixed,legacy,equal,A_hrp,4,15.0,0.36904761904761907,0.42857142857142855,0.5333333333333333,5,0.3333333333333333
XM,G,fixed,legacy,equal,D_top_cagr,4,15.0,0.4523809523809524,0.5,0.6222222222222222,5,0.3333333333333333
XM,G,fixed,legacy,equal,E_top_calmar,4,15.0,0.5263157894736842,0.5789473684210527,0.6888888888888888,6,0.4
XM,G,fixed,legacy,proportional,A_hrp,4,15.0,0.5025062656641605,0.5789473684210527,0.6666666666666666,6,0.4
XM,G,fixed,legacy,proportional,D_top_cagr,4,15.0,0.4523809523809524,0.5,0.6222222222222222,5,0.3333333333333333
XM,G,fixed,legacy,proportional,E_top_calmar,4,15.0,0.5263157894736842,0.5789473684210527,0.6888888888888888,6,0.4
XM,G,silhouette_is,0.01,equal,A_hrp,4,150.0,0.3411793112130897,0.3824884792626728,0.5066666666666667,37,0.24666666666666667
XM,G,silhouette_is,0.01,equal,D_top_cagr,4,150.0,0.6133104368398486,0.6483516483516484,0.7599999999999999,82,0.5466666666666666
XM,G,silhouette_is,0.01,equal,E_top_calmar,4,150.0,0.6676414539982756,0.7241379310344828,0.7999999999999999,87,0.58
XM,G,silhouette_is,0.01,proportional,A_hrp,4,150.0,0.4129007854393343,0.4218009478672986,0.5844444444444444,48,0.32
XM,G,silhouette_is,0.01,proportional,D_top_cagr,4,150.0,0.6133104368398486,0.6483516483516484,0.7599999999999999,82,0.5466666666666666
XM,G,silhouette_is,0.01,proportional,E_top_calmar,4,150.0,0.6676414539982756,0.7241379310344828,0.7999999999999999,87,0.58
XM,G,silhouette_is,0.03,equal,A_hrp,4,451.0,0.30554353512470067,0.3303834808259587,0.467110125646711,103,0.22838137472283815
XM,G,silhouette_is,0.03,equal,D_top_cagr,4,451.0,0.5790655726103112,0.6611418047882136,0.7317073170731708,230,0.5099778270509978
XM,G,silhouette_is,0.03,equal,E_top_calmar,4,451.0,0.7154668026537183,0.7932405566600398,0.8329637841832964,302,0.6696230598669624
XM,G,silhouette_is,0.03,proportional,A_hrp,4,451.0,0.353711975708626,0.36048265460030166,0.5225424981522542,124,0.2749445676274945
XM,G,silhouette_is,0.03,proportional,D_top_cagr,4,451.0,0.5790655726103112,0.6611418047882136,0.7317073170731708,230,0.5099778270509978
XM,G,silhouette_is,0.03,proportional,E_top_calmar,4,451.0,0.7154668026537183,0.7932405566600398,0.8329637841832964,302,0.6696230598669624
XM,G,silhouette_is,0.05,equal,A_hrp,4,752.0,0.330609230001141,0.37602927721866425,0.4951241134751773,189,0.25132978723404253
XM,G,silhouette_is,0.05,equal,D_top_cagr,4,752.0,0.6168568733726194,0.6975169300225733,0.7615248226950354,433,0.5757978723404256
XM,G,silhouette_is,0.05,equal,E_top_calmar,4,752.0,0.7149635190067588,0.7631887456037515,0.8333333333333334,509,0.6768617021276596
XM,G,silhouette_is,0.05,proportional,A_hrp,4,752.0,0.4243257397276639,0.45877788554801163,0.5953014184397163,279,0.37101063829787234
XM,G,silhouette_is,0.05,proportional,D_top_cagr,4,752.0,0.6168568733726194,0.6975169300225733,0.7615248226950354,433,0.5757978723404256
XM,G,silhouette_is,0.05,proportional,E_top_calmar,4,752.0,0.7149635190067588,0.7631887456037515,0.8333333333333334,509,0.6768617021276596
XM,G,silhouette_is,0.1,equal,A_hrp,4,1504.0,0.4292328221219563,0.4876360039564787,0.599290780141844,563,0.37433510638297873
XM,G,silhouette_is,0.1,equal,D_top_cagr,4,1504.0,0.6555279316680167,0.7110352673492605,0.7912234042553191,929,0.617686170212766
XM,G,silhouette_is,0.1,equal,E_top_calmar,4,1504.0,0.7353514521098603,0.7936791890280263,0.8468528368794326,1068,0.7101063829787234
XM,G,silhouette_is,0.1,proportional,A_hrp,4,1504.0,0.5283810195150401,0.5505154639175258,0.6910460992907801,740,0.4920212765957447
XM,G,silhouette_is,0.1,proportional,D_top_cagr,4,1504.0,0.6555279316680167,0.7110352673492605,0.7912234042553191,929,0.617686170212766
XM,G,silhouette_is,0.1,proportional,E_top_calmar,4,1504.0,0.7353514521098603,0.7936791890280263,0.8468528368794326,1068,0.7101063829787234
XM,G,silhouette_is,legacy,equal,A_hrp,4,17.5,0.33205128205128204,0.4,0.5555555555555555,5,0.2857142857142857
XM,G,silhouette_is,legacy,equal,D_top_cagr,4,17.5,0.479020979020979,0.5909090909090909,0.7111111111111111,5,0.2857142857142857
XM,G,silhouette_is,legacy,equal,E_top_calmar,4,17.5,0.4969696969696969,0.5909090909090909,0.7333333333333333,6,0.34285714285714286
XM,G,silhouette_is,legacy,proportional,A_hrp,4,17.5,0.450103519668737,0.5217391304347826,0.6888888888888888,6,0.34285714285714286
XM,G,silhouette_is,legacy,proportional,D_top_cagr,4,17.5,0.479020979020979,0.5909090909090909,0.7111111111111111,5,0.2857142857142857
XM,G,silhouette_is,legacy,proportional,E_top_calmar,4,17.5,0.4969696969696969,0.5909090909090909,0.7333333333333333,6,0.34285714285714286
XM,H,fixed,0.01,equal,A_hrp,3,150.0,0.36374907017108854,0.3761467889908257,0.5333333333333333,48,0.32
XM,H,fixed,0.01,equal,D_top_cagr,3,150.0,0.5873460246360582,0.5957446808510638,0.74,90,0.6
XM,H,fixed,0.01,equal,E_top_calmar,3,150.0,0.663083538083538,0.7045454545454546,0.7966666666666666,95,0.6333333333333333
XM,H,fixed,0.01,proportional,A_hrp,3,150.0,0.41559829059829057,0.4423076923076923,0.5866666666666667,55,0.36666666666666664
XM,H,fixed,0.01,proportional,D_top_cagr,3,150.0,0.5873460246360582,0.5957446808510638,0.74,90,0.6
XM,H,fixed,0.01,proportional,E_top_calmar,3,150.0,0.663083538083538,0.7045454545454546,0.7966666666666666,95,0.6333333333333333
XM,H,fixed,0.03,equal,A_hrp,3,451.0,0.34879032258064513,0.375,0.516629711751663,148,0.328159645232816
XM,H,fixed,0.03,equal,D_top_cagr,3,451.0,0.5752505303196548,0.6164874551971327,0.729490022172949,261,0.5787139689578714
XM,H,fixed,0.03,equal,E_top_calmar,3,451.0,0.7046019101460448,0.748062015503876,0.8259423503325942,322,0.7139689578713969
XM,H,fixed,0.03,proportional,A_hrp,3,451.0,0.3626154959050155,0.3729071537290715,0.5321507760532151,151,0.3348115299334812
XM,H,fixed,0.03,proportional,D_top_cagr,3,451.0,0.5752505303196548,0.6164874551971327,0.729490022172949,261,0.5787139689578714
XM,H,fixed,0.03,proportional,E_top_calmar,3,451.0,0.7046019101460448,0.748062015503876,0.8259423503325942,322,0.7139689578713969
XM,H,fixed,0.05,equal,A_hrp,3,752.0,0.4136349783350928,0.4255924170616114,0.5851063829787233,301,0.4002659574468085
XM,H,fixed,0.05,equal,D_top_cagr,3,752.0,0.6038360149077358,0.6491228070175439,0.7519946808510638,465,0.6183510638297872
XM,H,fixed,0.05,equal,E_top_calmar,3,752.0,0.7122537102217061,0.7327188940092166,0.831781914893617,546,0.726063829787234
XM,H,fixed,0.05,proportional,A_hrp,3,752.0,0.4531523054173948,0.4573643410852713,0.6236702127659575,346,0.4601063829787234
XM,H,fixed,0.05,proportional,D_top_cagr,3,752.0,0.6038360149077358,0.6491228070175439,0.7519946808510638,465,0.6183510638297872
XM,H,fixed,0.05,proportional,E_top_calmar,3,752.0,0.7122537102217061,0.7327188940092166,0.831781914893617,546,0.726063829787234
XM,H,fixed,0.1,equal,A_hrp,3,1504.0,0.5577531704962866,0.5831578947368421,0.7157579787234043,854,0.5678191489361702
XM,H,fixed,0.1,equal,D_top_cagr,3,1504.0,0.6570551216463063,0.6757660167130919,0.7928856382978724,1020,0.6781914893617021
XM,H,fixed,0.1,equal,E_top_calmar,3,1504.0,0.7361716300222647,0.7642228739002933,0.8477393617021276,1127,0.7493351063829787
XM,H,fixed,0.1,proportional,A_hrp,3,1504.0,0.5893119658990396,0.611140867702196,0.7413563829787234,910,0.6050531914893617
XM,H,fixed,0.1,proportional,D_top_cagr,3,1504.0,0.6570551216463063,0.6757660167130919,0.7928856382978724,1020,0.6781914893617021
XM,H,fixed,0.1,proportional,E_top_calmar,3,1504.0,0.7361716300222647,0.7642228739002933,0.8477393617021276,1127,0.7493351063829787
XM,H,fixed,legacy,equal,A_hrp,3,15.0,0.5037593984962406,0.5789473684210527,0.6666666666666666,6,0.4
XM,H,fixed,legacy,equal,D_top_cagr,3,15.0,0.39610389610389607,0.42857142857142855,0.5666666666666667,6,0.4
XM,H,fixed,legacy,equal,E_top_calmar,3,15.0,0.47129186602870815,0.5789473684210527,0.6333333333333333,7,0.4666666666666667
XM,H,fixed,legacy,proportional,A_hrp,3,15.0,0.4642857142857143,0.5,0.6333333333333333,6,0.4
XM,H,fixed,legacy,proportional,D_top_cagr,3,15.0,0.39610389610389607,0.42857142857142855,0.5666666666666667,6,0.4
XM,H,fixed,legacy,proportional,E_top_calmar,3,15.0,0.47129186602870815,0.5789473684210527,0.6333333333333333,7,0.4666666666666667
XM,H,silhouette_is,0.01,equal,A_hrp,3,150.0,0.3910901692011137,0.47783251231527096,0.5566666666666666,47,0.31333333333333335
XM,H,silhouette_is,0.01,equal,D_top_cagr,3,150.0,0.5873460246360582,0.5957446808510638,0.74,90,0.6
XM,H,silhouette_is,0.01,equal,E_top_calmar,3,150.0,0.663083538083538,0.7045454545454546,0.7966666666666666,95,0.6333333333333333
XM,H,silhouette_is,0.01,proportional,A_hrp,3,150.0,0.42886303327209635,0.4492753623188406,0.6,60,0.4
XM,H,silhouette_is,0.01,proportional,D_top_cagr,3,150.0,0.5873460246360582,0.5957446808510638,0.74,90,0.6
XM,H,silhouette_is,0.01,proportional,E_top_calmar,3,150.0,0.663083538083538,0.7045454545454546,0.7966666666666666,95,0.6333333333333333
XM,H,silhouette_is,0.03,equal,A_hrp,3,451.0,0.3856272409833376,0.5008319467554077,0.5465631929046563,136,0.30155210643015523
XM,H,silhouette_is,0.03,equal,D_top_cagr,3,451.0,0.5752505303196548,0.6164874551971327,0.729490022172949,261,0.5787139689578714
XM,H,silhouette_is,0.03,equal,E_top_calmar,3,451.0,0.7046019101460448,0.748062015503876,0.8259423503325942,322,0.7139689578713969
XM,H,silhouette_is,0.03,proportional,A_hrp,3,451.0,0.37462335937898983,0.40498442367601245,0.5443458980044347,159,0.352549889135255
XM,H,silhouette_is,0.03,proportional,D_top_cagr,3,451.0,0.5752505303196548,0.6164874551971327,0.729490022172949,261,0.5787139689578714
XM,H,silhouette_is,0.03,proportional,E_top_calmar,3,451.0,0.7046019101460448,0.748062015503876,0.8259423503325942,322,0.7139689578713969
XM,H,silhouette_is,0.05,equal,A_hrp,3,752.0,0.41315613683507363,0.5070140280561122,0.5784574468085106,280,0.3723404255319149
XM,H,silhouette_is,0.05,equal,D_top_cagr,3,752.0,0.6038360149077358,0.6491228070175439,0.7519946808510638,465,0.6183510638297872
XM,H,silhouette_is,0.05,equal,E_top_calmar,3,752.0,0.7122537102217061,0.7327188940092166,0.831781914893617,546,0.726063829787234
XM,H,silhouette_is,0.05,proportional,A_hrp,3,752.0,0.4206388688295131,0.4601941747572815,0.5910904255319149,316,0.42021276595744683
XM,H,silhouette_is,0.05,proportional,D_top_cagr,3,752.0,0.6038360149077358,0.6491228070175439,0.7519946808510638,465,0.6183510638297872
XM,H,silhouette_is,0.05,proportional,E_top_calmar,3,752.0,0.7122537102217061,0.7327188940092166,0.831781914893617,546,0.726063829787234
XM,H,silhouette_is,0.1,equal,A_hrp,3,1504.0,0.5242447415214807,0.6120042872454448,0.6835106382978724,764,0.5079787234042553
XM,H,silhouette_is,0.1,equal,D_top_cagr,3,1504.0,0.6570551216463063,0.6757660167130919,0.7928856382978724,1020,0.6781914893617021
XM,H,silhouette_is,0.1,equal,E_top_calmar,3,1504.0,0.7361716300222647,0.7642228739002933,0.8477393617021276,1127,0.7493351063829787
XM,H,silhouette_is,0.1,proportional,A_hrp,3,1504.0,0.5447349090210183,0.6076964190272581,0.703125,845,0.5618351063829787
XM,H,silhouette_is,0.1,proportional,D_top_cagr,3,1504.0,0.6570551216463063,0.6757660167130919,0.7928856382978724,1020,0.6781914893617021
XM,H,silhouette_is,0.1,proportional,E_top_calmar,3,1504.0,0.7361716300222647,0.7642228739002933,0.8477393617021276,1127,0.7493351063829787
XM,H,silhouette_is,legacy,equal,A_hrp,3,20.0,0.38095238095238093,0.42857142857142855,0.55,7,0.35
XM,H,silhouette_is,legacy,equal,D_top_cagr,3,20.0,0.478494623655914,0.6666666666666666,0.625,7,0.35
XM,H,silhouette_is,legacy,equal,E_top_calmar,3,20.0,0.5229885057471264,0.6666666666666666,0.675,9,0.45
XM,H,silhouette_is,legacy,proportional,A_hrp,3,20.0,0.43039591315453385,0.48148148148148145,0.6000000000000001,7,0.35
XM,H,silhouette_is,legacy,proportional,D_top_cagr,3,20.0,0.478494623655914,0.6666666666666666,0.625,7,0.35
XM,H,silhouette_is,legacy,proportional,E_top_calmar,3,20.0,0.5229885057471264,0.6666666666666666,0.675,9,0.45
XM,I,fixed,0.01,equal,A_hrp,2,150.0,0.2765957446808511,0.2765957446808511,0.43333333333333335,65,0.43333333333333335
XM,I,fixed,0.01,equal,D_top_cagr,2,150.0,0.4634146341463415,0.4634146341463415,0.6333333333333333,95,0.6333333333333333
XM,I,fixed,0.01,equal,E_top_calmar,2,150.0,0.5228426395939086,0.5228426395939086,0.6866666666666666,103,0.6866666666666666
XM,I,fixed,0.01,proportional,A_hrp,2,150.0,0.3274336283185841,0.3274336283185841,0.49333333333333335,74,0.49333333333333335
XM,I,fixed,0.01,proportional,D_top_cagr,2,150.0,0.4634146341463415,0.4634146341463415,0.6333333333333333,95,0.6333333333333333
XM,I,fixed,0.01,proportional,E_top_calmar,2,150.0,0.5228426395939086,0.5228426395939086,0.6866666666666666,103,0.6866666666666666
XM,I,fixed,0.03,equal,A_hrp,2,451.0,0.2922636103151863,0.2922636103151863,0.4523281596452328,204,0.4523281596452328
XM,I,fixed,0.03,equal,D_top_cagr,2,451.0,0.4666666666666667,0.4666666666666667,0.6363636363636364,287,0.6363636363636364
XM,I,fixed,0.03,equal,E_top_calmar,2,451.0,0.6311030741410488,0.6311030741410488,0.7738359201773836,349,0.7738359201773836
XM,I,fixed,0.03,proportional,A_hrp,2,451.0,0.29411764705882354,0.29411764705882354,0.45454545454545453,205,0.45454545454545453
XM,I,fixed,0.03,proportional,D_top_cagr,2,451.0,0.4666666666666667,0.4666666666666667,0.6363636363636364,287,0.6363636363636364
XM,I,fixed,0.03,proportional,E_top_calmar,2,451.0,0.6311030741410488,0.6311030741410488,0.7738359201773836,349,0.7738359201773836
XM,I,fixed,0.05,equal,A_hrp,2,752.0,0.3368888888888889,0.3368888888888889,0.5039893617021277,379,0.5039893617021277
XM,I,fixed,0.05,equal,D_top_cagr,2,752.0,0.5146022155085599,0.5146022155085599,0.6795212765957447,511,0.6795212765957447
XM,I,fixed,0.05,equal,E_top_calmar,2,752.0,0.6437158469945355,0.6437158469945355,0.7832446808510638,589,0.7832446808510638
XM,I,fixed,0.05,proportional,A_hrp,2,752.0,0.405607476635514,0.405607476635514,0.5771276595744681,434,0.5771276595744681
XM,I,fixed,0.05,proportional,D_top_cagr,2,752.0,0.5146022155085599,0.5146022155085599,0.6795212765957447,511,0.6795212765957447
XM,I,fixed,0.05,proportional,E_top_calmar,2,752.0,0.6437158469945355,0.6437158469945355,0.7832446808510638,589,0.7832446808510638
XM,I,fixed,0.1,equal,A_hrp,2,1504.0,0.4759568204121688,0.4759568204121688,0.6449468085106383,970,0.6449468085106383
XM,I,fixed,0.1,equal,D_top_cagr,2,1504.0,0.5715778474399164,0.5715778474399164,0.7273936170212766,1094,0.7273936170212766
XM,I,fixed,0.1,equal,E_top_calmar,2,1504.0,0.6554760594386351,0.6554760594386351,0.7918882978723404,1191,0.7918882978723404
XM,I,fixed,0.1,proportional,A_hrp,2,1504.0,0.5425641025641026,0.5425641025641026,0.7034574468085106,1058,0.7034574468085106
XM,I,fixed,0.1,proportional,D_top_cagr,2,1504.0,0.5715778474399164,0.5715778474399164,0.7273936170212766,1094,0.7273936170212766
XM,I,fixed,0.1,proportional,E_top_calmar,2,1504.0,0.6554760594386351,0.6554760594386351,0.7918882978723404,1191,0.7918882978723404
XM,I,fixed,legacy,equal,A_hrp,2,15.0,0.25,0.25,0.4,6,0.4
XM,I,fixed,legacy,equal,D_top_cagr,2,15.0,0.25,0.25,0.4,6,0.4
XM,I,fixed,legacy,equal,E_top_calmar,2,15.0,0.42857142857142855,0.42857142857142855,0.6,9,0.6
XM,I,fixed,legacy,proportional,A_hrp,2,15.0,0.25,0.25,0.4,6,0.4
XM,I,fixed,legacy,proportional,D_top_cagr,2,15.0,0.25,0.25,0.4,6,0.4
XM,I,fixed,legacy,proportional,E_top_calmar,2,15.0,0.42857142857142855,0.42857142857142855,0.6,9,0.6
XM,I,silhouette_is,0.01,equal,A_hrp,2,150.0,0.22950819672131148,0.22950819672131148,0.37333333333333335,56,0.37333333333333335
XM,I,silhouette_is,0.01,equal,D_top_cagr,2,150.0,0.4634146341463415,0.4634146341463415,0.6333333333333333,95,0.6333333333333333
XM,I,silhouette_is,0.01,equal,E_top_calmar,2,150.0,0.5228426395939086,0.5228426395939086,0.6866666666666666,103,0.6866666666666666
XM,I,silhouette_is,0.01,proportional,A_hrp,2,150.0,0.32158590308370044,0.32158590308370044,0.4866666666666667,73,0.4866666666666667
