tree_key,scheme,k_mode,ratio,allocation,window_no,is_start,is_end,oos_start,oos_end,n_oos_months,n_clusters,target_total,n_draws,n_members_mean,n_backfilled_mean,enb_computed,oos_cagr,oos_cagr_std,oos_mdd,oos_mdd_std,oos_sharpe,oos_sharpe_std,oos_enb,oos_enb_std
XM,H,fixed,legacy,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,15,30,15.0,0.0,True,0.5421785568920643,0.0492865128270292,-0.1316100133670334,0.0144534965379349,2.0531690936342364,0.0873736836529084,4.683033373520579,0.3108374061964744
XM,H,fixed,legacy,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,15,30,15.0,0.0,True,0.5162673466821049,0.0534325072444977,-0.1350817442989138,0.0148374958086351,1.9998099140920385,0.0964080055029158,4.545303925398323,0.3166668641215661
XM,H,fixed,0.01,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,150,30,150.0,33.53333333333333,True,0.3446139460089968,0.0162216199273084,-0.133726948279195,0.0060028064823327,1.6429513136701124,0.046897885316381,7.610160345456928,0.2710295284398989
XM,H,fixed,0.01,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,150,30,150.0,40.9,True,0.3671126511312453,0.0103955952703799,-0.1325200298736746,0.0040174498619544,1.7034190708829022,0.0368327981990099,7.463953950778284,0.2833201319447951
XM,H,fixed,0.03,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,451,30,451.0,333.1333333333333,False,0.3679849555798136,0.0045516697047303,-0.1360892846558319,0.0030157983451201,1.7017096628685435,0.0123071883199471,,
XM,H,fixed,0.03,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,451,30,451.0,335.93333333333334,False,0.3726166152043015,0.0045465933930157,-0.1369254009593975,0.0016179339367867,1.7082559252116,0.0099339844081578,,
XM,H,fixed,0.05,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,752,30,752.0,633.8,False,0.361444808486999,0.0029150153406228,-0.1374564245629336,0.0019982250937476,1.6850548340225415,0.0083706938294365,,
XM,H,fixed,0.05,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,752,30,752.0,634.7,False,0.3682987864963396,0.0022385598048737,-0.1382223188229346,0.0010094452638806,1.701110365048542,0.0058276781500558,,
XM,H,fixed,0.1,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,1504,30,1504.0,1386.9,False,0.3390498711889858,0.0017223331275878,-0.1347404925918333,0.0012093992873379,1.6455665885747957,0.0064068968572528,,
XM,H,fixed,0.1,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,1504,30,1504.0,1388.1666666666667,False,0.3441776034158988,0.0008803020657829,-0.1369491214633881,0.0005017869593038,1.6540419918118343,0.0028522065266835,,
XM,H,silhouette_is,legacy,equal,3,2007-01,2022-12,2023-01,2025-12,36,4,20,30,20.0,0.0,True,0.5233761479553434,0.042484490344846,-0.1303909065996128,0.0108394313378359,2.042473971259785,0.0699342636909917,4.936494728162277,0.2773454814801597
XM,H,silhouette_is,legacy,proportional,3,2007-01,2022-12,2023-01,2025-12,36,4,20,30,20.0,0.0,True,0.5094438875239711,0.0342495469808603,-0.1361693254878797,0.0118520975131654,1.987195691399276,0.0567980980952548,4.9390350118885005,0.3128076182812735
XM,H,silhouette_is,0.01,equal,3,2007-01,2022-12,2023-01,2025-12,36,4,150,30,150.0,22.766666666666666,True,0.3391314354586306,0.0133350057736585,-0.1334319833749416,0.0052983225257136,1.6283503020779917,0.0404774138563648,7.768319304731418,0.3651098961949204
XM,H,silhouette_is,0.01,proportional,3,2007-01,2022-12,2023-01,2025-12,36,4,150,30,150.0,24.8,True,0.3452113432077386,0.0155863821323161,-0.130599847990608,0.0043663671934299,1.660007572864128,0.0432583159316801,7.828023939851854,0.3130398948297554
XM,H,silhouette_is,0.03,equal,3,2007-01,2022-12,2023-01,2025-12,36,4,451,30,451.0,314.26666666666665,False,0.3674663489876466,0.0056339139106755,-0.1350350848673711,0.0025162702746331,1.7004492361269663,0.0157386231750285,,
XM,H,silhouette_is,0.03,proportional,3,2007-01,2022-12,2023-01,2025-12,36,4,451,30,451.0,315.3666666666667,False,0.3702298484235116,0.0039306954079806,-0.1364894276104591,0.0019986199927663,1.7035830853527727,0.0084745504570175,,
XM,H,silhouette_is,0.05,equal,3,2007-01,2022-12,2023-01,2025-12,36,4,752,30,752.0,617.0666666666667,False,0.3601896450269546,0.0039191140442777,-0.1371028815156337,0.0018718753158952,1.685257215210296,0.0084657819858733,,
XM,H,silhouette_is,0.05,proportional,3,2007-01,2022-12,2023-01,2025-12,36,4,752,30,752.0,616.6,False,0.366419642354528,0.0021539765613119,-0.1380633805790219,0.0011023168520472,1.695434425211621,0.0056058168046956,,
XM,H,silhouette_is,0.1,equal,3,2007-01,2022-12,2023-01,2025-12,36,4,1504,30,1504.0,1368.0333333333333,False,0.3406851790813106,0.0022772650680301,-0.1350986843605826,0.0013429041336591,1.6499591036862495,0.0062945964297719,,
XM,H,silhouette_is,0.1,proportional,3,2007-01,2022-12,2023-01,2025-12,36,4,1504,30,1504.0,1369.6,False,0.34423362269985,0.0010434069688029,-0.1370194463501099,0.0007677966062448,1.6530780230101196,0.0026429176721393,,
XM,I,fixed,legacy,equal,1,2007-01,2016-12,2017-01,2020-12,48,3,15,30,15.0,0.0,True,0.3256683357171123,0.0327538881231355,-0.2676159467854536,0.0101462639659469,1.3106250811206617,0.087610027877935,3.461934530580016,0.1338632016251693
XM,I,fixed,legacy,proportional,1,2007-01,2016-12,2017-01,2020-12,48,3,15,30,15.0,0.0,True,0.3218912514473512,0.0239142931837504,-0.2657394059943876,0.0104292787751478,1.3084812537010582,0.0753778553204463,3.500826388886096,0.1143271995205251
XM,I,fixed,0.01,equal,1,2007-01,2016-12,2017-01,2020-12,48,3,150,30,150.0,17.933333333333334,True,0.2640777933807404,0.0089434725792164,-0.2553362275779081,0.0047559828432858,1.2037300730542233,0.0293644926639833,5.687347382545377,0.1441123765265084
XM,I,fixed,0.01,proportional,1,2007-01,2016-12,2017-01,2020-12,48,3,150,30,150.0,24.166666666666668,True,0.2691566854004892,0.0055540340883354,-0.2555004630164208,0.0039229410214045,1.2110494741081468,0.018191196446997,5.645150718978219,0.1608133450007426
XM,I,fixed,0.03,equal,1,2007-01,2016-12,2017-01,2020-12,48,3,451,30,451.0,312.56666666666666,False,0.2903236266557967,0.0024804795912053,-0.2560153739699378,0.0020873383837723,1.2771810604648883,0.0114094564558927,,
XM,I,fixed,0.03,proportional,1,2007-01,2016-12,2017-01,2020-12,48,3,451,30,451.0,312.1333333333333,False,0.2958850723165053,0.0023595636917308,-0.2530853566254,0.0016391845451103,1.2995972349645146,0.0084434266876289,,
XM,I,fixed,0.05,equal,1,2007-01,2016-12,2017-01,2020-12,48,3,752,30,752.0,613.6333333333333,False,0.2866675879782479,0.0017706829826671,-0.2606886038713019,0.0018636565942033,1.2534152092433468,0.0074327887637419,,
XM,I,fixed,0.05,proportional,1,2007-01,2016-12,2017-01,2020-12,48,3,752,30,752.0,614.6666666666666,False,0.2897027502348246,0.0009470102965337,-0.2577644321790283,0.0009695442738274,1.265618477226489,0.0036568744102562,,
XM,I,fixed,0.1,equal,1,2007-01,2016-12,2017-01,2020-12,48,3,1504,30,1504.0,1367.2,False,0.2718453805178825,0.0010155428006273,-0.2734289052545717,0.0010530470169776,1.1821279827390232,0.0046148347679088,,
XM,I,fixed,0.1,proportional,1,2007-01,2016-12,2017-01,2020-12,48,3,1504,30,1504.0,1366.5,False,0.2747461917564621,0.0004750197083964,-0.2713422719523665,0.0005382016750983,1.1948130146098492,0.002030749256749,,
XM,I,silhouette_is,legacy,equal,1,2007-01,2016-12,2017-01,2020-12,48,4,20,30,20.0,0.0,True,0.3235550101795168,0.0257552624363861,-0.2632834548846994,0.0118737276379474,1.3217240729725237,0.0682001446576286,3.7231517158909866,0.1496465862800927
XM,I,silhouette_is,legacy,proportional,1,2007-01,2016-12,2017-01,2020-12,48,4,20,30,20.0,0.0,True,0.3317234883320312,0.0316351004818812,-0.257709015150909,0.0115466839482404,1.3597959080964288,0.0858837497886391,3.7223919129399614,0.1469502870777284
XM,I,silhouette_is,0.01,equal,1,2007-01,2016-12,2017-01,2020-12,48,4,150,30,150.0,25.4,True,0.2676696435093215,0.0064858402952235,-0.2574513479630313,0.0048567557790963,1.2112116940203914,0.0220910685234476,5.3313540516408855,0.1793051454104176
XM,I,silhouette_is,0.01,proportional,1,2007-01,2016-12,2017-01,2020-12,48,4,150,30,150.0,19.933333333333334,True,0.2702774482213554,0.0065499336907853,-0.2543922013414103,0.0044130025968272,1.2177575173902797,0.0208076733708924,5.655337014538748,0.2092401467741666
XM,I,silhouette_is,0.03,equal,1,2007-01,2016-12,2017-01,2020-12,48,4,451,30,451.0,302.1333333333333,False,0.279653542803073,0.0031402970063644,-0.2622745080547125,0.00221853845032,1.23159177535721,0.0123475345114279,,
XM,I,silhouette_is,0.03,proportional,1,2007-01,2016-12,2017-01,2020-12,48,4,451,30,451.0,298.8666666666667,False,0.2951665519617208,0.0023978715740072,-0.2530649943092772,0.0016620652474329,1.296277131357752,0.0089981382306921,,
XM,I,silhouette_is,0.05,equal,1,2007-01,2016-12,2017-01,2020-12,48,4,752,30,752.0,600.9666666666667,False,0.2778684320012752,0.0025204553049203,-0.2662463375115345,0.002305500132222,1.22164737786025,0.0123472905041074,,
XM,I,silhouette_is,0.05,proportional,1,2007-01,2016-12,2017-01,2020-12,48,4,752,30,752.0,600.9,False,0.288938217181823,0.0013455774759073,-0.2578145145591491,0.001118201051318,1.2629989245441584,0.005775786867818,,
XM,I,silhouette_is,0.1,equal,1,2007-01,2016-12,2017-01,2020-12,48,4,1504,30,1504.0,1352.3333333333333,False,0.2622230683256524,0.0014812581050736,-0.2748892773870984,0.0013546008108859,1.162100326315033,0.0053451010635334,,
XM,I,silhouette_is,0.1,proportional,1,2007-01,2016-12,2017-01,2020-12,48,4,1504,30,1504.0,1353.0666666666666,False,0.2745608938382383,0.0005748451080148,-0.2712028932834951,0.0004146696799786,1.1948401001701732,0.0018332091476114,,
XM,I,fixed,legacy,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,15,30,15.0,0.0,True,0.3566797158480478,0.02758781660015,-0.1945103762921961,0.0207324343357994,1.3669122967493197,0.0682486771628011,4.45188691110508,0.3243862028627161
XM,I,fixed,legacy,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,15,30,15.0,0.0,True,0.3529484860954033,0.0257214851159926,-0.1926727933377193,0.0155091692624209,1.3721823433502682,0.0581688478176644,4.499869067641155,0.2177222392618684
XM,I,fixed,0.01,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,150,30,150.0,14.766666666666667,True,0.23374581967674,0.0060294682325085,-0.145733591874292,0.00412849950299,1.2224581438191993,0.020417693201941,9.035885430345946,0.2624622399372243
XM,I,fixed,0.01,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,150,30,150.0,14.833333333333334,True,0.2381709546284677,0.0070331248266843,-0.1484207645157977,0.0038958931274821,1.2364757719692123,0.0287128226371522,9.20242741446821,0.2739314849563643
XM,I,fixed,0.03,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,451,30,451.0,306.4,False,0.2705956377453265,0.0028737793340767,-0.1722019122322296,0.0044450279887069,1.2422825742810464,0.0128073327409214,,
XM,I,fixed,0.03,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,451,30,451.0,306.46666666666664,False,0.2730536757829497,0.0029007919189834,-0.1745546066942677,0.0032798268339281,1.2433883131225645,0.0072019451531962,,
XM,I,fixed,0.05,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,752,30,752.0,607.4666666666667,False,0.2689728490189744,0.0015689559813616,-0.1781472930926758,0.002941676776569,1.2300275393675877,0.0073849839325327,,
XM,I,fixed,0.05,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,752,30,752.0,607.4666666666667,False,0.2713342108435488,0.0012874709370629,-0.1782561845263325,0.0016048019978213,1.2352188588295605,0.0044943540373003,,
XM,I,fixed,0.1,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,1504,30,1504.0,1359.3333333333333,False,0.2559772348268198,0.0012150627901198,-0.1773136242720089,0.0019198309776938,1.2076462273013604,0.0044482956488069,,
XM,I,fixed,0.1,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,1504,30,1504.0,1357.3666666666666,False,0.2583911189431233,0.0006019940781638,-0.183095279183722,0.0012694046125995,1.2006540908666772,0.0018535599169361,,
XM,I,silhouette_is,legacy,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,15,30,15.0,0.0,True,0.3582164673787905,0.0250521731603506,-0.1961127660110725,0.0197973413963325,1.3685704153881215,0.0831246683579386,4.508188276592321,0.2331212842383953
XM,I,silhouette_is,legacy,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,15,30,15.0,0.0,True,0.3504580467164753,0.027105727704445,-0.1942970977596105,0.0233693245130736,1.3715360073360168,0.0774499046472806,4.556770999418804,0.3042301651325304
XM,I,silhouette_is,0.01,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,150,30,150.0,13.866666666666667,True,0.2355939424484447,0.0086824882924329,-0.1451157802921197,0.0053437699631491,1.2342334417821754,0.0323437599529638,9.14805417704098,0.3705606083253621
XM,I,silhouette_is,0.01,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,150,30,150.0,14.9,True,0.2390470646601999,0.0084508943926664,-0.1483199418842548,0.0061517831836394,1.236205507853728,0.0240335433608019,9.159335218360267,0.2966754010683183
XM,I,silhouette_is,0.03,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,451,30,451.0,305.9,False,0.2711329565328036,0.0030357503087597,-0.1730370871317565,0.005043507867382,1.243438961499974,0.0111242288479583,,
XM,I,silhouette_is,0.03,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,451,30,451.0,305.6333333333333,False,0.2723567377251117,0.0021898044195442,-0.1752966077652597,0.0029460686426551,1.240387172186617,0.0073979446009254,,
XM,I,silhouette_is,0.05,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,752,30,752.0,607.2333333333333,False,0.2691682519632218,0.0019683430723691,-0.1783447581521047,0.0031552921652387,1.2299289056902654,0.0073203614812221,,
XM,I,silhouette_is,0.05,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,752,30,752.0,608.1,False,0.2713345770212505,0.001151194468188,-0.1782634071467166,0.0016148021479055,1.2356160556397584,0.0052181024879014,,
XM,I,silhouette_is,0.1,equal,2,2007-01,2020-12,2021-01,2025-12,60,3,1504,30,1504.0,1360.0666666666666,False,0.2555986476247142,0.0011539544383862,-0.1768724088680926,0.0017003163158469,1.2065436889201364,0.0044963268426364,,
XM,I,silhouette_is,0.1,proportional,2,2007-01,2020-12,2021-01,2025-12,60,3,1504,30,1504.0,1360.3666666666666,False,0.2583922134446225,0.0005923248602553,-0.1836902743265637,0.0008163125631638,1.1995168549567572,0.0020212106891751,,
XM,J,fixed,legacy,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,15,30,15.0,0.0,True,0.4739764014505139,0.0301665010218874,-0.2542427905625802,0.0139610568719909,1.4099740234181064,0.0748036180294358,2.739677055160223,0.1298776367971142
XM,J,fixed,legacy,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,15,30,15.0,0.0,True,0.4678468677220057,0.0269923416478768,-0.253634404208539,0.0096199831210481,1.3994979153808371,0.0476897818102349,2.770329239331651,0.1332262065695139
XM,J,fixed,0.01,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,150,30,150.0,12.566666666666666,True,0.3843500452297685,0.0120918428491842,-0.2543608856887873,0.0050586182888435,1.3374613991846769,0.0300092166678522,3.807497569549196,0.117717573494585
XM,J,fixed,0.01,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,150,30,150.0,14.5,True,0.39144458488557,0.0128609731021829,-0.2524975929996108,0.0040441339365176,1.34922662175314,0.0253436953945892,3.8066759715607934,0.0962823672266954
XM,J,fixed,0.03,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,451,30,451.0,307.6666666666667,False,0.4282645260895751,0.0043144155953351,-0.2500009303709938,0.0019804589901638,1.448088106533305,0.0111415164998049,,
XM,J,fixed,0.03,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,451,30,451.0,307.2333333333333,False,0.4273261530888722,0.0041515238236267,-0.2500696019967715,0.0013543330636019,1.4481306959108216,0.008794493840086,,
XM,J,fixed,0.05,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,752,30,752.0,609.9,False,0.4326888175032728,0.0026813695244767,-0.2544712472407208,0.0014229296405033,1.4528509241405692,0.0075027532945763,,
XM,J,fixed,0.05,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,752,30,752.0,608.8,False,0.435077734551939,0.0020132434102736,-0.2534247807309179,0.0009288638331498,1.4609002638156905,0.0049070415857783,,
XM,J,fixed,0.1,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,1504,30,1504.0,1361.5666666666666,False,0.4201945328676522,0.0017649892419633,-0.2639017458981061,0.0007164180071107,1.412744618519508,0.0047316821612203,,
XM,J,fixed,0.1,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,1504,30,1504.0,1360.5666666666666,False,0.4205080784187211,0.0010800621071616,-0.263085049613985,0.0005043565868867,1.414951699130177,0.0025378451437665,,
XM,J,silhouette_is,legacy,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,15,30,15.0,0.0,True,0.4810623342555227,0.0368082043096566,-0.2525975608684614,0.0122175326592987,1.4177264597437624,0.0648930009080705,2.7462346983925205,0.1308001239534699
XM,J,silhouette_is,legacy,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,15,30,15.0,0.0,True,0.4784771451972715,0.0355725549467747,-0.2553083055203425,0.0137221889842347,1.412752174455662,0.0775625796059638,2.7836938426301336,0.142014671715018
XM,J,silhouette_is,0.01,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,150,30,150.0,11.7,True,0.3852878541042768,0.0121263094409813,-0.2545151991206288,0.0038392637507039,1.341414883133101,0.0302813327913729,3.810292355018317,0.0799566459449739
XM,J,silhouette_is,0.01,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,150,30,150.0,14.633333333333333,True,0.3876942412321101,0.0077970190040197,-0.2537652294342811,0.0045699347110931,1.3441453727708812,0.0229301782803881,3.8102479140092527,0.0918731751020429
XM,J,silhouette_is,0.03,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,451,30,451.0,306.96666666666664,False,0.4277767476833418,0.0039703293454538,-0.2502158609596698,0.0020750408798513,1.4480177601313298,0.0109429701081363,,
XM,J,silhouette_is,0.03,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,451,30,451.0,308.96666666666664,False,0.4280831643450601,0.0031521906147211,-0.2498945714699072,0.0016356457704036,1.4497654678721654,0.0080179196068159,,
XM,J,silhouette_is,0.05,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,752,30,752.0,608.7333333333333,False,0.4328826333117813,0.0029343664403004,-0.2545599078072477,0.0015517113214576,1.452630999446499,0.0065567041715438,,
XM,J,silhouette_is,0.05,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,752,30,752.0,609.2333333333333,False,0.4359321196045052,0.0024874846960614,-0.2535914609610142,0.0010624469099924,1.4616501441624588,0.0049378441182676,,
XM,J,silhouette_is,0.1,equal,1,2007-01,2018-12,2019-01,2020-12,24,3,1504,30,1504.0,1361.3,False,0.4194255630068574,0.0018879648626979,-0.2639008323435795,0.0009411655433242,1.4114131370006215,0.0042625592214554,,
XM,J,silhouette_is,0.1,proportional,1,2007-01,2018-12,2019-01,2020-12,24,3,1504,30,1504.0,1361.1666666666667,False,0.4203109893838699,0.0008834777071303,-0.2629342122517469,0.0004791487381037,1.4152681834378704,0.0023372181431382,,
XM,J,fixed,legacy,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,15,30,15.0,0.0,True,0.0944019787383399,0.0183016528454521,-0.1945103762921961,0.0207324343357994,0.5248004401146379,0.0871827892965165,4.377137379939881,0.265686506680488
XM,J,fixed,legacy,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,15,30,15.0,0.0,True,0.0939182613029253,0.0188882388182536,-0.1926727933377193,0.0155091692624209,0.5264160923916211,0.0834357968610653,4.39988314812856,0.1916391654067006
XM,J,fixed,0.01,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,150,30,150.0,14.766666666666667,True,0.1075062493571157,0.0065922809941122,-0.145733591874292,0.00412849950299,0.6587732481790266,0.0341358189088762,6.464559797658144,0.1471420736933399
XM,J,fixed,0.01,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,150,30,150.0,14.833333333333334,True,0.1072595336635,0.0069947236855144,-0.1484207645157977,0.0038958931274821,0.6548809058764454,0.0368345752984753,6.538175786951114,0.1885817819029505
XM,J,fixed,0.03,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,451,30,451.0,306.4,False,0.1105563554623735,0.0040259558514667,-0.1722019122322296,0.0044450279887069,0.6248917357907775,0.0212153129258657,,
XM,J,fixed,0.03,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,451,30,451.0,306.46666666666664,False,0.1098059503843582,0.0018989488592146,-0.1745546066942677,0.0032798268339281,0.6201584665845563,0.0100972341732001,,
XM,J,fixed,0.05,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,752,30,752.0,607.4666666666667,False,0.1114473660385443,0.0024341440515275,-0.1781472930926758,0.002941676776569,0.6226900275950092,0.0125453904675262,,
XM,J,fixed,0.05,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,752,30,752.0,607.4666666666667,False,0.1127600775429559,0.0015557781145656,-0.1782561845263325,0.0016048019978213,0.6263068885706132,0.0076187115947692,,
XM,J,fixed,0.1,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,1504,30,1504.0,1359.3333333333333,False,0.1124214555895061,0.0019124869143988,-0.1773136242720089,0.0019198309776938,0.6299799774105673,0.00897530777119,,
XM,J,fixed,0.1,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,1504,30,1504.0,1357.3666666666666,False,0.1091705987491999,0.0006498818893036,-0.183095279183722,0.0012694046125995,0.6107489249131025,0.0035235292822937,,
XM,J,silhouette_is,legacy,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,15,30,15.0,0.0,True,0.0947247708783853,0.0203551758269451,-0.1961127660110725,0.0197973413963325,0.5270738701106789,0.0955514448751558,4.418448778057228,0.1858818934845521
XM,J,silhouette_is,legacy,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,15,30,15.0,0.0,True,0.0928125061893572,0.0233208977349253,-0.1942970977596105,0.0233693245130736,0.5239670882037877,0.1127437393797419,4.434933861066298,0.199871078124249
XM,J,silhouette_is,0.01,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,150,30,150.0,13.866666666666667,True,0.1096776721122908,0.0069403875132237,-0.1450652296578431,0.0054158859316072,0.6695219137253545,0.0369377339941572,6.464656953285456,0.1967920003837111
XM,J,silhouette_is,0.01,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,150,30,150.0,14.9,True,0.1072424417298435,0.0072210834180504,-0.1483199418842548,0.0061517831836394,0.6553721348828783,0.0392738813853022,6.540258341602643,0.1471766266489662
XM,J,silhouette_is,0.03,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,451,30,451.0,305.9,False,0.1109278198946727,0.0036151822109774,-0.1730370871317565,0.005043507867382,0.6254606992622559,0.01909025667112,,
XM,J,silhouette_is,0.03,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,451,30,451.0,305.6333333333333,False,0.1084555391529772,0.002990722870074,-0.1752966077652597,0.0029460686426551,0.6139487789781365,0.0142112870408212,,
XM,J,silhouette_is,0.05,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,752,30,752.0,607.2333333333333,False,0.1115527641592456,0.002457121753156,-0.1783447581521047,0.0031552921652387,0.6228705861720844,0.0125000165258786,,
XM,J,silhouette_is,0.05,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,752,30,752.0,608.1,False,0.1127836926622778,0.0015076387288354,-0.1782634071467166,0.0016148021479055,0.6263752305516603,0.0072257342127238,,
XM,J,silhouette_is,0.1,equal,2,2007-01,2020-12,2021-01,2022-12,24,3,1504,30,1504.0,1360.0666666666666,False,0.1121949006530496,0.0013548647787392,-0.1768724088680926,0.0017003163158469,0.6294307201880659,0.007049098259505,,
XM,J,silhouette_is,0.1,proportional,2,2007-01,2020-12,2021-01,2022-12,24,3,1504,30,1504.0,1360.3666666666666,False,0.1088580834523877,0.000732669716681,-0.1836902743265637,0.0008163125631638,0.6089735457064429,0.0034641546383319,,
XM,J,fixed,legacy,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,15,30,15.0,0.0,True,0.5421785568920643,0.0492865128270292,-0.1316100133670334,0.0144534965379349,2.0531690936342364,0.0873736836529084,4.683033373520579,0.3108374061964744
XM,J,fixed,legacy,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,15,30,15.0,0.0,True,0.5162673466821049,0.0534325072444977,-0.1350817442989138,0.0148374958086351,1.9998099140920385,0.0964080055029158,4.545303925398323,0.3166668641215661
XM,J,fixed,0.01,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,150,30,150.0,33.53333333333333,True,0.3446139460089968,0.0162216199273084,-0.133726948279195,0.0060028064823327,1.6429513136701124,0.046897885316381,7.610160345456928,0.2710295284398989
XM,J,fixed,0.01,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,150,30,150.0,40.9,True,0.3671126511312453,0.0103955952703799,-0.1325200298736746,0.0040174498619544,1.7034190708829022,0.0368327981990099,7.463953950778284,0.2833201319447951
XM,J,fixed,0.03,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,451,30,451.0,333.1333333333333,False,0.3679849555798136,0.0045516697047303,-0.1360892846558319,0.0030157983451201,1.7017096628685435,0.0123071883199471,,
XM,J,fixed,0.03,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,451,30,451.0,335.93333333333334,False,0.3726166152043015,0.0045465933930157,-0.1369254009593975,0.0016179339367867,1.7082559252116,0.0099339844081578,,
XM,J,fixed,0.05,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,752,30,752.0,633.8,False,0.361444808486999,0.0029150153406228,-0.1374564245629336,0.0019982250937476,1.6850548340225415,0.0083706938294365,,
XM,J,fixed,0.05,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,752,30,752.0,634.7,False,0.3682987864963396,0.0022385598048737,-0.1382223188229346,0.0010094452638806,1.701110365048542,0.0058276781500558,,
XM,J,fixed,0.1,equal,3,2007-01,2022-12,2023-01,2025-12,36,3,1504,30,1504.0,1386.9,False,0.3390498711889858,0.0017223331275878,-0.1347404925918333,0.0012093992873379,1.6455665885747957,0.0064068968572528,,
XM,J,fixed,0.1,proportional,3,2007-01,2022-12,2023-01,2025-12,36,3,1504,30,1504.0,1388.1666666666667,False,0.3441776034158988,0.0008803020657829,-0.1369491214633881,0.0005017869593038,1.6540419918118343,0.0028522065266835,,
XM,J,silhouette_is,legacy,equal,3,2007-01,2022-12,2023-01,2025-12,36,4,20,30,20.0,0.0,True,0.5233761479553434,0.042484490344846,-0.1303909065996128,0.0108394313378359,2.042473971259785,0.0699342636909917,4.936494728162277,0.2773454814801597
XM,J,silhouette_is,legacy,proportional,3,2007-01,2022-12,2023-01,2025-12,36,4,20,30,20.0,0.0,True,0.5094438875239711,0.0342495469808603,-0.1361693254878797,0.0118520975131654,1.987195691399276,0.0567980980952548,4.9390350118885005,0.3128076182812735
